Stock,Country,lvl4,Area,Year,BMS landing,Discards,Landings,Logbook Registered Discard,Catch,DR
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.e,2003,NA,19.5104646716108,20.45,NA,39.9604646716108,0.488244189149073
had.27.7b-k,France,OTB_CRU,27.7.e,2003,NA,3.98009715536338,0.57007,NA,4.55016715536338,0.874714492779008
whg.27.7b-ce-k,France,OTB_CRU,27.7.e,2003,NA,0.331171878067966,0.44191,NA,0.773081878067966,0.428378788150627
had.27.7b-k,UK (England),OTB_CRU,27.7.e,2003,NA,5.55748826577307,0.796,NA,6.35348826577307,0.874714492779008
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.e,2003,NA,42.6047214139574,56.851,NA,99.4557214139574,0.428378788150627
had.27.7b-k,France,OTB_DEF,27.7.e,2003,NA,0,534.68782,NA,534.68782,0
whg.27.7b-ce-k,France,OTB_DEF,27.7.e,2003,NA,1383.76083195707,1459.60588,NA,2843.36671195707,0.486662809316156
had.27.7b-k,UK (England),OTB_DEF,27.7.e,2003,NA,67.3515581826712,116.211,NA,183.562558182671,0.366913377376484
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.e,2003,NA,341.905355364167,432.451,NA,774.356355364167,0.44153489926918
whg.27.7b-ce-k,Netherlands,SSC_DEF,27.7.e,2003,NA,9.01393008397939,9.448,NA,18.4619300839794,0.488244189149073
had.27.7b-k,UK (England),TBB_DEF,27.7.e,2003,NA,4.532,16.451,NA,20.983,0.215984368298146
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.e,2003,NA,60.9287172129808,69.732,NA,130.660717212981,0.466312435080738
had.27.7b-k,UK (England),GNS_DEF,27.7.f,2003,NA,9.29756593406593,19.013,NA,28.3105659340659,0.328413284132841
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.f,2003,NA,0.228187221396731,10.238,NA,10.4661872213967,0.0218023255813953
had.27.7b-k,France,MIS_MIS,27.7.f,2003,NA,2.66162348453782,0.66229,NA,3.32391348453782,0.800749928335728
whg.27.7b-ce-k,France,MIS_MIS,27.7.f,2003,NA,0.308589721175184,0.32345,NA,0.632039721175184,0.488244189149073
had.27.7b-k,UK (England),MIS_MIS,27.7.f,2003,NA,0,0.031,NA,0.031,0
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.f,2003,NA,0.600569045600073,0.51,NA,1.11056904560007,0.540775963439147
had.27.7b-k,France,OTB_CRU,27.7.f,2003,NA,10.0464167588369,1.43895,NA,11.4853667588369,0.874714492779008
whg.27.7b-ce-k,France,OTB_CRU,27.7.f,2003,NA,0.674364296345953,0.89986,NA,1.57422429634595,0.428378788150627
had.27.7b-k,UK (England),OTB_CRU,27.7.f,2003,NA,0.146617152740244,0.021,NA,0.167617152740244,0.874714492779008
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.f,2003,NA,1.38865717014763,1.853,NA,3.24165717014763,0.428378788150626
had.27.7b-k,France,OTB_DEF,27.7.f,2003,NA,0,598.60348,NA,598.60348,0
whg.27.7b-ce-k,France,OTB_DEF,27.7.f,2003,NA,1137.66888992256,1200.02544,NA,2337.69432992256,0.486662809316155
had.27.7b-k,UK (England),OTB_DEF,27.7.f,2003,NA,12.9611846351922,24.015,NA,36.9761846351922,0.350527907707826
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.f,2003,NA,168.957411292153,32.028,NA,200.985411292153,0.840645150341564
had.27.7b-k,UK (England),TBB_DEF,27.7.f,2003,NA,44.789,30.937,NA,75.726,0.591461321078626
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.f,2003,NA,60.3955567611142,18.232,NA,78.6275567611142,0.768122007715535
had.27.7b-k,Ireland,GNS_DEF,27.7.g,2003,NA,30.26,61.88,NA,92.14,0.328413284132841
whg.27.7b-ce-k,Ireland,GNS_DEF,27.7.g,2003,NA,2.18607726597325,98.082,NA,100.268077265973,0.0218023255813953
had.27.7b-k,UK (England),GNS_DEF,27.7.g,2003,NA,10.7191208791209,21.92,NA,32.6391208791209,0.328413284132842
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.g,2003,NA,0.0955274888558692,4.286,NA,4.38152748885587,0.0218023255813953
had.27.7b-k,France,MIS_MIS,27.7.g,2003,NA,58.9444168114642,14.6671,NA,73.6115168114642,0.800749928335728
whg.27.7b-ce-k,France,MIS_MIS,27.7.g,2003,NA,82.707731454384,86.69056,NA,169.398291454384,0.488244189149073
had.27.7b-k,Ireland,MIS_MIS,27.7.g,2003,NA,2754.27109014786,476.012,NA,3230.28309014786,0.852640778929932
whg.27.7b-ce-k,Ireland,MIS_MIS,27.7.g,2003,NA,37.0784693886299,38.864,NA,75.9424693886299,0.488244189149073
had.27.7b-k,UK (England),MIS_MIS,27.7.g,2003,NA,0,0.04,NA,0.04,0
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.g,2003,NA,0.0124027403780411,0.013,NA,0.0254027403780411,0.488244189149073
had.27.7b-k,France,OTB_CRU,27.7.g,2003,NA,3235.81256408279,463.46599,NA,3699.27855408279,0.874714492779008
whg.27.7b-ce-k,France,OTB_CRU,27.7.g,2003,NA,331.601664839191,442.4835,NA,774.085164839191,0.428378788150627
had.27.7b-k,Ireland,OTB_CRU,27.7.g,2003,NA,496.08357,63.296,NA,559.37957,0.886846064113496
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.g,2003,NA,54.04719,86.342,NA,140.38919,0.384981137080426
had.27.7b-k,UK (England),OTB_CRU,27.7.g,2003,NA,1.44522621986812,0.207,NA,1.65222621986812,0.874714492779008
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.g,2003,NA,0.260794762661293,0.348,NA,0.608794762661293,0.428378788150627
had.27.7b-k,UK(Scotland),OTB_CRU,27.7.g,2003,NA,0.00698176917810687,0.001,NA,0.00798176917810687,0.874714492779008
whg.27.7b-ce-k,UK(Scotland),OTB_CRU,27.7.g,2003,NA,0.309506428100903,0.413,NA,0.722506428100903,0.428378788150627
had.27.7b-k,France,OTB_DEF,27.7.g,2003,NA,0,2361.52422,NA,2361.52422,0
whg.27.7b-ce-k,France,OTB_DEF,27.7.g,2003,NA,1989.50154459943,2098.54773,NA,4088.04927459943,0.486662809316155
had.27.7b-k,Ireland,OTB_DEF,27.7.g,2003,NA,2111.49018,269.408,NA,2380.89818,0.886846064118542
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.g,2003,NA,773.20928,1235.225,NA,2008.43428,0.384981120716581
had.27.7b-k,UK (England),OTB_DEF,27.7.g,2003,NA,1.65864891817874,2.896,NA,4.55464891817874,0.36416614056874
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.g,2003,NA,14.9226667438811,12.805,NA,27.7276667438811,0.538186890434054
had.27.7b-k,UK(Scotland),OTB_DEF,27.7.g,2003,NA,38.6614264075228,11.4,NA,50.0614264075228,0.772279760724379
whg.27.7b-ce-k,UK(Scotland),OTB_DEF,27.7.g,2003,NA,0.00379214923951133,0.004,NA,0.00779214923951133,0.486662809316156
whg.27.7b-ce-k,Ireland,SSC_DEF,27.7.g,2003,NA,625.28169,2037.569,NA,2662.85069,0.234816654327697
had.27.7b-k,Ireland,TBB_DEF,27.7.g,2003,NA,684.983546782473,170.444,NA,855.427546782473,0.800749928335728
whg.27.7b-ce-k,Ireland,TBB_DEF,27.7.g,2003,NA,104.627208035121,72.392,NA,177.019208035121,0.591050028957099
had.27.7b-k,UK (England),TBB_DEF,27.7.g,2003,NA,2.901,11.948,NA,14.849,0.195366691359688
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.g,2003,NA,13.1264288920117,5.063,NA,18.1894288920117,0.721651513631441
had.27.7b-k,UK (England),GNS_DEF,27.7.h,2003,NA,0.594148351648352,1.215,NA,1.80914835164835,0.328413284132841
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.h,2003,NA,0.0222436849925706,0.998,NA,1.02024368499257,0.0218023255813954
had.27.7b-k,France,MIS_MIS,27.7.h,2003,NA,156.174512536694,38.8608,NA,195.035312536694,0.800749928335728
whg.27.7b-ce-k,France,MIS_MIS,27.7.h,2003,NA,28.0749480659985,29.42691,NA,57.5018580659985,0.488244189149073
had.27.7b-k,UK (England),MIS_MIS,27.7.h,2003,NA,0,3.772,NA,3.772,0
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.h,2003,NA,0.851972858276206,0.893,NA,1.74497285827621,0.488244189149073
had.27.7b-k,France,OTB_CRU,27.7.h,2003,NA,607.061548604879,86.94953,NA,694.011078604879,0.874714492779008
whg.27.7b-ce-k,France,OTB_CRU,27.7.h,2003,NA,16.5793076023637,22.12314,NA,38.7024476023637,0.428378788150627
had.27.7b-k,UK (England),OTB_CRU,27.7.h,2003,NA,0.0767994609591756,0.011,NA,0.0877994609591756,0.874714492779008
had.27.7b-k,France,OTB_DEF,27.7.h,2003,NA,0,1188.01269,NA,1188.01269,0
whg.27.7b-ce-k,France,OTB_DEF,27.7.h,2003,NA,394.188329507447,415.79411,NA,809.982439507447,0.486662809316155
had.27.7b-k,UK (England),OTB_DEF,27.7.h,2003,NA,0.500000174575291,0.873,NA,1.37300017457529,0.364166140568741
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.h,2003,NA,0.668683128020051,0.607,NA,1.27568312802005,0.524176508517357
had.27.7b-k,UK (England),TBB_DEF,27.7.h,2003,NA,10.187,53.792,NA,63.979,0.159224120414511
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.h,2003,NA,7.57041269322527,5.238,NA,12.8084126932253,0.591050028957099
had.27.7b-k,Spain,GNS_DEF,27.7.j,2003,NA,0.264065934065934,0.54,NA,0.804065934065934,0.328413284132841
had.27.7b-k,UK (England),GNS_DEF,27.7.j,2003,NA,1.00247252747253,2.05,NA,3.05247252747253,0.328413284132842
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.j,2003,NA,0.0489673105497771,2.197,NA,2.24596731054978,0.0218023255813953
had.27.7b-k,France,MIS_MIS,27.7.j,2003,NA,199.657769956534,49.68071,NA,249.338479956534,0.800749928335728
whg.27.7b-ce-k,France,MIS_MIS,27.7.j,2003,NA,45.9657388716409,48.17924,NA,94.1449788716409,0.488244189149073
had.27.7b-k,Ireland,MIS_MIS,27.7.j,2003,NA,481.923970657072,83.449,NA,565.372970657072,0.852400089266708
whg.27.7b-ce-k,Ireland,MIS_MIS,27.7.j,2003,NA,120.719688327282,126.533,NA,247.252688327282,0.488244189149072
had.27.7b-k,Spain,MIS_MIS,27.7.j,2003,NA,21.4203040550009,5.33,NA,26.7503040550009,0.800749928335728
whg.27.7b-ce-k,Spain,MIS_MIS,27.7.j,2003,NA,0.477028476078503,0.5,NA,0.977028476078503,0.488244189149073
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.j,2003,NA,0.0648758727466764,0.068,NA,0.132875872746676,0.488244189149073
had.27.7b-k,France,OTB_CRU,27.7.j,2003,NA,6.42259928463229,0.91991,NA,7.34250928463229,0.874714492779008
whg.27.7b-ce-k,France,OTB_CRU,27.7.j,2003,NA,0.168152669097532,0.22438,NA,0.392532669097532,0.428378788150627
had.27.7b-k,Ireland,OTB_CRU,27.7.j,2003,NA,33.84102,9.829,NA,43.67002,0.774925681279743
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.j,2003,NA,8.93653,7.398,NA,16.33453,0.547094406756729
had.27.7b-k,UK (England),OTB_CRU,27.7.j,2003,NA,0.258325459589954,0.037,NA,0.295325459589954,0.874714492779008
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.j,2003,NA,0.167118482969737,0.223,NA,0.390118482969737,0.428378788150627
had.27.7b-k,France,OTB_DEF,27.7.j,2003,NA,0,385.42693,NA,385.42693,0
whg.27.7b-ce-k,France,OTB_DEF,27.7.j,2003,NA,229.001076185831,241.55281,NA,470.553886185831,0.486662809316156
had.27.7b-k,Ireland,OTB_DEF,27.7.j,2003,NA,1691.80602,491.379,NA,2183.18502,0.774925626779905
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.j,2003,NA,606.08428,501.74,NA,1107.82428,0.547094237725138
had.27.7b-k,Spain,OTB_DEF,27.7.j,2003,NA,5196.40904,176.79145,NA,5373.20049,0.967097551947108
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.j,2003,NA,271.05454,43.6953,NA,314.74984,0.861174512431841
had.27.7b-k,UK (England),OTB_DEF,27.7.j,2003,NA,22.7216574178132,39.672,NA,62.3936574178132,0.364166140568741
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.j,2003,NA,75.7870254946745,68.796,NA,144.583025494675,0.524176508517357
whg.27.7b-ce-k,UK(Scotland),OTB_DEF,27.7.j,2003,NA,0,0,NA,0,NA
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.j,2003,NA,0.00867172129808164,0.006,NA,0.0146717212980816,0.591050028957099
had.27.7b-k,France,MIS_MIS,27.7.k,2003,NA,0.20178489054439,0.05021,NA,0.25199489054439,0.800749928335728
whg.27.7b-ce-k,France,MIS_MIS,27.7.k,2003,NA,0.0632825976365742,0.06633,NA,0.129612597636574,0.488244189149073
had.27.7b-k,France,OTB_CRU,27.7.k,2003,NA,1.6909146772457,0.24219,NA,1.9331046772457,0.874714492779008
whg.27.7b-ce-k,France,OTB_CRU,27.7.k,2003,NA,0.103418612779478,0.138,NA,0.241418612779478,0.428378788150626
had.27.7b-k,France,OTB_DEF,27.7.k,2003,NA,0,0.20978,NA,0.20978,0
whg.27.7b-ce-k,France,OTB_DEF,27.7.k,2003,NA,0.163991493862667,0.17298,NA,0.336971493862667,0.486662809316155
had.27.7b-k,Ireland,GNS_DEF,27.7.b,2004,NA,0.995107466063348,7.925,NA,8.92010746606335,0.111557788944724
whg.27.7b-ce-k,Ireland,GNS_DEF,27.7.b,2004,NA,0.70366238267148,2.939,NA,3.64266238267148,0.193172550390306
had.27.7b-k,France,MIS_MIS,27.7.b,2004,NA,3.65714886801871,0.96901,NA,4.62615886801871,0.790536808690488
whg.27.7b-ce-k,France,MIS_MIS,27.7.b,2004,NA,2.93355855267064,1.76882,NA,4.70237855267064,0.623845681459348
had.27.7b-k,Ireland,MIS_MIS,27.7.b,2004,NA,13.1450691486812,4.17,NA,17.3150691486812,0.759169312915068
whg.27.7b-ce-k,Ireland,MIS_MIS,27.7.b,2004,NA,3.95714131832077,2.386,NA,6.34314131832077,0.623845681459348
had.27.7b-k,UK(Scotland),MIS_MIS,27.7.b,2004,NA,0.158512556585366,0.042,NA,0.200512556585366,0.790536808690487
had.27.7b-k,France,OTB_CRU,27.7.b,2004,NA,0.279574222614281,0.03815,NA,0.317724222614281,0.879927316570023
whg.27.7b-ce-k,France,OTB_CRU,27.7.b,2004,NA,0.0423513223311978,0.0322,NA,0.0745513223311978,0.568082778505927
had.27.7b-k,Ireland,OTB_CRU,27.7.b,2004,NA,27.99466,13.467,NA,41.46166,0.675193902029007
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.b,2004,NA,4.27391,3.864,NA,8.13791,0.525185213402458
had.27.7b-k,France,OTB_DEF,27.7.b,2004,NA,20.9825092226069,196.01428,NA,216.996789222607,0.0966950216073562
whg.27.7b-ce-k,France,OTB_DEF,27.7.b,2004,NA,198.802657033671,119.05472,NA,317.857377033671,0.625446100666122
had.27.7b-k,Ireland,OTB_DEF,27.7.b,2004,NA,460.15622,221.361,NA,681.51722,0.675193827090679
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.b,2004,NA,139.58112,126.194,NA,265.77512,0.525185051181616
had.27.7b-k,Spain,OTB_DEF,27.7.b,2004,NA,0,3.81865,NA,3.81865,0
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.b,2004,NA,13.7238528403559,8.21865,NA,21.9425028403559,0.625446100666122
had.27.7b-k,UK (England),OTB_DEF,27.7.b,2004,NA,0.0851918859649123,0.379,NA,0.464191885964912,0.183527305282005
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.b,2004,NA,4.39567543228792,0.913,NA,5.30867543228792,0.828017362966468
had.27.7b-k,UK(Scotland),OTB_DEF,27.7.b,2004,NA,2.14113004645741,0.551,NA,2.69213004645741,0.795329352411833
had.27.7b-k,France,MIS_MIS,27.7.c,2004,NA,7.51877893403255,1.9922,NA,9.51097893403255,0.790536808690488
whg.27.7b-ce-k,France,MIS_MIS,27.7.c,2004,NA,0.911983419753316,0.54989,NA,1.46187341975332,0.623845681459349
had.27.7b-k,France,OTB_CRU,27.7.c,2004,NA,0.351611302779376,0.04798,NA,0.399591302779376,0.879927316570023
whg.27.7b-ce-k,France,OTB_CRU,27.7.c,2004,NA,0.39585333795095,0.30097,NA,0.69682333795095,0.568082778505927
had.27.7b-k,France,OTB_DEF,27.7.c,2004,NA,22.0662863190523,203.99213,NA,226.058416319052,0.097613204048588
whg.27.7b-ce-k,France,OTB_DEF,27.7.c,2004,NA,10.4136902269712,6.23633,NA,16.6500202269712,0.625446100666122
had.27.7b-k,Spain,OTB_DEF,27.7.c,2004,NA,0,0.2167,NA,0.2167,0
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.c,2004,NA,0,0,NA,0,NA
had.27.7b-k,UK (England),OTB_DEF,27.7.c,2004,NA,0.00899122807017544,0.04,NA,0.0489912280701754,0.183527305282005
had.27.7b-k,France,MIS_MIS,27.7.d,2004,NA,0.0754821698025554,0.02,NA,0.0954821698025554,0.790536808690488
had.27.7b-k,France,OTB_CRU,27.7.d,2004,NA,0,0,NA,0,NA
had.27.7b-k,France,OTB_DEF,27.7.d,2004,NA,0.151211139527007,1.39867,NA,1.54988113952701,0.0975630554309175
had.27.7b-k,UK (England),TBB_DEF,27.7.d,2004,NA,0,0.21,NA,0.21,0
had.27.7b-k,UK (England),GNS_DEF,27.7.e,2004,NA,0.629334841628959,5.012,NA,5.64133484162896,0.111557788944724
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.e,2004,NA,1.93046267148014,8.063,NA,9.99346267148014,0.193172550390306
cod.27.7e-k,France,MIS_MIS,27.7.e,2004,NA,6.02880117783267,25.66844,NA,31.6972411778327,0.190199555349596
had.27.7b-k,France,MIS_MIS,27.7.e,2004,NA,5.03598166380199,1.33435,NA,6.37033166380199,0.790536808690488
whg.27.7b-ce-k,France,MIS_MIS,27.7.e,2004,NA,105.80848585678,63.79834,NA,169.60682585678,0.623845681459349
cod.27.7e-k,Netherlands,MIS_MIS,27.7.e,2004,NA,0.132702753477635,0.565,NA,0.697702753477635,0.190199555349596
whg.27.7b-ce-k,Netherlands,MIS_MIS,27.7.e,2004,NA,12.4635025176784,7.515,NA,19.9785025176784,0.623845681459349
cod.27.7e-k,UK (England),MIS_MIS,27.7.e,2004,NA,6.74881578482541,28.734,NA,35.4828157848254,0.190199555349596
had.27.7b-k,UK (England),MIS_MIS,27.7.e,2004,NA,0,0.037,NA,0.037,0
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.e,2004,NA,13.9163339488808,8.391,NA,22.3073339488808,0.623845681459348
cod.27.7e-k,France,OTB_CRU,27.7.e,2004,NA,0,150.36181,NA,150.36181,0
had.27.7b-k,France,OTB_CRU,27.7.e,2004,NA,4.01436339202823,0.54779,NA,4.56215339202823,0.879927316570023
whg.27.7b-ce-k,France,OTB_CRU,27.7.e,2004,NA,0.266523973825898,0.20264,NA,0.469163973825898,0.568082778505927
cod.27.7e-k,UK (England),OTB_CRU,27.7.e,2004,NA,0.0212503935500453,5.519,NA,5.54025039355005,0.00383563774929469
had.27.7b-k,UK (England),OTB_CRU,27.7.e,2004,NA,7.46752641792797,1.019,NA,8.48652641792797,0.879927316570023
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.e,2004,NA,55.5999207735008,42.273,NA,97.8729207735008,0.568082778505927
cod.27.7e-k,France,OTB_DEF,27.7.e,2004,NA,17.4183981818196,370.8593,NA,388.27769818182,0.0448606712756988
had.27.7b-k,France,OTB_DEF,27.7.e,2004,NA,36.3990383903477,336.62065,NA,373.019688390348,0.0975794027050331
whg.27.7b-ce-k,France,OTB_DEF,27.7.e,2004,NA,1806.52328346283,1081.85236,NA,2888.37564346283,0.625446100666123
whg.27.7b-ce-k,Netherlands,OTB_DEF,27.7.e,2004,NA,0.267174834608719,0.16,NA,0.427174834608719,0.625446100666122
cod.27.7e-k,UK (England),OTB_DEF,27.7.e,2004,NA,49.0983176529422,36.757,NA,85.8553176529422,0.571872762167337
had.27.7b-k,UK (England),OTB_DEF,27.7.e,2004,NA,5.47910964912281,34.962,NA,40.4411096491228,0.135483662457854
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.e,2004,NA,190.956399913585,318.062,NA,509.018399913585,0.375146360025499
cod.27.7e-k,Netherlands,SSC_DEF,27.7.e,2004,NA,0.0408715697848177,0.303,NA,0.343871569784818,0.118857077397802
whg.27.7b-ce-k,Netherlands,SSC_DEF,27.7.e,2004,NA,15.4603819653756,9.322,NA,24.7823819653756,0.623845681459348
cod.27.7e-k,UK (England),TBB_DEF,27.7.e,2004,NA,16.2322294377297,26.131,NA,42.3632294377297,0.383167894732617
had.27.7b-k,UK (England),TBB_DEF,27.7.e,2004,NA,0,11.392,NA,11.392,0
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.e,2004,NA,86.7503720291554,58.047,NA,144.797372029155,0.599115652538832
had.27.7b-k,UK (England),GNS_DEF,27.7.f,2004,NA,1.852092760181,14.75,NA,16.602092760181,0.111557788944724
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.f,2004,NA,1.57303985559567,5.704,NA,7.27703985559567,0.21616479871085
had.27.7b-k,France,MIS_MIS,27.7.f,2004,NA,20.2794171500036,5.3733,NA,25.6527171500036,0.790536808690488
whg.27.7b-ce-k,France,MIS_MIS,27.7.f,2004,NA,20.0062351251735,12.06297,NA,32.0692051251735,0.623845681459349
cod.27.7e-k,UK (England),MIS_MIS,27.7.f,2004,NA,4.55276136886809,19.384,NA,23.9367613688681,0.190199555349596
had.27.7b-k,UK (England),MIS_MIS,27.7.f,2004,NA,0,0.018,NA,0.018,0
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.f,2004,NA,0.250430988711834,0.151,NA,0.401430988711834,0.623845681459348
cod.27.7e-k,Belgium,OTB_CRU,27.7.f,2004,NA,0.00177118699637993,0.46,NA,0.46177118699638,0.00383563774929469
had.27.7b-k,Belgium,OTB_CRU,27.7.f,2004,NA,0.32977300177307,0.045,NA,0.37477300177307,0.879927316570023
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.f,2004,NA,8.95427957859611,6.808,NA,15.7622795785961,0.568082778505927
had.27.7b-k,France,OTB_CRU,27.7.f,2004,NA,82.782696786426,11.29632,NA,94.079016786426,0.879927316570023
whg.27.7b-ce-k,France,OTB_CRU,27.7.f,2004,NA,3.70847644157139,2.81958,NA,6.52805644157139,0.568082778505927
cod.27.7e-k,UK (England),OTB_CRU,27.7.f,2004,NA,0.00187129756574053,0.486,NA,0.48787129756574,0.00383563774929468
had.27.7b-k,UK (England),OTB_CRU,27.7.f,2004,NA,1.15786965066989,0.158,NA,1.31586965066989,0.879927316570023
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.f,2004,NA,1.64801884723574,1.253,NA,2.90101884723574,0.568082778505927
had.27.7b-k,France,OTB_DEF,27.7.f,2004,NA,136.452685382965,1233.32397,NA,1369.77665538296,0.0996167403253162
whg.27.7b-ce-k,France,OTB_DEF,27.7.f,2004,NA,1580.87144247325,946.71877,NA,2527.59021247325,0.625446100666122
cod.27.7e-k,UK (England),OTB_DEF,27.7.f,2004,NA,12.1149631050029,12.542,NA,24.6569631050029,0.491340440159267
had.27.7b-k,UK (England),OTB_DEF,27.7.f,2004,NA,6.86697039473684,19.963,NA,26.8299703947368,0.255944016847813
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.f,2004,NA,1559.30135848274,35.849,NA,1595.15035848274,0.977526256500297
cod.27.7e-k,Belgium,TBB_DEF,27.7.f,2004,NA,26.868,149.244,NA,176.112,0.152562005996184
had.27.7b-k,Belgium,TBB_DEF,27.7.f,2004,NA,178.054,131.508,NA,309.562,0.575180416200955
whg.27.7b-ce-k,Belgium,TBB_DEF,27.7.f,2004,NA,248.274,144.193,NA,392.467,0.632598409547809
cod.27.7e-k,UK (England),TBB_DEF,27.7.f,2004,NA,43.948768713457,26.838,NA,70.786768713457,0.620861348981198
had.27.7b-k,UK (England),TBB_DEF,27.7.f,2004,NA,32.561,39.702,NA,72.263,0.45059020522259
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.f,2004,NA,225.577082812619,10.553,NA,236.130082812619,0.955308532168795
had.27.7b-k,Ireland,GNS_DEF,27.7.g,2004,NA,8.17017760180995,65.067,NA,73.2371776018099,0.111557788944724
whg.27.7b-ce-k,Ireland,GNS_DEF,27.7.g,2004,NA,26.9321449819495,112.488,NA,139.42014498195,0.193172550390307
had.27.7b-k,UK (England),GNS_DEF,27.7.g,2004,NA,5.22403167420815,41.604,NA,46.8280316742081,0.111557788944724
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.g,2004,NA,1.5988278700361,7.544,NA,9.1428278700361,0.174872358176616
cod.27.7e-k,France,MIS_MIS,27.7.g,2004,NA,4.38123660101467,18.65371,NA,23.0349466010147,0.190199555349596
had.27.7b-k,France,MIS_MIS,27.7.g,2004,NA,39.5915302939874,10.4903,NA,50.0818302939874,0.790536808690488
whg.27.7b-ce-k,France,MIS_MIS,27.7.g,2004,NA,72.4827551927106,43.70424,NA,116.186995192711,0.623845681459349
cod.27.7e-k,Ireland,MIS_MIS,27.7.g,2004,NA,45.734536035254,194.721,NA,240.455536035254,0.190199555349596
had.27.7b-k,Ireland,MIS_MIS,27.7.g,2004,NA,1389.63536466767,387.448,NA,1777.08336466767,0.781975337959198
whg.27.7b-ce-k,Ireland,MIS_MIS,27.7.g,2004,NA,15.8965630914102,9.585,NA,25.4815630914102,0.623845681459349
cod.27.7e-k,UK (England),MIS_MIS,27.7.g,2004,NA,9.07968680343081,38.658,NA,47.7376868034308,0.190199555349596
had.27.7b-k,UK (England),MIS_MIS,27.7.g,2004,NA,0,0.746,NA,0.746,0
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.g,2004,NA,0.227212221546499,0.137,NA,0.364212221546499,0.623845681459349
cod.27.7e-k,Belgium,OTB_CRU,27.7.g,2004,NA,0.0127602471869632,3.314,NA,3.32676024718696,0.00383563774929468
had.27.7b-k,Belgium,OTB_CRU,27.7.g,2004,NA,22.1680740080786,3.025,NA,25.1930740080786,0.879927316570023
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.g,2004,NA,38.2411396515396,29.075,NA,67.3161396515396,0.568082778505927
cod.27.7e-k,France,OTB_CRU,27.7.g,2004,NA,0,588.93424,NA,588.93424,0
had.27.7b-k,France,OTB_CRU,27.7.g,2004,NA,3843.98543783328,524.54065,NA,4368.52608783328,0.879927316570023
whg.27.7b-ce-k,France,OTB_CRU,27.7.g,2004,NA,534.264680098236,406.20509,NA,940.469770098236,0.568082778505927
cod.27.7e-k,Ireland,OTB_CRU,27.7.g,2004,NA,13.3830220689655,85.088,NA,98.4710220689655,0.135908227494506
had.27.7b-k,Ireland,OTB_CRU,27.7.g,2004,NA,578.98712,65.629,NA,644.61612,0.898189018295106
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.g,2004,NA,116.73556,84.662,NA,201.39756,0.579627479101534
cod.27.7e-k,UK (England),OTB_CRU,27.7.g,2004,NA,0.000142465041013168,0.037,NA,0.0371424650410132,0.00383563774929468
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.g,2004,NA,0.0184136184048686,0.014,NA,0.0324136184048686,0.568082778505927
