"","scenario","fleet","stock","catch","tacshare","effort","catch_ssa","tac_ssa","effort_ssa","limitation"
"130","fixedEffort","UKE_Beam_24<40m","had.27.7b-k",333.960492107568,0.00733522017701655,26404.3568333333,18382,134.836017293918,10660.7170571163,"intermediate"
"131","fixedEffort","UKE_Beam_24<40m","nep.out.7",0.0137951025328595,0.0000276024909921824,26404.3568333333,150,0.00414037364882736,7924.83441036859,"intermediate"
"132","fixedEffort","UKE_Beam_24<40m","nep.fu.2021",0.0968352514793479,0.000214053348573307,26404.3568333333,1710,0.366031226060355,99806.8261030057,"least"
"133","fixedEffort","UKE_Other_<10m","cod.27.7e-k",0.198762891785255,0.00152699718450829,1435.65223,0,0,0,"choke"
"134","fixedEffort","UKE_Other_<10m","meg.27.7b-k8abd",19.8712122990259,0.0000180065237320599,1435.65223,19184,0.345437151275837,24.957089134331,"intermediate"
"135","fixedEffort","UKE_Other_<10m","mon.27.78abd",2.25556508833477,0.000402304901854399,1435.65223,34579,13.9113012012233,8854.4510176306,"intermediate"
"136","fixedEffort","UKE_Other_<10m","sol.27.7fg",0.357336138482179,0.000240957752446934,1435.65223,1413,0.340473304207518,1367.90323116275,"intermediate"
"137","fixedEffort","UKE_Other_<10m","whg.27.7b-ce-k",1.37551611889326,0.000968976847832996,1435.65223,5261,5.09778719644939,5320.65706546325,"intermediate"
"138","fixedEffort","UKE_Other_<10m","had.27.7b-k",0.732792248005792,0.00029183623566619,1435.65223,18382,5.3645336840159,10509.9429849682,"least"
"139","fixedEffort","UKE_Other_<10m","nep.out.7",9.89128552686729,0.0147507373817863,1435.65223,150,2.21261060726795,321.145248897889,"intermediate"
"140","fixedEffort","UKE_Otter_<10m","cod.27.7e-k",0.854212092496737,0.00181025829106636,4026.13139333333,0,0,0,NA
"141","fixedEffort","UKE_Otter_<10m","meg.27.7b-k8abd",26.06206586136,0.00132548705365373,4026.13139333333,19184,25.4281436372932,3928.20154460897,NA
"142","fixedEffort","UKE_Otter_<10m","mon.27.78abd",65.2184414279867,0.0019708254333777,4026.13139333333,34579,68.1491726607675,4207.0542851315,NA
"143","fixedEffort","UKE_Otter_<10m","sol.27.7fg",14.5142842324936,0.011010615172987,4026.13139333333,1413,15.5579992394306,4315.64851231842,NA
"144","fixedEffort","UKE_Otter_<10m","whg.27.7b-ce-k",83.7911173760493,0.00727575005657243,4026.13139333333,5261,38.2777210476276,1839.22997092243,NA
"145","fixedEffort","UKE_Otter_<10m","had.27.7b-k",219.048427856204,0.00363760496329057,4026.13139333333,18382,66.8664544352073,1229.0119312758,NA
"146","fixedEffort","UKE_Otter_<10m","nep.out.7",75.1562828717394,0.156725239769501,4026.13139333333,150,23.5087859654252,1259.36857941843,NA
"147","fixedEffort","UKE_Otter_<10m","nep.fu.22",0,0,4026.13139333333,1560,0,NA,NA
"148","fixedEffort","UKE_Otter_10<24m","cod.27.7e-k",7.35993714110257,0.0137459910417999,15495.7802866667,0,0,0,NA
"149","fixedEffort","UKE_Otter_10<24m","meg.27.7b-k8abd",166.185630798338,0.00847701372231708,15495.7802866667,19184,162.623031248931,15163.589954676,NA
"150","fixedEffort","UKE_Otter_10<24m","mon.27.78abd",410.748774255084,0.0119429315975089,15495.7802866667,34579,412.97463171026,15579.7522915434,NA
"151","fixedEffort","UKE_Otter_10<24m","sol.27.7fg",18.0840417854195,0.0125487063535685,15495.7802866667,1413,17.7313220775923,15193.5432558015,NA
