Country,Season,Season type,Year,Stock,Area,Fleets,Effort,UnitEffort,Catch. kg,Catch Cat.,Report cat.,Discards Imported Or Raised
Spain,4,Quarter,2019,mon.27.78abd,27.8.a,LLS_DEF_0_0_0,141790,kWd,0,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.8.a,GNS_DEF_>=100_0_0,22417,kWd,900,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.b,LLS_DEF_0_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.h,LLS_DEF_0_0_0,50952,kWd,0,Landings,R-Reported,Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.a,OTB_DEF_70-99_0_0_all,5,fd,11,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.e,OTB_DEF_>=120_0_0_all,1181,fd,17727,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.e,OTB_DEF_70-99_0_0_all,1742,fd,60761,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2019,mon.27.78abd,27.7.f,GTR_DEF_all_0_0_all,3,fd,75,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0_all,79,fd,8984,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.h,OTB_CRU_70-99_0_0_all,54,fd,176,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.h,OTB_CRU_100-119_0_0_all,1014,fd,9368,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.k,OTB_DEF_>=120_0_0_all,54,fd,2640,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.h,OTB_DEF_>=120_0_0_all,1039,fd,21884,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,376,fd,20961,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.e,OTB_DEF_70-99_0_0_all,1170,fd,963,Discards,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2019,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,169,fd,1787,Discards,"A-All - reported, nonre",Imported
France,4,Quarter,2019,mon.27.78abd,27.7.h,MIS_MIS_0_0_0,229091,kWd,17649.59,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.8.d,OTB_DEF_>=70_0_0,12340,kWd,1795.2,Landings,R-Reported,Imported
France,3,Quarter,2019,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,480776,kWd,5444.35,Discards,R-Reported,Imported
France,3,Quarter,2019,mon.27.78abd,27.7.k,MIS_MIS_0_0_0,125248,kWd,405.45,Landings,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.8.d,OTT_DEF_>=70_0_0,20388,kWd,8969.12,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.8.b,GTR_DEF_100-119_0_0_all,645927,kWd,353.79,Discards,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.7.c,OTB_DEF_100-119_0_0,78069,kWd,59163.31,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.7.h,OTB_DEF_70-99_0_0,626404,kWd,67794.6,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.8.a,GNS_DEF_100-119_0_0_all,671137,kWd,1089.13,Discards,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.8.a,OTT_DEF_>=70_0_0,1377241,kWd,291.68,Discards,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.7.h,OTB_DEF_100-119_0_0,365394,kWd,51360.23,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.7.k,OTB_DEF_100-119_0_0,21292,kWd,16312.76,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,668696,kWd,166408.41,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.8.d,GTR_DEF_100-119_0_0_all,18336,kWd,15616.41,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.8.b,OTB_DEF_>=70_0_0,780282,kWd,0,Discards,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.j.2,LLS_DEF_0_0_0,607566,kWd,0,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.8.d.2,PTB_DEF_>=70_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.h,OTB_DEF_70-99_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.8.b,LLS_DEF_0_0_0,16861,kWd,1.92,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.8.b,GNS_DEF_>=100_0_0,5345,kWd,862.35,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.8.b,OTB_MPD_>=70_0_0,8138,kWd,81.8,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.j.2,OTB_DEF_100-119_0_0,5030,kWd,3570,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.j.2,GNS_DEF_120-219_0_0,43208,kWd,1350,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.8.d.2,GNS_DEF_>=100_0_0,2883,kWd,90,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.c.2,GNS_DEF_120-219_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.k.2,OTB_DEF_100-119_0_0,53217,kWd,36910,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.c.2,LLS_DEF_0_0_0,51969,kWd,160,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.c.2,OTB_DEF_100-119_0_0,53864,kWd,27240,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.j.2,GNS_DEF_120-219_0_0,9289,kWd,40,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.k.2,OTB_DEF_70-99_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.8.b,OTB_MCF_>=70_0_0,0,kWd,0,Landings,R-Reported,Imported
Ireland,2,Quarter,2019,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,35151.58,Discards,R-Reported,Imported
France,3,Quarter,2019,mon.27.78abd,27.7.d,MIS_MIS_0_0_0,4480414,kWd,720.96,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.7.d,OTB_DEF_100-119_0_0,25994,kWd,144.57,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.7.d,GTR_DEF_100-119_0_0_all,61253,kWd,2,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.7.e,GNS_DEF_>=220_0_0_all,4393,kWd,14941.29,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0,8908,kWd,3810,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0,65420,kWd,91440,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0,13101,kWd,21,Discards,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.c.2,OTB_DEF_70-99_0_0,59021,kWd,57,Discards,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0,14704,kWd,0,Discards,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.h,OTB_DEF_70-99_0_0,12468,kWd,0,Discards,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.c.2,OTB_DEF_70-99_0_0,124258,kWd,146,Discards,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.j.2,OTB_DEF_70-99_0_0,374286,kWd,179540,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.j.2,OTB_DEF_70-99_0_0,302047,kWd,0,Discards,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.k.2,OTB_DEF_70-99_0_0,9803,kWd,21,Discards,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.j.2,OTB_DEF_70-99_0_0,373100,kWd,0,Discards,R-Reported,Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.f,OTB_DEF_>=120_0_0_all,85,fd,1474,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.b,OTB_DEF_>=120_0_0_all,1982,fd,173573,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,286,fd,16931,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.g,OTB_DEF_>=120_0_0_all,175,fd,4439,Landings,"A-All - reported, nonre",Imported
Spain,2,Quarter,2019,mon.27.78abd,27.8.a,GNS_DEF_>=100_0_0,64073,kWd,1070,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.b,LLS_DEF_0_0_0,38619,kWd,20,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.h,LLS_DEF_0_0_0,12459,kWd,0,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.8.b,LLS_DEF_0_0_0,24993,kWd,14.42,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.8.a,LLS_DEF_0_0_0,137990,kWd,0,Landings,R-Reported,Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.f,GNS_DEF_all_0_0_all,54,fd,4390,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.f,OTB_CRU_100-119_0_0_all,8,fd,110,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.c,OTB_DEF_70-99_0_0_all,192,fd,13313,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.g,OTB_DEF_>=120_0_0_all,253,fd,9589,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.h,GNS_DEF_all_0_0_all,278,fd,994,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2019,mon.27.78abd,27.7.j,GNS_DEF_all_0_0_all,104,fd,5965,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2019,mon.27.78abd,27.7.h,OTB_DEF_70-99_0_0_all,35,fd,766,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.k,OTB_DEF_70-99_0_0_all,12,fd,959,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.e,TBB_DEF_>=120_0_0_all,111,fd,35,Discards,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.e,GNS_DEF_all_0_0_all,813,fd,0,Discards,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.h,TBB_DEF_70-99_0_0_all,1487,fd,1673,Discards,"A-All - reported, nonre",Imported
France,4,Quarter,2019,mon.27.78abd,27.7.j,GNS_DEF_100-119_0_0_all,193636,kWd,7304.66,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.8.b,OTT_DEF_>=70_0_0,30051,kWd,1298.27,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.8.b,OTB_DEF_>=70_0_0,474104,kWd,0,Discards,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.7.b,OTB_DEF_100-119_0_0,96796,kWd,80030.22,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.8.d,OTB_DEF_>=70_0_0,8784,kWd,3561.22,Landings,R-Reported,Imported
France,3,Quarter,2019,mon.27.78abd,27.7.c,OTT_DEF_100-119_0_0,56833,kWd,94950.86,Landings,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.8.b,OTT_DEF_>=70_0_0,57639,kWd,6955.64,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.8.d,GNS_DEF_100-119_0_0_all,30812,kWd,917.6,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,785667,kWd,3471.85,Discards,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.8.b,OTB_DEF_>=70_0_0,645044,kWd,0,Discards,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.7.e,GNS_DEF_100-119_0_0_all,18967,kWd,561.22,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.7.c,MIS_MIS_0_0_0,110736,kWd,53.85,Landings,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.7.k,MIS_MIS_0_0_0,491920,kWd,335.59,Landings,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,435217,kWd,195.74,Discards,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.c.2,OTB_DEF_100-119_0_0,54385,kWd,39690,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.c.2,LLS_DEF_0_0_0,46050,kWd,20,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.k.2,GNS_DEF_120-219_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.8.d.2,PTB_DEF_>=70_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.8.d.2,GNS_DEF_>=100_0_0,24780,kWd,0,Logbook Registered Discard,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.h,GNS_DEF_120-219_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.8.b,OTB_MPD_>=70_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.h,GNS_DEF_120-219_0_0,45464,kWd,1130,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.8.b,OTB_MCF_>=70_0_0,8122,kWd,295.71,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.j.2,OTB_DEF_100-119_0_0,17563,kWd,11070,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.j.2,LLS_DEF_0_0_0,607211,kWd,20,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.j.2,OTB_DEF_100-119_0_0,71110,kWd,32490,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.k.2,OTB_DEF_100-119_0_0,56618,kWd,27920,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.8.b,GNS_DEF_>=100_0_0,4798,kWd,320,Landings,R-Reported,Imported
Ireland,2,Quarter,2019,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,24708.08,Discards,R-Reported,Imported
Ireland,1,Quarter,2019,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,196871,Landings,R-Reported,Imported
Belgium,4,Quarter,2019,mon.27.78abd,27.7.d,MIS_MIS_0_0_0_HC,7008,kWd,11,Landings,R-Reported,Imported
France,3,Quarter,2019,mon.27.78abd,27.7.e,OTB_DEF_100-119_0_0,498045,kWd,55835.7,Landings,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.8.d,GNS_DEF_100-119_0_0_all,46729,kWd,6518.54,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.7.d,MIS_MIS_0_0_0,4956208,kWd,1185.7,Landings,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.7.d,OTB_DEF_70-99_0_0,2553129,kWd,4617.38,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0,7288,kWd,7,Discards,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0,13101,kWd,4320,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0,8912,kWd,10,Discards,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.c.2,OTB_DEF_70-99_0_0,59021,kWd,40430,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0,14704,kWd,8030,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.c.2,OTB_DEF_70-99_0_0,124258,kWd,91190,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.h,OTB_DEF_70-99_0_0,12468,kWd,3470,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.j.2,OTB_DEF_70-99_0_0,302047,kWd,126970,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.k.2,OTB_DEF_70-99_0_0,9803,kWd,4960,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.j.2,OTB_DEF_70-99_0_0,373100,kWd,286250,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.c.2,OTB_DEF_70-99_0_0,83782,kWd,0,Logbook Registered Discard,R-Reported,Imported
UK (England),3,Quarter,2019,mon.27.78abd,27.7.f,TBB_DEF_70-99_0_0_all,591,fd,5034,Discards,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,9,fd,3,Discards,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.b,OTB_DEF_>=120_0_0_all,1147,fd,62269,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.c,OTB_DEF_70-99_0_0_all,918,fd,96829,Landings,"A-All - reported, nonre",Imported
Spain,1,Quarter,2019,mon.27.78abd,27.8.a,LLS_DEF_0_0_0,153946,kWd,10,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.8.a,GNS_DEF_>=100_0_0,30952,kWd,800,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.b,LLS_DEF_0_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.h,LLS_DEF_0_0_0,34001,kWd,0,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.8.b,LLS_DEF_0_0_0,11688,kWd,0,Landings,R-Reported,Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.e,TBB_DEF_>=120_0_0_all,111,fd,676,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.e,GNS_DEF_all_0_0_all,813,fd,30844,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.f,OTB_DEF_>=120_0_0_all,74,fd,1687,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2019,mon.27.78abd,27.7.f,OTB_DEF_70-99_0_0_all,18,fd,214,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.c,OTB_DEF_>=120_0_0_all,732,fd,25067,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2019,mon.27.78abd,27.7.g,OTB_DEF_>=120_0_0_all,749,fd,25606,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.h,TBB_DEF_70-99_0_0_all,1487,fd,50797,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2019,mon.27.78abd,27.7.h,OTB_DEF_>=120_0_0_all,362,fd,5824,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.j,OTB_DEF_>=120_0_0_all,3249,fd,188977,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2019,mon.27.78abd,27.7.h,OTB_DEF_>=120_0_0_all,309,fd,7732,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2019,mon.27.78abd,27.7.k,OTB_DEF_>=120_0_0_all,75,fd,4312,Landings,"A-All - reported, nonre",Imported
France,1,Quarter,2019,mon.27.78abd,27.7.j,GNS_DEF_100-119_0_0_all,199214,kWd,846.92,Landings,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.7.k,OTT_DEF_100-119_0_0,16054,kWd,13957.14,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,785667,kWd,101019.23,Landings,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,435217,kWd,17081.1,Landings,R-Reported,Imported
France,3,Quarter,2019,mon.27.78abd,27.8.b,OTB_DEF_>=70_0_0,585581,kWd,17392.63,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.7.e,GNS_DEF_100-119_0_0_all,21323,kWd,285.83,Landings,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.8.b,OTB_DEF_>=70_0_0,645044,kWd,9304.58,Landings,R-Reported,Imported
France,3,Quarter,2019,mon.27.78abd,27.8.b,OTT_DEF_>=70_0_0,70792,kWd,10317.96,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,668696,kWd,2192.9,Discards,R-Reported,Imported
France,4,Quarter,2019,mon.27.78abd,27.7.c,MIS_MIS_0_0_0,78030,kWd,25107.78,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.7.j,MIS_MIS_0_0_0,311106,kWd,58.81,Landings,R-Reported,Imported
France,1,Quarter,2019,mon.27.78abd,27.8.b,OTT_DEF_>=70_0_0,81548,kWd,14526.11,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.7.j,MIS_MIS_0_0_0,972056,kWd,20838.86,Landings,R-Reported,Imported
France,2,Quarter,2019,mon.27.78abd,27.8.b,OTB_DEF_>=70_0_0,474104,kWd,25125.61,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.j.2,LLS_DEF_0_0_0,630713,kWd,10,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.k.2,OTB_DEF_100-119_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.8.d.2,GNS_DEF_>=100_0_0,24780,kWd,1170,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.8.d.2,GNS_DEF_>=100_0_0,9855,kWd,270,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.h,GNS_DEF_120-219_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.8.b,GNS_DEF_>=100_0_0,37862,kWd,5193.05,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.8.b,OTB_MPD_>=70_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.k.2,OTB_DEF_100-119_0_0,36265,kWd,32680,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.8.b,OTB_MCF_>=70_0_0,15154,kWd,1257.73,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.c.2,GNS_DEF_120-219_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.k.2,GNS_DEF_120-219_0_0,2883,kWd,80,Landings,R-Reported,Imported
Spain,1,Quarter,2019,mon.27.78abd,27.7.c.2,LLS_DEF_0_0_0,5825,kWd,20,Landings,R-Reported,Imported
Spain,3,Quarter,2019,mon.27.78abd,27.7.c.2,GNS_DEF_120-219_0_0,3243,kWd,70,Landings,R-Reported,Imported
Spain,4,Quarter,2019,mon.27.78abd,27.7.j.2,GNS_DEF_120-219_0_0,26540,kWd,490,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.7.k.2,GNS_DEF_120-219_0_0,0,kWd,0,Landings,R-Reported,Imported
Spain,2,Quarter,2019,mon.27.78abd,27.8.d.2,PTB_DEF_>=70_0_0,0,kWd,0,Landings,R-Reported,Imported
Ireland,3,Quarter,2019,mon.27.78abd,27.7.j,OTB_CRU_70-99_0_0_all,-9,NA,370.07,Discards,R-Reported,Imported
