year,country,subArea,catchCat,fleet,Age,frequency1000,meanWeightKg
2004,France,27.7,Landings,OTB_DEF_100-119,8,0.003844042,8.73131
2004,France,27.7,Landings,OTB_DEF_70-99_0,1,57953.15871,0.834406677
2004,France,27.7,Landings,OTB_DEF_70-99_0,2,71993.22015,1.461738255
2004,France,27.7,Landings,OTB_DEF_70-99_0,3,17241.60062,4.508121954
2004,France,27.7,Landings,OTB_DEF_70-99_0,4,7147.100956,6.084910027
2004,France,27.7,Landings,OTB_DEF_70-99_0,5,1285.109168,8.17020111
2004,France,27.7,Landings,OTB_DEF_70-99_0,6,26.80473549,10.3385771
2004,France,27.7,Landings,OTB_DEF_70-99_0,7,7.616891331,10.49014485
2004,France,27.7,Landings,OTB_DEF_70-99_0,8,14.97030034,11.95790518
2004,France,27.7,Landings,TBB_DEF,1,36.8573717,0.849654637
2004,France,27.7,Landings,TBB_DEF,2,117.3359173,1.835479507
2004,France,27.7,Landings,TBB_DEF,3,41.78982698,4.122451779
2004,France,27.7,Landings,TBB_DEF,4,24.76189041,6.651764983
2004,France,27.7,Landings,TBB_DEF,5,6.21409665,8.663497957
2004,France,27.7,Landings,TBB_DEF,6,1.459723151,11.19623753
2004,France,27.7,Landings,TBB_DEF,7,0.167772389,10.70858522
2004,France,27.7,Landings,TBB_DEF,8,0.244291025,12.09067662
2004,Ireland,27.7,Discards,MIS_MIS,0,48.39584977,0.07673
2004,Ireland,27.7,Discards,MIS_MIS,1,57637.81078,0.37725095
2004,Ireland,27.7,Discards,MIS_MIS,2,31076.19296,0.328090089
2004,Ireland,27.7,Discards,MIS_MIS,3,2972.737914,1.26445226
2004,Ireland,27.7,Discards,MIS_MIS,4,801.9894854,6.942480839
2004,Ireland,27.7,Discards,MIS_MIS,5,344.6223433,8.167700239
2004,Ireland,27.7,Discards,MIS_MIS,6,45.20251443,11.38392011
2004,Ireland,27.7,Discards,MIS_MIS,7,14.98896482,11.51901457
2004,Ireland,27.7,Discards,MIS_MIS,8,71.38977591,13.803631
2004,Ireland,27.7,Discards,MIS_MIS,9,0.045752922,10.23366
2004,Ireland,27.7,Discards,OTB_CRU,2,41337.41117,0.32993
2004,Ireland,27.7,Discards,OTB_DEF_100-119,1,1999.712175,0.55248
2004,Ireland,27.7,Discards,OTB_DEF_100-119,2,17495.09625,0.331557808
2004,Ireland,27.7,Discards,OTB_DEF_100-119,3,0.000643062,0.81046
2004,Ireland,27.7,Discards,OTB_DEF_70-99_0,1,8042.82707,0.36289
2004,Ireland,27.7,Discards,OTB_DEF_70-99_0,2,55087.38419,0.33112032
2004,Ireland,27.7,Discards,SSC_DEF,2,41066.4689,0.16528
2004,Ireland,27.7,Discards,SSC_DEF,3,8531.172133,0.47411
2004,Ireland,27.7,Discards,TBB_DEF,0,232.7290833,0.07673
2004,Ireland,27.7,Discards,TBB_DEF,1,74448.46992,0.309804673
2004,Ireland,27.7,Discards,TBB_DEF,2,51439.67677,0.34153607
2004,Ireland,27.7,Discards,TBB_DEF,3,1653.65781,2.563349533
2004,Ireland,27.7,Discards,TBB_DEF,4,1089.076688,6.979192826
2004,Ireland,27.7,Discards,TBB_DEF,5,399.9230863,8.275569585
2004,Ireland,27.7,Discards,TBB_DEF,6,45.50441446,11.04814288
2004,Ireland,27.7,Discards,TBB_DEF,7,21.93963516,10.76051899
2004,Ireland,27.7,Discards,TBB_DEF,8,58.04198134,13.6310935
2004,Ireland,27.7,Discards,TBB_DEF,9,0.220549697,10.23366
2004,Ireland,27.7,Landings,MIS_MIS,1,3174.015084,1.113528624
2004,Ireland,27.7,Landings,MIS_MIS,2,7143.970693,2.443872385
2004,Ireland,27.7,Landings,MIS_MIS,3,13132.65012,4.983443669
2004,Ireland,27.7,Landings,MIS_MIS,4,11638.06291,6.688467846
2004,Ireland,27.7,Landings,MIS_MIS,5,3824.390416,7.49918742
2004,Ireland,27.7,Landings,MIS_MIS,6,94.26636647,10.40632297
2004,Ireland,27.7,Landings,MIS_MIS,7,53.9678331,10.52658122
2004,Ireland,27.7,Landings,MIS_MIS,8,25.68291675,11.27725745
2004,Ireland,27.7,Landings,MIS_MIS,9,1.646244263,12.17993004
2004,Ireland,27.7,Landings,MIS_MIS,10,0.189013199,13.1814
2004,Ireland,27.7,Landings,OTB_CRU,1,7208.905533,1.136455489
2004,Ireland,27.7,Landings,OTB_CRU,2,13446.00193,2.340949734
2004,Ireland,27.7,Landings,OTB_CRU,3,7213.398151,4.299031787
2004,Ireland,27.7,Landings,OTB_CRU,4,1851.878701,6.418377891
2004,Ireland,27.7,Landings,OTB_CRU,5,408.4593463,8.614994119
2004,Ireland,27.7,Landings,OTB_CRU,6,27.85161366,12.3471729
2004,Ireland,27.7,Landings,OTB_CRU,7,21.99888183,12.82151256
2004,Ireland,27.7,Landings,OTB_CRU,8,0.138549243,10.66298139
2004,Ireland,27.7,Landings,OTB_DEF_100-119,1,14024.12741,0.887026752
2004,Ireland,27.7,Landings,OTB_DEF_100-119,2,6787.38065,1.698981124
2004,Ireland,27.7,Landings,OTB_DEF_100-119,3,1790.983598,4.500294905
2004,Ireland,27.7,Landings,OTB_DEF_100-119,4,1093.842837,6.816137873
2004,Ireland,27.7,Landings,OTB_DEF_100-119,5,423.2783346,8.966952629
2004,Ireland,27.7,Landings,OTB_DEF_100-119,6,21.73822033,10.79959159
2004,Ireland,27.7,Landings,OTB_DEF_100-119,7,34.98720222,11.07747098
2004,Ireland,27.7,Landings,OTB_DEF_100-119,8,0.000442474,8.73131
2004,Ireland,27.7,Landings,OTB_DEF_70-99_0,1,29636.83839,0.795821267
2004,Ireland,27.7,Landings,OTB_DEF_70-99_0,2,33111.27613,1.471569519
2004,Ireland,27.7,Landings,OTB_DEF_70-99_0,3,9266.42197,4.488522881
2004,Ireland,27.7,Landings,OTB_DEF_70-99_0,4,2846.424841,6.082824145
2004,Ireland,27.7,Landings,OTB_DEF_70-99_0,5,408.6791309,8.101344464
2004,Ireland,27.7,Landings,OTB_DEF_70-99_0,6,0.111532109,9.20578
2004,Ireland,27.7,Landings,OTB_DEF_70-99_0,7,0.092254954,9.21052
2004,Ireland,27.7,Landings,OTB_DEF_70-99_0,8,0.027538792,9.20021
2004,Ireland,27.7,Landings,SSC_DEF,1,36481.77154,0.712192674
2004,Ireland,27.7,Landings,SSC_DEF,2,16836.59546,1.852298006
2004,Ireland,27.7,Landings,SSC_DEF,3,4128.692831,3.904353706
2004,Ireland,27.7,Landings,SSC_DEF,4,938.0576372,6.031940977
2004,Ireland,27.7,Landings,SSC_DEF,5,200.3017402,6.776635673
2004,Ireland,27.7,Landings,TBB_DEF,1,54594.11173,0.79787254
2004,Ireland,27.7,Landings,TBB_DEF,2,16394.49121,1.967455794
2004,Ireland,27.7,Landings,TBB_DEF,3,4812.307323,4.255573542
2004,Ireland,27.7,Landings,TBB_DEF,4,2333.910982,6.712554784
2004,Ireland,27.7,Landings,TBB_DEF,5,610.8298519,8.111567599
2004,Netherlands,27.7,Discards,MIS_MIS,0,0.140352709,0.07673
2004,Netherlands,27.7,Discards,MIS_MIS,1,167.155302,0.37725095
2004,Netherlands,27.7,Discards,MIS_MIS,2,90.12400626,0.328090089
2004,Netherlands,27.7,Discards,MIS_MIS,3,8.621231395,1.26445226
2004,Netherlands,27.7,Discards,MIS_MIS,4,2.325848134,6.942480839
2004,Netherlands,27.7,Discards,MIS_MIS,5,0.999438582,8.167700239
2004,Netherlands,27.7,Discards,MIS_MIS,6,0.131091723,11.38392011
2004,Netherlands,27.7,Discards,MIS_MIS,7,0.043469467,11.51901457
2004,Netherlands,27.7,Discards,MIS_MIS,8,0.207037349,13.803631
2004,Netherlands,27.7,Discards,MIS_MIS,9,0.000132688,10.23366
2004,Netherlands,27.7,Discards,SSC_DEF,2,154.9503929,0.16528
2004,Netherlands,27.7,Discards,SSC_DEF,3,32.18951055,0.47411
2004,Netherlands,27.7,Landings,MIS_MIS,1,0.44596366,1.759095222
2004,Netherlands,27.7,Landings,MIS_MIS,2,25.2437614,2.196091573
2004,Netherlands,27.7,Landings,MIS_MIS,3,38.60036714,4.682668307
2004,Netherlands,27.7,Landings,MIS_MIS,4,35.09285127,6.743122614
2004,Netherlands,27.7,Landings,MIS_MIS,5,10.41431038,8.025672675
2004,Netherlands,27.7,Landings,MIS_MIS,6,0.421200106,10.16119935
2004,Netherlands,27.7,Landings,MIS_MIS,7,0.231292245,10.04897559
2004,Netherlands,27.7,Landings,MIS_MIS,8,0.101121731,11.90432906
2004,Netherlands,27.7,Landings,SSC_DEF,1,88.72809096,0.92338
2004,Netherlands,27.7,Landings,SSC_DEF,2,104.3149482,1.613226321
2004,Netherlands,27.7,Landings,SSC_DEF,3,9.710911731,3.67736783
2004,Netherlands,27.7,Landings,SSC_DEF,4,2.10949875,6.032808578
2004,Netherlands,27.7,Landings,SSC_DEF,5,0.585863679,7.42466
2004,UK (England),27.7,Discards,MIS_MIS,0,26.03952632,0.07673
2004,UK (England),27.7,Discards,MIS_MIS,1,31012.19005,0.37725095
2004,UK (England),27.7,Discards,MIS_MIS,2,16720.6351,0.328090089
2004,UK (England),27.7,Discards,MIS_MIS,3,1599.490194,1.26445226
2004,UK (England),27.7,Discards,MIS_MIS,4,431.5127518,6.942480839
2004,UK (England),27.7,Discards,MIS_MIS,5,185.4250441,8.167700239
2004,UK (England),27.7,Discards,MIS_MIS,6,24.32134304,11.38392011
2004,UK (England),27.7,Discards,MIS_MIS,7,8.06485568,11.51901457
2004,UK (England),27.7,Discards,MIS_MIS,8,38.41147448,13.803631
2004,UK (England),27.7,Discards,MIS_MIS,9,0.024617492,10.23366
2004,UK (England),27.7,Discards,OTB_CRU,2,70.72246681,0.32993
2004,UK (England),27.7,Discards,OTB_DEF_100-119,1,368.5587368,0.55248
2004,UK (England),27.7,Discards,OTB_DEF_100-119,2,4431.318017,0.331114475
2004,UK (England),27.7,Discards,OTB_DEF_100-119,3,0.00011852,0.81046
2004,UK (England),27.7,Discards,OTB_DEF_70-99_0,1,130968.3705,0.36289
2004,UK (England),27.7,Discards,OTB_DEF_70-99_0,2,51711.53567,0.350578383
2004,UK (England),27.7,Discards,TBB_DEF,0,368.8721698,0.07673
2004,UK (England),27.7,Discards,TBB_DEF,1,132607.0766,0.316876255
2004,UK (England),27.7,Discards,TBB_DEF,2,88767.75067,0.404476283
2004,UK (England),27.7,Discards,TBB_DEF,3,4907.583478,3.243847488
2004,UK (England),27.7,Discards,TBB_DEF,4,4621.767073,6.951837659
2004,UK (England),27.7,Discards,TBB_DEF,5,1966.701872,8.177321644
2004,UK (England),27.7,Discards,TBB_DEF,6,255.5366488,11.36076202
2004,UK (England),27.7,Discards,TBB_DEF,7,87.42446423,11.44660848
2004,UK (England),27.7,Discards,TBB_DEF,8,398.0914691,13.79343752
2004,UK (England),27.7,Discards,TBB_DEF,9,0.329952304,10.23366
2004,UK (England),27.7,Landings,MIS_MIS,1,5999.882701,1.093647378
2004,UK (England),27.7,Landings,MIS_MIS,2,5741.798158,2.63822668
2004,UK (England),27.7,Landings,MIS_MIS,3,5973.418049,4.73360137
2004,UK (England),27.7,Landings,MIS_MIS,4,5786.785075,6.721818948
2004,UK (England),27.7,Landings,MIS_MIS,5,1498.624904,8.427553351
2004,UK (England),27.7,Landings,MIS_MIS,6,167.6802292,10.43106158
2004,UK (England),27.7,Landings,MIS_MIS,7,94.93845701,10.56035135
2004,UK (England),27.7,Landings,MIS_MIS,8,46.19740364,11.21841863
2004,UK (England),27.7,Landings,MIS_MIS,9,2.98744313,12.17993004
2004,UK (England),27.7,Landings,MIS_MIS,10,0.343002674,13.1814
2004,UK (England),27.7,Landings,OTB_CRU,1,1040.8533,1.005622261
2004,UK (England),27.7,Landings,OTB_CRU,2,249.4205932,2.144140269
2004,UK (England),27.7,Landings,OTB_CRU,3,286.9593143,4.192038214
2004,UK (England),27.7,Landings,OTB_CRU,4,308.6468914,6.812035597
2004,UK (England),27.7,Landings,OTB_CRU,5,107.3630174,9.159816822
2004,UK (England),27.7,Landings,OTB_CRU,6,8.485811385,10.57052704
2004,UK (England),27.7,Landings,OTB_CRU,7,8.398637187,10.35062936
2004,UK (England),27.7,Landings,OTB_CRU,8,1.191579225,10.89960074
2004,UK (England),27.7,Landings,OTB_DEF_100-119,1,1042.497341,1.021008493
2004,UK (England),27.7,Landings,OTB_DEF_100-119,2,1178.807473,2.475185018
2004,UK (England),27.7,Landings,OTB_DEF_100-119,3,723.3324248,4.52174847
2004,UK (England),27.7,Landings,OTB_DEF_100-119,4,605.0342471,7.301550491
2004,UK (England),27.7,Landings,OTB_DEF_100-119,5,314.2496027,9.688921814
2004,UK (England),27.7,Landings,OTB_DEF_100-119,6,18.6115486,12.04615311
2004,UK (England),27.7,Landings,OTB_DEF_100-119,7,20.43886106,12.24656465
2004,UK (England),27.7,Landings,OTB_DEF_100-119,8,0.020174296,8.73131
2004,UK (England),27.7,Landings,OTB_DEF_70-99_0,1,12667.42912,1.011589765
2004,UK (England),27.7,Landings,OTB_DEF_70-99_0,2,15358.26187,1.240051912
2004,UK (England),27.7,Landings,OTB_DEF_70-99_0,3,1316.259784,4.814184698
2004,UK (England),27.7,Landings,OTB_DEF_70-99_0,4,971.9887224,6.495092447
2004,UK (England),27.7,Landings,OTB_DEF_70-99_0,5,208.7679421,7.754706156
2004,UK (England),27.7,Landings,OTB_DEF_70-99_0,6,11.56537559,10.1500206
2004,UK (England),27.7,Landings,OTB_DEF_70-99_0,7,3.208969719,10.35260191
2004,UK (England),27.7,Landings,OTB_DEF_70-99_0,8,6.300979833,11.63279352
2004,UK (England),27.7,Landings,TBB_DEF,1,13501.75316,1.022249153
2004,UK (England),27.7,Landings,TBB_DEF,2,8769.17711,2.258640423
2004,UK (England),27.7,Landings,TBB_DEF,3,4182.616738,4.497600169
2004,UK (England),27.7,Landings,TBB_DEF,4,3593.419839,7.071375137
2004,UK (England),27.7,Landings,TBB_DEF,5,1391.442733,9.328725606
2004,UK (England),27.7,Landings,TBB_DEF,6,283.2072562,11.40086776
2004,UK (England),27.7,Landings,TBB_DEF,7,159.7546874,12.17646678
2004,UK (England),27.7,Landings,TBB_DEF,8,78.91455416,11.69505215
2004,UK (England),27.7,Landings,TBB_DEF,9,7.996423694,13.16896
2004,UK (England),27.7,Landings,TBB_DEF,10,3.045758239,13.66193
2004,UK(Scotland),27.7,Discards,OTB_CRU,2,0.023340748,0.32993
2004,UK(Scotland),27.7,Landings,OTB_CRU,1,0.000418916,1.401835021
2004,UK(Scotland),27.7,Landings,OTB_CRU,2,0.057314376,1.864974554
2004,UK(Scotland),27.7,Landings,OTB_CRU,3,0.068876109,4.742833435
2004,UK(Scotland),27.7,Landings,OTB_CRU,4,0.149770809,6.833913928
2004,UK(Scotland),27.7,Landings,OTB_CRU,5,0.052657457,9.456164798
2004,UK(Scotland),27.7,Landings,OTB_CRU,6,0.001906475,13.16400518
2004,UK(Scotland),27.7,Landings,OTB_CRU,7,0.002037451,9.423745113
2004,UK(Scotland),27.7,Landings,OTB_CRU,8,8.93E-06,11.11813
2005,Belgium,27.7,Discards,OTB_CRU,1,4004.804637,0.336844928
2005,Belgium,27.7,Discards,OTB_CRU,2,1032.636147,0.31007965
2005,Belgium,27.7,Discards,OTB_CRU,3,0.646558682,0.46971
2005,Belgium,27.7,Discards,TBB_DEF,1,85577.30227,0.24018
2005,Belgium,27.7,Discards,TBB_DEF,2,20311.49654,0.37703
2005,Belgium,27.7,Landings,OTB_CRU,1,399.9106496,0.820822531
2005,Belgium,27.7,Landings,OTB_CRU,2,838.9392616,2.174079077
2005,Belgium,27.7,Landings,OTB_CRU,3,209.7328616,3.344079303
2005,Belgium,27.7,Landings,OTB_CRU,4,133.8781979,6.551974122
2005,Belgium,27.7,Landings,OTB_CRU,5,49.62493162,9.244283656
2005,Belgium,27.7,Landings,OTB_CRU,6,32.06427546,10.54881566
2005,Belgium,27.7,Landings,OTB_CRU,7,14.72236804,10.88860525
2005,Belgium,27.7,Landings,OTB_CRU,8,0.000135156,8.0909
2005,Belgium,27.7,Landings,TBB_DEF,1,8923.840784,1.17273
2005,Belgium,27.7,Landings,TBB_DEF,2,77731.02896,1.58312
2005,Belgium,27.7,Landings,TBB_DEF,3,2477.702196,4.47088
2005,Belgium,27.7,Landings,TBB_DEF,4,901.0096432,8.24324
2005,Belgium,27.7,Landings,TBB_DEF,5,2280.515675,9.48275
2005,Belgium,27.7,Landings,TBB_DEF,6,688.1999223,10.83826
2005,France,27.7,Discards,MIS_MIS,1,79.76554709,1.61518
2005,France,27.7,Discards,MIS_MIS,2,10419.12058,1.82616
2005,France,27.7,Discards,MIS_MIS,3,1775.649195,2.28393
2005,France,27.7,Discards,MIS_MIS,4,69.4621395,3.97324
2005,France,27.7,Discards,MIS_MIS,5,5.466530138,5.55123
2005,France,27.7,Discards,MIS_MIS,6,0.114482307,5.61579
2005,France,27.7,Discards,OTB_CRU,1,182615.3885,0.337923164
2005,France,27.7,Discards,OTB_CRU,2,49339.22253,0.308012436
2005,France,27.7,Discards,OTB_CRU,3,26.94272617,0.46971
2005,France,27.7,Discards,OTB_DEF_100-119,1,393580.0848,0.442883196
2005,France,27.7,Discards,OTB_DEF_100-119,2,148336.1758,0.346690884
2005,France,27.7,Discards,OTB_DEF_100-119,3,97.37171321,0.564729381
2005,France,27.7,Discards,OTB_DEF_70-99_0,1,384506.6268,0.346462712
2005,France,27.7,Discards,OTB_DEF_70-99_0,2,170806.8196,0.299763772
2005,France,27.7,Discards,OTB_DEF_70-99_0,3,180.2151393,0.33161
2005,France,27.7,Discards,OTB_DEF_70-99_0,4,1.769732401,0.43355
2005,France,27.7,Discards,TBB_DEF,1,106.7640016,0.24018
2005,France,27.7,Discards,TBB_DEF,2,25.34009126,0.37703
2005,France,27.7,Landings,MIS_MIS,1,991.0212762,0.91227302
2005,France,27.7,Landings,MIS_MIS,2,7772.570977,2.57085698
2005,France,27.7,Landings,MIS_MIS,3,2834.459324,3.496749127
2005,France,27.7,Landings,MIS_MIS,4,1219.253533,5.557724757
2005,France,27.7,Landings,MIS_MIS,5,1153.297149,9.043865001
2005,France,27.7,Landings,MIS_MIS,6,286.7042351,9.489482269
2005,France,27.7,Landings,MIS_MIS,7,36.23188855,9.184274367
2005,France,27.7,Landings,MIS_MIS,8,5.822655131,9.693065825
2005,France,27.7,Landings,MIS_MIS,9,3.895119452,10.6620346
2005,France,27.7,Landings,MIS_MIS,10,1.416196002,10.08306752
2005,France,27.7,Landings,OTB_CRU,1,35861.8376,0.876911338
2005,France,27.7,Landings,OTB_CRU,2,88252.80596,2.258804561
2005,France,27.7,Landings,OTB_CRU,3,18911.93709,3.682581163
2005,France,27.7,Landings,OTB_CRU,4,15314.47356,6.780924847
2005,France,27.7,Landings,OTB_CRU,5,9061.885237,9.312791538
2005,France,27.7,Landings,OTB_CRU,6,4310.999637,10.86109974
2005,France,27.7,Landings,OTB_CRU,7,2292.766648,10.96437397
2005,France,27.7,Landings,OTB_CRU,8,0.00415955,8.0909
2005,France,27.7,Landings,OTB_DEF_100-119,1,42057.88329,1.177847059
2005,France,27.7,Landings,OTB_DEF_100-119,2,187578.7117,2.381370371
2005,France,27.7,Landings,OTB_DEF_100-119,3,38512.19006,3.963367388
2005,France,27.7,Landings,OTB_DEF_100-119,4,27545.9749,7.042918421
2005,France,27.7,Landings,OTB_DEF_100-119,5,17091.64155,9.645559965
2005,France,27.7,Landings,OTB_DEF_100-119,6,9662.044644,11.52138109
2005,France,27.7,Landings,OTB_DEF_100-119,7,4499.926228,11.56352602
2005,France,27.7,Landings,OTB_DEF_100-119,8,0.0969369,9.027935058
2005,France,27.7,Landings,OTB_DEF_100-119,9,0.0073376,7.68959
2005,France,27.7,Landings,OTB_DEF_70-99_0,1,65399.36007,0.740512094
2005,France,27.7,Landings,OTB_DEF_70-99_0,2,62164.74953,1.689433909
2005,France,27.7,Landings,OTB_DEF_70-99_0,3,24463.31558,3.459967694
2005,France,27.7,Landings,OTB_DEF_70-99_0,4,12284.46521,5.581085339
2005,France,27.7,Landings,OTB_DEF_70-99_0,5,3564.36225,8.171886336
2005,France,27.7,Landings,OTB_DEF_70-99_0,6,620.4521835,10.2862437
2005,France,27.7,Landings,OTB_DEF_70-99_0,7,104.3229966,13.94895858
2005,France,27.7,Landings,OTB_DEF_70-99_0,8,34.43583905,13.321528
2005,France,27.7,Landings,OTB_DEF_70-99_0,9,8.628248395,9.666591602
2005,France,27.7,Landings,OTB_DEF_70-99_0,10,4.661731135,8.975306993
2005,France,27.7,Landings,TBB_DEF,1,4.926601291,0.872317888
2005,France,27.7,Landings,TBB_DEF,2,42.62684284,1.548075616
2005,France,27.7,Landings,TBB_DEF,3,6.832405874,2.694321478
2005,France,27.7,Landings,TBB_DEF,4,2.87527302,4.181823448
2005,France,27.7,Landings,TBB_DEF,5,1.151186738,8.677683042
2005,France,27.7,Landings,TBB_DEF,6,0.369929797,10.65012315
2005,France,27.7,Landings,TBB_DEF,7,0.059599271,9.462884792
2005,France,27.7,Landings,TBB_DEF,8,0.018646519,10.27146988
2005,France,27.7,Landings,TBB_DEF,9,0.013202712,11.76575229
2005,Ireland,27.7,Discards,MIS_MIS,1,259.1381416,1.61518
2005,Ireland,27.7,Discards,MIS_MIS,2,33849.09454,1.82616
2005,Ireland,27.7,Discards,MIS_MIS,3,5768.636326,2.28393
2005,Ireland,27.7,Discards,MIS_MIS,4,225.6649694,3.97324
2005,Ireland,27.7,Discards,MIS_MIS,5,17.75937748,5.55123
2005,Ireland,27.7,Discards,MIS_MIS,6,0.371924136,5.61579
2005,Ireland,27.7,Discards,OTB_CRU,1,181038.108,0.349360295
2005,Ireland,27.7,Discards,OTB_CRU,2,72676.69934,0.293964412
2005,Ireland,27.7,Discards,OTB_DEF_100-119,1,48786.6585,0.34845857
2005,Ireland,27.7,Discards,OTB_DEF_100-119,2,35122.30757,0.315255503
2005,Ireland,27.7,Discards,OTB_DEF_70-99_0,1,258394.264,0.349242437
2005,Ireland,27.7,Discards,OTB_DEF_70-99_0,2,114486.8243,0.298486115
2005,Ireland,27.7,Discards,SSC_DEF,1,303928.6652,0.24877
2005,Ireland,27.7,Discards,SSC_DEF,2,547865.6811,0.25033
2005,Ireland,27.7,Discards,TBB_DEF,1,135835.3288,0.252159759
2005,Ireland,27.7,Discards,TBB_DEF,2,34015.40409,0.43545933
2005,Ireland,27.7,Discards,TBB_DEF,3,211.0079939,4.000346906
2005,Ireland,27.7,Discards,TBB_DEF,4,327.8350785,7.332508637
2005,Ireland,27.7,Discards,TBB_DEF,5,67.3696199,7.804513502
2005,Ireland,27.7,Discards,TBB_DEF,6,51.64892491,7.881243352
2005,Ireland,27.7,Discards,TBB_DEF,7,8.78328154,7.971174139
2005,Ireland,27.7,Landings,MIS_MIS,1,3873.643986,0.594453125
2005,Ireland,27.7,Landings,MIS_MIS,2,15760.94173,2.493122689
