Country,Season,Season type,Year,Stock,Area,Fleets,Effort,UnitEffort,Catch. kg,Catch Cat.,Report cat.,Discards Imported Or Raised
UK (England),1,Quarter,2018,mon.27.78abd,27.7.j,GNS_DEF_all_0_0_all,17729,fd,89586,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.8.a,GNS_DEF_all_0_0_all,682,fd,12008,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.j,GTR_DEF_all_0_0_all,8,fd,0,Discards,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.e,TBB_DEF_70-99_0_0_all,7331,fd,156757,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.e,OTB_DEF_>=120_0_0_all,1425,fd,29738,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.f,OTB_DEF_70-99_0_0_all,38,fd,214,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2018,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0_all,108,fd,7567,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.g,OTB_DEF_>=120_0_0_all,215,fd,9993,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.h,GNS_DEF_all_0_0_all,120,fd,2907,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,639,fd,49752,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.e,GNS_DEF_all_0_0_all,949,fd,0,Discards,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2018,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,402,fd,692,Discards,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.a,OTB_DEF_70-99_0_0_all,28,fd,193,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.f,OTB_DEF_>=120_0_0_all,64,fd,892,Landings,"A-All - reported, nonre",Imported
France,3,Quarter,2018,mon.27.78abd,27.7.e,GNS_DEF_100-119_0_0_all,22183,kWd,393.68,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.e,GNS_DEF_>=220_0_0_all,3337,kWd,6116.95,Landings,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.7.f,MIS_MIS_0_0_0,24181,kWd,5425.51,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0,61256,kWd,81222.7,Landings,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.8.a,GNS_DEF_100-119_0_0_all,607613,kWd,45011.89,Landings,R-Reported,Imported
France,2,Quarter,2018,mon.27.78abd,27.8.a,OTB_DEF_>=70_0_0,597449,kWd,53465.51,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.8.a,OTT_CRU_>=70_0_0,892740,kWd,21178.71,Landings,R-Reported,Imported
France,2,Quarter,2018,mon.27.78abd,27.8.b,GTR_DEF_100-119_0_0_all,624915,kWd,0,Discards,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.8.a,OTT_DEF_>=70_0_0,1995611,kWd,165414.41,Landings,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.b,GNS_DEF_100-119_0_0_all,183369,kWd,11237.38,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.8.b,OTB_DEF_>=70_0_0,872579,kWd,1014.77,Discards,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.b,GTR_DEF_100-119_0_0_all,568201,kWd,29284.18,Landings,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.a,OTB_DEF_>=70_0_0,822388,kWd,0,Discards,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.a,GNS_DEF_100-119_0_0_all,522431,kWd,0,Discards,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.8.a,OTB_DEF_>=70_0_0,1591542,kWd,2156.28,Discards,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.a,OTT_DEF_>=70_0_0,1109117,kWd,817.88,Discards,R-Reported,Imported
France,2,Quarter,2018,mon.27.78abd,27.8.b,GNS_DEF_100-119_0_0_all,370818,kWd,0,Discards,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.8.b,GTR_DEF_100-119_0_0_all,538871,kWd,267.91,Discards,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,758063,kWd,644.92,Discards,R-Reported,Imported
France,2,Quarter,2018,mon.27.78abd,27.8.a,OTT_DEF_>=70_0_0,713327,kWd,221596.31,Landings,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.8.b,GNS_DEF_100-119_0_0_all,405807,kWd,90468.05,Landings,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.d,OTT_DEF_>=70_0_0,35983,kWd,21075.98,Landings,R-Reported,Imported
Ireland,4,Quarter,2018,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0_all,-9,NA,5180.18,Discards,R-Reported,Imported
Ireland,2,Quarter,2018,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,33531.41,Discards,R-Reported,Imported
Ireland,2,Quarter,2018,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,2404.59,Discards,R-Reported,Imported
Ireland,3,Quarter,2018,mon.27.78abd,27.7.g,SSC_DEF_100-119_0_0_all,-9,NA,613.63,Discards,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,17308.74,Discards,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.j,SSC_DEF_100-119_0_0_all,-9,NA,204.88,Discards,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.a,OTB_DEF_100-119_0_0_all,-9,NA,5919,Landings,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.a,SSC_DEF_100-119_0_0_all,-9,NA,213,Landings,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.g,MIS_MIS_0_0_0_HC,-9,NA,315,Landings,R-Reported,Imported
Ireland,3,Quarter,2018,mon.27.78abd,27.7.a,TBB_DEF_70-99_0_0_all,-9,NA,10348,Landings,R-Reported,Imported
Ireland,2,Quarter,2018,mon.27.78abd,27.7.a,OTB_CRU_70-99_0_0_all,-9,NA,1411,Landings,R-Reported,Imported
Ireland,2,Quarter,2018,mon.27.78abd,27.7.b,MIS_MIS_0_0_0_HC,-9,NA,50,Landings,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.a,TBB_DEF_70-99_0_0_all,-9,NA,5790,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.g,OTT_DEF_100-119_0_0,313785,kWd,141283.8,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.e,GTR_DEF_>=220_0_0_all,120714,kWd,143046.3,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.f,OTB_DEF_100-119_0_0,125006,kWd,29332.01,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.h,OTT_DEF_100-119_0_0,675492,kWd,153653.32,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.j,OTT_DEF_100-119_0_0,315893,kWd,351851.74,Landings,R-Reported,Imported
Ireland,3,Quarter,2018,mon.27.78abd,27.7.a,OTB_DEF_100-119_0_0_all,-9,NA,2146,Landings,R-Reported,Imported
Ireland,4,Quarter,2018,mon.27.78abd,27.7.j,MIS_MIS_0_0_0_HC,-9,NA,522,Landings,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.a,GNS_DEF_120-219_0_0_all,-9,NA,17,Landings,R-Reported,Imported
Ireland,2,Quarter,2018,mon.27.78abd,27.7.a,SSC_DEF_100-119_0_0_all,-9,NA,721,Landings,R-Reported,Imported
Ireland,4,Quarter,2018,mon.27.78abd,27.7.b,SSC_DEF_100-119_0_0_all,-9,NA,166,Landings,R-Reported,Imported
Belgium,4,Quarter,2018,mon.27.78abd,27.7.e,OTB_CRU_70-99_0_0_all,13681,kWd,331,Landings,R-Reported,Imported
Belgium,1,Quarter,2018,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,36927,kWd,11731,Landings,R-Reported,Imported
Belgium,3,Quarter,2018,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,59974,kWd,5282,Landings,R-Reported,Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.f,OTB_DEF_70-99_0_0_all,192,fd,746,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.c,OTB_DEF_>=120_0_0_all,784,fd,27469,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2018,mon.27.78abd,27.7.g,OTB_DEF_>=120_0_0_all,452,fd,11535,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.h,GNS_DEF_all_0_0_all,277,fd,3228,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.j,OTB_DEF_>=120_0_0_all,3054,fd,117301,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2018,mon.27.78abd,27.7.k,OTB_DEF_>=120_0_0_all,79,fd,4081,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.e,TBB_DEF_70-99_0_0_all,8495,fd,49116,Discards,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.e,TBB_DEF_>=120_0_0_all,40,fd,2388,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.e,GTR_DEF_all_0_0_all,543,fd,12834,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.f,TBB_DEF_>=120_0_0_all,10,fd,308,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.f,GTR_DEF_all_0_0_all,5,fd,13,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.b,OTB_DEF_>=120_0_0_all,1227,fd,108228,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.g,TBB_DEF_>=120_0_0_all,10,fd,301,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.h,OTB_DEF_>=120_0_0_all,322,fd,4832,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2018,mon.27.78abd,27.7.j,OTB_DEF_>=120_0_0_all,2482,fd,101691,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.a,OTB_DEF_70-99_0_0_all,7,fd,59,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.e,GNS_DEF_all_0_0_all,949,fd,38371,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2018,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,402,fd,17429,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.j,GTR_DEF_all_0_0_all,8,fd,222,Landings,"A-All - reported, nonre",Imported
France,1,Quarter,2018,mon.27.78abd,27.7.e,GNS_DEF_>=220_0_0_all,6080,kWd,17794.45,Landings,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.7.e,GTR_DEF_>=220_0_0_all,307151,kWd,462927.38,Landings,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.7.e,OTB_DEF_100-119_0_0,332673,kWd,32430.51,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.f,OTB_DEF_70-99_0_0,5477,kWd,337.52,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.8.a,GNS_DEF_100-119_0_0_all,590489,kWd,0,Discards,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.8.a,OTT_DEF_>=70_0_0,1360891,kWd,7946.82,Discards,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.8.a,OTT_CRU_>=70_0_0,1013858,kWd,0,Discards,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,537182,kWd,1152.03,Discards,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.8.b,OTB_DEF_>=70_0_0,872579,kWd,26912.8,Landings,R-Reported,Imported
France,2,Quarter,2018,mon.27.78abd,27.8.b,GTR_DEF_100-119_0_0_all,624915,kWd,148383.36,Landings,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.a,GNS_DEF_100-119_0_0_all,522431,kWd,37761.47,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.8.a,OTB_DEF_>=70_0_0,1591542,kWd,91207.95,Landings,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.8.a,GTR_DEF_100-119_0_0_all,758063,kWd,61600.84,Landings,R-Reported,Imported
France,2,Quarter,2018,mon.27.78abd,27.8.b,OTT_DEF_>=70_0_0,45416,kWd,3792.71,Landings,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.a,OTB_DEF_>=70_0_0,822388,kWd,37447.42,Landings,R-Reported,Imported
France,3,Quarter,2018,mon.27.78abd,27.8.a,OTT_DEF_>=70_0_0,1109117,kWd,189786.8,Landings,R-Reported,Imported
France,2,Quarter,2018,mon.27.78abd,27.8.b,GNS_DEF_100-119_0_0_all,370818,kWd,15683.64,Landings,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.8.b,OTT_CRU_>=70_0_0,3240,kWd,37.11,Landings,R-Reported,Imported
France,1,Quarter,2018,mon.27.78abd,27.8.b,GTR_DEF_100-119_0_0_all,538871,kWd,13153.22,Landings,R-Reported,Imported
France,2,Quarter,2018,mon.27.78abd,27.8.a,GNS_DEF_100-119_0_0_all,393587,kWd,0,Discards,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.8.b,GNS_DEF_100-119_0_0_all,299691,kWd,0,Discards,R-Reported,Imported
Ireland,4,Quarter,2018,mon.27.78abd,27.7.a,OTB_CRU_70-99_0_0_all,-9,NA,80.32,Discards,R-Reported,Imported
Ireland,3,Quarter,2018,mon.27.78abd,27.7.a,OTB_CRU_70-99_0_0_all,-9,NA,323.42,Discards,R-Reported,Imported
Ireland,4,Quarter,2018,mon.27.78abd,27.7.a,OTB_DEF_100-119_0_0_all,-9,NA,85.48,Discards,R-Reported,Imported
Ireland,4,Quarter,2018,mon.27.78abd,27.7.a,SSC_DEF_100-119_0_0_all,-9,NA,6.91,Discards,R-Reported,Imported
Ireland,3,Quarter,2018,mon.27.78abd,27.7.b,SSC_DEF_100-119_0_0_all,-9,NA,49.21,Discards,R-Reported,Imported
Ireland,2,Quarter,2018,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,-9,NA,86673,Landings,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.a,MIS_MIS_0_0_0_HC,-9,NA,904,Landings,R-Reported,Imported
Ireland,2,Quarter,2018,mon.27.78abd,27.7.g,OTB_DEF_70-99_0_0_all,-9,NA,30947,Landings,R-Reported,Imported
Ireland,4,Quarter,2018,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0_all,-9,NA,24222,Landings,R-Reported,Imported
Ireland,3,Quarter,2018,mon.27.78abd,27.7.g,SSC_DEF_100-119_0_0_all,-9,NA,11971,Landings,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.j,SSC_DEF_100-119_0_0_all,-9,NA,3997,Landings,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.j,OTB_DEF_100-119_0_0_all,-9,NA,80934,Landings,R-Reported,Imported
Ireland,4,Quarter,2018,mon.27.78abd,27.7.a,MIS_MIS_0_0_0_HC,-9,NA,547,Landings,R-Reported,Imported
Ireland,3,Quarter,2018,mon.27.78abd,27.7.a,MIS_MIS_0_0_0_HC,-9,NA,1371,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.h,OTB_DEF_100-119_0_0,367749,kWd,133.88,Discards,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.e,OTB_DEF_100-119_0_0,320240,kWd,35699.47,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.g,OTB_DEF_100-119_0_0,68169,kWd,14121.96,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.g,OTT_CRU_100-119_0_0,13358,kWd,3155.47,Landings,R-Reported,Imported
France,4,Quarter,2018,mon.27.78abd,27.7.e,OTB_DEF_70-99_0_0,1563415,kWd,34556.44,Discards,R-Reported,Imported
Ireland,4,Quarter,2018,mon.27.78abd,27.7.a,TBB_DEF_70-99_0_0_all,-9,NA,249.02,Discards,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.b,SSC_DEF_100-119_0_0_all,-9,NA,9.89,Discards,R-Reported,Imported
Ireland,2,Quarter,2018,mon.27.78abd,27.7.a,OTB_DEF_100-119_0_0_all,-9,NA,85.42,Discards,R-Reported,Imported
Ireland,1,Quarter,2018,mon.27.78abd,27.7.j,MIS_MIS_0_0_0_HC,-9,NA,201,Landings,R-Reported,Imported
Ireland,3,Quarter,2018,mon.27.78abd,27.7.j,MIS_MIS_0_0_0_HC,-9,NA,1008,Landings,R-Reported,Imported
Belgium,4,Quarter,2018,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,29077,kWd,5191,Landings,R-Reported,Imported
Belgium,2,Quarter,2018,mon.27.78abd,27.7.g,OTB_CRU_70-99_0_0_all,54902,kWd,10299,Landings,R-Reported,Imported
Belgium,1,Quarter,2018,mon.27.78abd,27.7.d,SSC_DEF_70-99_0_0_all,86508,kWd,71,Landings,R-Reported,Imported
UK (England),3,Quarter,2018,mon.27.78abd,27.7.f,GNS_DEF_all_0_0_all,235,fd,8323,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2018,mon.27.78abd,27.7.e,GNS_DEF_all_0_0_all,861,fd,0,Discards,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.b,OTB_DEF_70-99_0_0_all,279,fd,30526,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.g,TBB_DEF_70-99_0_0_all,48,fd,3195,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.h,OTB_DEF_>=120_0_0_all,489,fd,8279,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.j,OTB_DEF_>=120_0_0_all,3389,fd,218249,Landings,"A-All - reported, nonre",Imported
UK (England),3,Quarter,2018,mon.27.78abd,27.7.j,OTB_DEF_70-99_0_0_all,798,fd,19192,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.d,OTB_CRU_>=120_0_0_all,18,fd,184,Landings,"A-All - reported, nonre",Imported
UK (England),4,Quarter,2018,mon.27.78abd,27.7.e,TBB_DEF_70-99_0_0_all,8495,fd,160112,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.f,MIS_MIS_0_0_0_HC,217,fd,1069,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.f,GTR_DEF_all_0_0_all,7,fd,463,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.b,OTB_DEF_>=120_0_0_all,781,fd,117797,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.c,OTB_DEF_70-99_0_0_all,623,fd,83084,Landings,"A-All - reported, nonre",Imported
UK (England),1,Quarter,2018,mon.27.78abd,27.7.h,OTB_DEF_>=120_0_0_all,671,fd,27223,Landings,"A-All - reported, nonre",Imported
UK (England),2,Quarter,2018,mon.27.78abd,27.7.h,OTB_CRU_>=120_0_0_all,1006,fd,6399,Landings,"A-All - reported, nonre",Imported
