"year","country","subArea","catchCat","fleet","Age","frequency1000","meanWeightKg"
2002,"UK (England)","27.7","Landings","MIS_MIS",5,1.92129604777414,1.89478536350092
2002,"UK (England)","27.7","Landings","MIS_MIS",6,1.72128213883836,2.62892370201825
2002,"UK (England)","27.7","Landings","MIS_MIS",7,22.8664017242589,4.1724614124792
2002,"UK (England)","27.7","Landings","MIS_MIS",8,18.4048797906979,4.03565
2002,"UK (England)","27.7","Landings","OTB_CRU",1,2109.77391775281,0.347871654884607
2002,"UK (England)","27.7","Landings","OTB_CRU",2,947.830333508269,0.688307455711163
2002,"UK (England)","27.7","Landings","OTB_CRU",3,855.392180987714,1.34756146614919
2002,"UK (England)","27.7","Landings","OTB_CRU",4,111.322389724686,2.11578524222258
2002,"UK (England)","27.7","Landings","OTB_CRU",5,1.72719252792145,2.02097365811554
2002,"UK (England)","27.7","Landings","OTB_CRU",6,1.36593808436313,3.10677466316847
2002,"UK (England)","27.7","Landings","OTB_CRU",7,30.0817154395796,4.17246883941912
2002,"UK (England)","27.7","Landings","OTB_CRU",8,5.49940329362462,4.03565
2002,"UK (England)","27.7","Landings","OTB_DEF",1,68808.9786525726,0.363001960544198
2002,"UK (England)","27.7","Landings","OTB_DEF",2,33941.5111188345,0.670975682672399
2002,"UK (England)","27.7","Landings","OTB_DEF",3,53108.8387899693,1.37025030547043
2002,"UK (England)","27.7","Landings","OTB_DEF",4,4238.60473143347,1.91388643848431
2002,"UK (England)","27.7","Landings","OTB_DEF",5,192.149655812497,2.02396088571759
2002,"UK (England)","27.7","Landings","OTB_DEF",6,151.482348211441,3.11962981058624
2002,"UK (England)","27.7","Landings","OTB_DEF",7,605.619445213485,4.17185403368405
2002,"UK (England)","27.7","Landings","OTB_DEF",8,582.716142688363,4.03565
2002,"UK (England)","27.7","Landings","TBB_DEF",1,58101.6767714476,0.355164355246292
2002,"UK (England)","27.7","Landings","TBB_DEF",2,30433.5275492556,0.656489586612932
2002,"UK (England)","27.7","Landings","TBB_DEF",3,27693.7327049754,1.3317776888987
2002,"UK (England)","27.7","Landings","TBB_DEF",4,2947.82743845863,2.06897479713134
2002,"UK (England)","27.7","Landings","TBB_DEF",5,36.9256851845051,1.94832805035542
2002,"UK (England)","27.7","Landings","TBB_DEF",6,31.4356254310133,2.81727571873685
2002,"UK (England)","27.7","Landings","TBB_DEF",7,649.186941632819,4.1737514202284
2002,"UK (England)","27.7","Landings","TBB_DEF",8,253.524067596351,4.03565
2002,"UK(Scotland)","27.7","Discards","OTB_DEF",1,0.00963594815284913,0.58394
2002,"UK(Scotland)","27.7","Discards","OTB_DEF",2,0.0502297791362064,0.88504
2002,"UK(Scotland)","27.7","Discards","OTB_DEF",3,0.48036161297745,1.45465
2002,"UK(Scotland)","27.7","Discards","OTB_DEF",4,0.0777223037199794,2.18167
2002,"UK(Scotland)","27.7","Discards","OTB_DEF",5,0.0340879663871972,2.31466
2002,"UK(Scotland)","27.7","Discards","OTB_DEF",6,0.0177797959675546,2.47548
2002,"UK(Scotland)","27.7","Landings","OTB_DEF",1,257.00088407274,0.43584829114296
2002,"UK(Scotland)","27.7","Landings","OTB_DEF",2,444.160038757927,0.792224117081831
2002,"UK(Scotland)","27.7","Landings","OTB_DEF",3,110.904605647225,1.16870905378904
2002,"UK(Scotland)","27.7","Landings","OTB_DEF",4,11.4031655024333,2.11593967971896
2002,"UK(Scotland)","27.7","Landings","OTB_DEF",5,0.0087398359504407,2.31710579366821
2002,"UK(Scotland)","27.7","Landings","OTB_DEF",6,0.00190766828708077,2.25524722822179
2002,"UK(Scotland)","27.7","Landings","OTB_DEF",7,8.12221945179488,2.50474995799213
2003,"France","27.7","Discards","MIS_MIS",0,523656.951200852,0.0446134404621375
2003,"France","27.7","Discards","MIS_MIS",1,2464437.06085656,0.107920436025532
2003,"France","27.7","Discards","MIS_MIS",2,980212.056123998,0.178019948899189
2003,"France","27.7","Discards","MIS_MIS",3,55434.1568594509,0.260656680405247
2003,"France","27.7","Discards","MIS_MIS",4,33229.3615874777,0.292459328803945
2003,"France","27.7","Discards","MIS_MIS",5,0.0946143850011752,2.01588
2003,"France","27.7","Discards","MIS_MIS",7,0.0108848407523476,2.06825
2003,"France","27.7","Discards","OTB_CRU",0,3437625.56726683,0.0444178371796225
2003,"France","27.7","Discards","OTB_CRU",1,18666176.2876625,0.112416475461539
2003,"France","27.7","Discards","OTB_CRU",2,8017130.01500582,0.178974006833581
2003,"France","27.7","Discards","OTB_CRU",3,440990.676349865,0.266280146928554
2003,"France","27.7","Discards","OTB_CRU",4,218852.996359898,0.293217664456774
2003,"France","27.7","Discards","OTB_CRU",5,1.69948505371813,2.01588
2003,"France","27.7","Discards","OTB_CRU",7,0.195515979631289,2.06825
2003,"France","27.7","Landings","MIS_MIS",1,7742.5218249019,0.371304511851175
2003,"France","27.7","Landings","MIS_MIS",2,136075.985929052,0.473244027093664
2003,"France","27.7","Landings","MIS_MIS",3,35455.3879699972,0.846026038878669
2003,"France","27.7","Landings","MIS_MIS",4,15064.5325676899,1.35186315010598
2003,"France","27.7","Landings","MIS_MIS",5,1016.70008166752,1.42662157736965
2003,"France","27.7","Landings","MIS_MIS",6,297.762558747053,2.02327355878915
2003,"France","27.7","Landings","MIS_MIS",7,590.541581998371,2.18147570075001
2003,"France","27.7","Landings","MIS_MIS",8,30.2563791985211,2.09189733673465
2003,"France","27.7","Landings","MIS_MIS",9,34.63682663526,1.94200759802732
2003,"France","27.7","Landings","MIS_MIS",15,78.5284646306291,4.09074
2003,"France","27.7","Landings","OTB_CRU",1,45920.0610503128,0.372155471702821
2003,"France","27.7","Landings","OTB_CRU",2,592993.816325185,0.485398642398549
2003,"France","27.7","Landings","OTB_CRU",3,172540.214221837,0.794725507804448
2003,"France","27.7","Landings","OTB_CRU",4,79940.4081313672,1.13120326219191
2003,"France","27.7","Landings","OTB_CRU",5,8845.81947365296,1.1727537879274
2003,"France","27.7","Landings","OTB_CRU",6,1297.09122144493,1.93555512126942
2003,"France","27.7","Landings","OTB_CRU",7,3356.98793427447,1.85784712218625
2003,"France","27.7","Landings","OTB_CRU",8,312.831205862287,2.09189733673465
2003,"France","27.7","Landings","OTB_CRU",9,358.122172268418,1.94200759802732
2003,"France","27.7","Landings","OTB_CRU",15,244.004221875085,4.09074
2003,"France","27.7","Landings","OTB_DEF",1,429896.051618806,0.370254556905557
2003,"France","27.7","Landings","OTB_DEF",2,5400807.89177986,0.485120538784842
2003,"France","27.7","Landings","OTB_DEF",3,1850656.65600553,0.788227260922616
2003,"France","27.7","Landings","OTB_DEF",4,776012.313113767,1.11435574761027
2003,"France","27.7","Landings","OTB_DEF",5,78499.5846011727,1.15519771865028
2003,"France","27.7","Landings","OTB_DEF",6,19838.9382836345,1.86126001720019
2003,"France","27.7","Landings","OTB_DEF",7,34035.477432632,1.93907359960053
2003,"France","27.7","Landings","OTB_DEF",8,2630.63560738243,2.09189733673465
2003,"France","27.7","Landings","OTB_DEF",9,3011.49284504937,1.94200759802732
2003,"France","27.7","Landings","OTB_DEF",15,1463.58222434849,4.09074
2003,"Ireland","27.7","Discards","GNS_DEF",0,31975.110728927,0.04351
2003,"Ireland","27.7","Discards","GNS_DEF",1,174749.957930154,0.112414622800714
2003,"Ireland","27.7","Discards","GNS_DEF",2,73153.8366846938,0.179318827239657
2003,"Ireland","27.7","Discards","GNS_DEF",3,4408.69492995282,0.256155803903371
2003,"Ireland","27.7","Discards","GNS_DEF",4,2060.62504726509,0.29202
2003,"Ireland","27.7","Discards","MIS_MIS",0,974008.422063462,0.04351
2003,"Ireland","27.7","Discards","MIS_MIS",1,12677749.8269017,0.136931267816658
2003,"Ireland","27.7","Discards","MIS_MIS",2,8433759.02770478,0.180173518239003
2003,"Ireland","27.7","Discards","MIS_MIS",3,401236.201652464,0.295158649444911
2003,"Ireland","27.7","Discards","MIS_MIS",4,62769.6378300429,0.29202
2003,"Ireland","27.7","Discards","OTB_CRU",0,287765.921319546,0.04351
2003,"Ireland","27.7","Discards","OTB_CRU",1,2598846.53892235,0.133734680601873
2003,"Ireland","27.7","Discards","OTB_CRU",2,1001848.26661279,0.19244639501546
2003,"Ireland","27.7","Discards","OTB_CRU",3,109831.35277656,0.209420383495151
2003,"Ireland","27.7","Discards","OTB_CRU",4,18544.9683821132,0.29202
2003,"Ireland","27.7","Discards","OTB_DEF",0,6844193.20460191,0.04351
2003,"Ireland","27.7","Discards","OTB_DEF",1,28895822.8431295,0.0985582418260151
2003,"Ireland","27.7","Discards","OTB_DEF",2,9138597.64478937,0.176225050292293
2003,"Ireland","27.7","Discards","OTB_DEF",3,574006.96960625,0.244114427842055
2003,"Ireland","27.7","Discards","OTB_DEF",4,441071.692404992,0.29202
2003,"Ireland","27.7","Discards","TBB_DEF",0,543199.457736909,0.04351
2003,"Ireland","27.7","Discards","TBB_DEF",1,3258992.44695814,0.114151702162474
2003,"Ireland","27.7","Discards","TBB_DEF",2,1434854.00659032,0.179393905330896
2003,"Ireland","27.7","Discards","TBB_DEF",3,82868.950579564,0.261893008131841
2003,"Ireland","27.7","Discards","TBB_DEF",4,35006.3031692667,0.29202
2003,"Ireland","27.7","Landings","GNS_DEF",1,1212.76531626637,0.397341364252196
2003,"Ireland","27.7","Landings","GNS_DEF",2,72394.9953304147,0.396052446418006
2003,"Ireland","27.7","Landings","GNS_DEF",3,45273.8618477603,0.475407612912
2003,"Ireland","27.7","Landings","GNS_DEF",4,21259.3168800748,0.704635658771323
2003,"Ireland","27.7","Landings","GNS_DEF",5,3778.09508818064,0.776692019009842
2003,"Ireland","27.7","Landings","GNS_DEF",6,675.139865188543,1.43471448391102
2003,"Ireland","27.7","Landings","GNS_DEF",7,965.127562075051,1.34071868902091
2003,"Ireland","27.7","Landings","GNS_DEF",8,1245.23937368779,1.59250174393903
2003,"Ireland","27.7","Landings","GNS_DEF",9,274.345340586945,1.9837484466334
2003,"Ireland","27.7","Landings","MIS_MIS",1,27883.5711249907,0.387855523650626
2003,"Ireland","27.7","Landings","MIS_MIS",2,698870.446467846,0.359749280127008
2003,"Ireland","27.7","Landings","MIS_MIS",3,320929.733744314,0.494077686272205
2003,"Ireland","27.7","Landings","MIS_MIS",4,136280.324486481,0.774062069577621
2003,"Ireland","27.7","Landings","MIS_MIS",5,25831.5858964274,0.751676283735215
2003,"Ireland","27.7","Landings","MIS_MIS",6,6767.83942272961,1.71144936521803
2003,"Ireland","27.7","Landings","MIS_MIS",7,8552.27399893216,1.51067554592719
2003,"Ireland","27.7","Landings","MIS_MIS",8,8735.73954686095,1.79930634446623
2003,"Ireland","27.7","Landings","MIS_MIS",9,2867.09403750698,2.87420807210576
2003,"Ireland","27.7","Landings","OTB_CRU",1,893.940674061574,0.43892613783
2003,"Ireland","27.7","Landings","OTB_CRU",2,36676.5896796744,0.462834443711586
2003,"Ireland","27.7","Landings","OTB_CRU",3,32025.2821559303,0.686486286234433
2003,"Ireland","27.7","Landings","OTB_CRU",4,25554.0894985782,1.00435009753933
2003,"Ireland","27.7","Landings","OTB_CRU",5,4371.12936629386,1.32834035173486
2003,"Ireland","27.7","Landings","OTB_CRU",6,1867.77074831617,1.54637584810676
2003,"Ireland","27.7","Landings","OTB_CRU",7,2077.1017117646,1.46079696914781
2003,"Ireland","27.7","Landings","OTB_CRU",8,2912.83905019111,1.89595249100741
2003,"Ireland","27.7","Landings","OTB_CRU",9,456.435753762607,2.16857762843128
2003,"Ireland","27.7","Landings","OTB_DEF",1,12381.1965834377,0.413983264544208
2003,"Ireland","27.7","Landings","OTB_DEF",2,585106.546108948,0.423842735942956
2003,"Ireland","27.7","Landings","OTB_DEF",3,420936.234511567,0.695578903489871
2003,"Ireland","27.7","Landings","OTB_DEF",4,297075.932964607,0.959352568028018
2003,"Ireland","27.7","Landings","OTB_DEF",5,49314.446535344,1.03574656758059
2003,"Ireland","27.7","Landings","OTB_DEF",6,17288.8763746267,1.52498948993882
2003,"Ireland","27.7","Landings","OTB_DEF",7,25534.6669181114,1.40134050630406
2003,"Ireland","27.7","Landings","OTB_DEF",8,28155.3711780566,1.60857498874826
2003,"Ireland","27.7","Landings","OTB_DEF",9,6209.09623401126,1.99447648475164
2003,"Ireland","27.7","Landings","TBB_DEF",1,7771.14153355061,0.421207225072716
2003,"Ireland","27.7","Landings","TBB_DEF",2,149040.865939051,0.464965289985229
2003,"Ireland","27.7","Landings","TBB_DEF",3,90332.1932181065,0.583550249337053
2003,"Ireland","27.7","Landings","TBB_DEF",4,43641.6555926533,0.778612382606611
2003,"Ireland","27.7","Landings","TBB_DEF",5,5615.34373537078,1.00981204848987
2003,"Ireland","27.7","Landings","TBB_DEF",6,1338.87773947997,1.17689575047664
2003,"Ireland","27.7","Landings","TBB_DEF",7,1635.31804986091,1.23826110828347
2003,"Ireland","27.7","Landings","TBB_DEF",8,889.051943445992,1.14961444410357
2003,"Ireland","27.7","Landings","TBB_DEF",9,503.343613276361,1.75908319529119
2003,"Spain","27.7","Discards","GNS_DEF",0,395.863665413189,0.0450603309549045
2003,"Spain","27.7","Discards","GNS_DEF",1,1463.77301561648,0.0977770202189368
2003,"Spain","27.7","Discards","GNS_DEF",2,508.891546484427,0.174575674654059
2003,"Spain","27.7","Discards","GNS_DEF",3,26.1214218255309,0.267143969050015
2003,"Spain","27.7","Discards","GNS_DEF",4,24.9522417958754,0.292020141844087
2003,"Spain","27.7","Discards","MIS_MIS",0,28981.5850537985,0.044963601360879
2003,"Spain","27.7","Discards","MIS_MIS",1,115042.103218158,0.100898838597254
2003,"Spain","27.7","Discards","MIS_MIS",2,42065.8012274928,0.175663008078685
2003,"Spain","27.7","Discards","MIS_MIS",3,2189.24060299057,0.26744879779334
2003,"Spain","27.7","Discards","MIS_MIS",4,1829.56598387965,0.29222913028085
2003,"Spain","27.7","Discards","MIS_MIS",5,0.00247973001909267,2.01588
2003,"Spain","27.7","Discards","MIS_MIS",7,0.000285278674762873,2.06825
2003,"Spain","27.7","Discards","OTB_DEF",0,4894271.25516762,0.0445878952989217
2003,"Spain","27.7","Discards","OTB_DEF",1,25538599.8631947,0.110784631242993
2003,"Spain","27.7","Discards","OTB_DEF",2,10646113.9604307,0.178736479832058
2003,"Spain","27.7","Discards","OTB_DEF",3,581895.928290738,0.266516448444187
2003,"Spain","27.7","Discards","OTB_DEF",4,310725.646156014,0.292741792920182
2003,"Spain","27.7","Discards","OTB_DEF",5,1.4487806485384,2.01588
2003,"Spain","27.7","Discards","OTB_DEF",7,0.166673879920346,2.06825
2003,"Spain","27.7","Landings","GNS_DEF",0,0.00863512957343531,0.16432
2003,"Spain","27.7","Landings","GNS_DEF",1,32.2617459956326,0.36544153219941
2003,"Spain","27.7","Landings","GNS_DEF",2,576.123932456704,0.447825279111889
2003,"Spain","27.7","Landings","GNS_DEF",3,154.540399711906,0.81389802873744
2003,"Spain","27.7","Landings","GNS_DEF",4,88.279798940861,1.18892663800781
2003,"Spain","27.7","Landings","GNS_DEF",5,7.80347416716394,1.41880652695589
2003,"Spain","27.7","Landings","GNS_DEF",6,3.44933321214777,1.41781395650424
2003,"Spain","27.7","Landings","GNS_DEF",7,5.07571339035073,1.32407373136117
2003,"Spain","27.7","Landings","GNS_DEF",8,7.45320966085661,1.57609635362532
2003,"Spain","27.7","Landings","GNS_DEF",9,1.57134877941607,1.92085254309662
2003,"Spain","27.7","Landings","GNS_DEF",15,0.493688085988916,4.09074
2003,"Spain","27.7","Landings","MIS_MIS",0,0.0721193229188764,0.16432
2003,"Spain","27.7","Landings","MIS_MIS",1,348.084966486611,0.367190458400356
2003,"Spain","27.7","Landings","MIS_MIS",2,5616.50746616067,0.455024803286092
2003,"Spain","27.7","Landings","MIS_MIS",3,1579.05046644681,0.794576581342817
2003,"Spain","27.7","Landings","MIS_MIS",4,884.92984605976,1.14786603955794
2003,"Spain","27.7","Landings","MIS_MIS",5,88.3951063487255,1.31000768979219
2003,"Spain","27.7","Landings","MIS_MIS",6,31.6680881507903,1.46111894462291
2003,"Spain","27.7","Landings","MIS_MIS",7,50.0096883079706,1.38379687463091
2003,"Spain","27.7","Landings","MIS_MIS",8,63.3495750272122,1.58617736822224
2003,"Spain","27.7","Landings","MIS_MIS",9,14.1496091877763,1.93956047214996
2003,"Spain","27.7","Landings","MIS_MIS",15,4.12320975520372,4.09074
2003,"Spain","27.7","Landings","OTB_DEF",0,1.09443151356885,0.16432
2003,"Spain","27.7","Landings","OTB_DEF",1,13545.6535366342,0.36675298669359
2003,"Spain","27.7","Landings","OTB_DEF",2,175904.505683571,0.465658523463711
2003,"Spain","27.7","Landings","OTB_DEF",3,68777.0656655303,0.76647240671436
2003,"Spain","27.7","Landings","OTB_DEF",4,29417.7616198146,1.07063104739778
2003,"Spain","27.7","Landings","OTB_DEF",5,3070.89934883285,1.16283676052333
2003,"Spain","27.7","Landings","OTB_DEF",6,1140.98812674453,1.64803176970663
2003,"Spain","27.7","Landings","OTB_DEF",7,1426.8786387148,1.63090702911931
2003,"Spain","27.7","Landings","OTB_DEF",8,1047.56936029482,1.63838736931503
2003,"Spain","27.7","Landings","OTB_DEF",9,276.455641696394,2.07840030587185
2003,"Spain","27.7","Landings","OTB_DEF",15,62.5708965435717,4.09074
2003,"UK (England)","27.7","Discards","GNS_DEF",0,10224.5030238408,0.113922852437372
2003,"UK (England)","27.7","Discards","GNS_DEF",1,41218.7149778263,0.235308237311116
2003,"UK (England)","27.7","Discards","GNS_DEF",2,79864.8028155342,0.161365474219515
2003,"UK (England)","27.7","Discards","GNS_DEF",3,271.485750162018,0.862449191266845
2003,"UK (England)","27.7","Discards","GNS_DEF",4,243.101891223293,1.87584943793217
2003,"UK (England)","27.7","Discards","GNS_DEF",5,2.49872066755827,2.01588
2003,"UK (England)","27.7","Discards","GNS_DEF",7,0.287463439630597,2.06825
2003,"UK (England)","27.7","Discards","OTB_CRU",0,9776.63273571416,0.114249656756566
2003,"UK (England)","27.7","Discards","OTB_CRU",1,12257.2992452488,0.245973731257165
2003,"UK (England)","27.7","Discards","OTB_CRU",2,16643.4390967893,0.197923934427019
2003,"UK (England)","27.7","Discards","OTB_CRU",3,65.7477602778358,0.499623887154757
2003,"UK (England)","27.7","Discards","OTB_CRU",4,13.4505776087942,1.87431394708461
2003,"UK (England)","27.7","Discards","OTB_CRU",5,0.138116136513847,2.01588
2003,"UK (England)","27.7","Discards","OTB_CRU",7,0.0158894670325665,2.06825
