"year","country","subArea","fleet","landings","discards"
2003,"France","27.7.b","MIS_MIS",5.22418,4.98416524831959
2003,"France","27.7.b","OTB_CRU",0.13877,0.103995658662378
2003,"France","27.7.b","OTB_DEF",228.73096,216.845484004174
2003,"France","27.7.c","MIS_MIS",0.0432,0.0412152603331827
2003,"France","27.7.c","OTB_DEF",2.93543,2.78289716053468
2003,"France","27.7.e","MIS_MIS",38.61623,36.8420826975939
2003,"France","27.7.e","OTB_CRU",0.44191,0.331171878067966
2003,"France","27.7.e","OTB_DEF",1459.60588,1383.76083195707
2003,"France","27.7.f","MIS_MIS",0.32345,0.308589721175184
2003,"France","27.7.f","OTB_CRU",0.89986,0.674364296345953
2003,"France","27.7.f","OTB_DEF",1200.02544,1137.66888992256
2003,"France","27.7.g","MIS_MIS",86.69056,82.707731454384
2003,"France","27.7.g","OTB_CRU",442.4835,331.601664839191
2003,"France","27.7.g","OTB_DEF",2098.54773,1989.50154459943
2003,"France","27.7.h","MIS_MIS",29.42691,28.0749480659985
2003,"France","27.7.h","OTB_CRU",22.12314,16.5793076023637
2003,"France","27.7.h","OTB_DEF",415.79411,394.188329507447
2003,"France","27.7.j","MIS_MIS",48.17924,45.9657388716409
2003,"France","27.7.j","OTB_CRU",0.22438,0.168152669097532
2003,"France","27.7.j","OTB_DEF",241.55281,229.001076185831
2003,"France","27.7.k","MIS_MIS",0.06633,0.0632825976365742
2003,"France","27.7.k","OTB_CRU",0.138,0.103418612779478
2003,"France","27.7.k","OTB_DEF",0.17298,0.163991493862667
2003,"Ireland","27.7.b","GNS_DEF",10.42,0.232243684992571
2003,"Ireland","27.7.b","MIS_MIS",16.106,15.3660412714407
2003,"Ireland","27.7.b","OTB_CRU",9.488,14.3764
2003,"Ireland","27.7.b","OTB_DEF",354.583,537.27079
2003,"Ireland","27.7.b","SSC_DEF",39.612,37.7921039888433
2003,"Ireland","27.7.g","GNS_DEF",98.082,2.18607726597325
2003,"Ireland","27.7.g","MIS_MIS",38.864,37.0784693886299
2003,"Ireland","27.7.g","OTB_CRU",86.342,54.04719
2003,"Ireland","27.7.g","OTB_DEF",1235.225,773.20928
2003,"Ireland","27.7.g","SSC_DEF",2037.569,625.28169
2003,"Ireland","27.7.g","TBB_DEF",72.392,104.627208035121
2003,"Ireland","27.7.j","MIS_MIS",126.533,120.719688327282
2003,"Ireland","27.7.j","OTB_CRU",7.398,8.93653
2003,"Ireland","27.7.j","OTB_DEF",501.74,606.08428
2003,"Netherlands","27.7.b","MIS_MIS",0.19,0.181270820909831
2003,"Netherlands","27.7.e","MIS_MIS",3.97,3.78760610006331
2003,"Netherlands","27.7.e","SSC_DEF",9.448,9.01393008397939
2003,"Spain","27.7.b","OTB_DEF",16.56353,15.7028444232808
2003,"Spain","27.7.j.","MIS_MIS",0.5,0.477028476078503
2003,"Spain","27.7.j.","OTB_DEF",43.6953,271.05454
2003,"UK (England)","27.7.b","OTB_DEF",4.936,5.43759459622236
2003,"UK (England)","27.7.c","OTB_DEF",0.03,0.0330485895232315
2003,"UK (England)","27.7.e","GNS_DEF",7.866,0.175319465081724
2003,"UK (England)","27.7.e","MIS_MIS",20.45,19.5104646716108
2003,"UK (England)","27.7.e","OTB_CRU",56.851,42.6047214139574
2003,"UK (England)","27.7.e","OTB_DEF",432.451,341.905355364167
2003,"UK (England)","27.7.e","TBB_DEF",69.732,60.9287172129808
2003,"UK (England)","27.7.f","GNS_DEF",10.238,0.228187221396731
2003,"UK (England)","27.7.f","MIS_MIS",0.51,0.600569045600073
2003,"UK (England)","27.7.f","OTB_CRU",1.853,1.38865717014763
2003,"UK (England)","27.7.f","OTB_DEF",32.028,168.957411292153
2003,"UK (England)","27.7.f","TBB_DEF",18.232,60.3955567611142
2003,"UK (England)","27.7.g","GNS_DEF",4.286,0.0955274888558692
2003,"UK (England)","27.7.g","MIS_MIS",0.013,0.0124027403780411
2003,"UK (England)","27.7.g","OTB_CRU",0.348,0.260794762661293
2003,"UK (England)","27.7.g","OTB_DEF",12.805,14.9226667438811
2003,"UK (England)","27.7.g","TBB_DEF",5.063,13.1264288920117
2003,"UK (England)","27.7.h","GNS_DEF",0.998,0.0222436849925706
2003,"UK (England)","27.7.h","MIS_MIS",0.893,0.851972858276206
2003,"UK (England)","27.7.h","OTB_DEF",0.607,0.668683128020051
2003,"UK (England)","27.7.h","TBB_DEF",5.238,7.57041269322527
2003,"UK (England)","27.7.j","GNS_DEF",2.197,0.0489673105497771
2003,"UK (England)","27.7.j","MIS_MIS",0.068,0.0648758727466764
2003,"UK (England)","27.7.j","OTB_CRU",0.223,0.167118482969737
2003,"UK (England)","27.7.j","OTB_DEF",68.796,75.7870254946745
2003,"UK (England)","27.7.j","TBB_DEF",0.006,0.00867172129808164
2003,"UK(Scotland)","27.7.g","OTB_CRU",0.413,0.309506428100903
2003,"UK(Scotland)","27.7.g","OTB_DEF",0.004,0.00379214923951133
2003,"UK(Scotland)","27.7.j.","OTB_DEF",0,0
2004,"Belgium","27.7.f","OTB_CRU",6.808,8.95427957859611
2004,"Belgium","27.7.f","TBB_DEF",144.193,248.274
2004,"Belgium","27.7.g","OTB_CRU",29.075,38.2411396515396
2004,"France","27.7.b","MIS_MIS",1.76882,2.93355855267064
2004,"France","27.7.b","OTB_CRU",0.0322,0.0423513223311978
2004,"France","27.7.b","OTB_DEF",119.05472,198.802657033671
2004,"France","27.7.c","MIS_MIS",0.54989,0.911983419753316
2004,"France","27.7.c","OTB_CRU",0.30097,0.39585333795095
2004,"France","27.7.c","OTB_DEF",6.23633,10.4136902269712
2004,"France","27.7.e","MIS_MIS",63.79834,105.80848585678
2004,"France","27.7.e","OTB_CRU",0.20264,0.266523973825898
2004,"France","27.7.e","OTB_DEF",1081.85236,1806.52328346283
2004,"France","27.7.f","MIS_MIS",12.06297,20.0062351251735
2004,"France","27.7.f","OTB_CRU",2.81958,3.70847644157139
2004,"France","27.7.f","OTB_DEF",946.71877,1580.87144247325
2004,"France","27.7.g","MIS_MIS",43.70424,72.4827551927106
2004,"France","27.7.g","OTB_CRU",406.20509,534.264680098236
2004,"France","27.7.g","OTB_DEF",1909.67909,3188.86371891549
2004,"France","27.7.h","MIS_MIS",6.16558,10.2255118899464
2004,"France","27.7.h","OTB_CRU",17.48806,23.0013188201033
2004,"France","27.7.h","OTB_DEF",338.72434,565.616371984047
2004,"France","27.7.j","MIS_MIS",30.54409,50.6568652847898
2004,"France","27.7.j","OTB_CRU",0.64743,0.851537783133149
2004,"France","27.7.j","OTB_DEF",128.89326,215.231471391741
2004,"France","27.7.k","MIS_MIS",0.57918,0.960560397629936
2004,"France","27.7.k","OTB_CRU",0.0891,0.117189528562414
2004,"France","27.7.k","OTB_DEF",0.98606,1.64656510883921
2004,"Ireland","27.7.b","GNS_DEF",2.939,0.70366238267148
2004,"Ireland","27.7.b","MIS_MIS",2.386,3.95714131832077
2004,"Ireland","27.7.b","OTB_CRU",3.864,4.27391
2004,"Ireland","27.7.b","OTB_DEF",126.194,139.58112
