Year,Country,Area,CatchCat,lvl4,Age,frequency1000,MeanWeight_in_g,Stock
2002,France,27.7,Landings,OTB_CRU,2,76786.5540683427,0.701576162924114,had.27.7b-k
2002,France,27.7,Landings,OTB_CRU,3,65975.5786417214,1.29050604645223,had.27.7b-k
2002,France,27.7,Landings,OTB_CRU,4,4152.06429095469,1.81365275989111,had.27.7b-k
2002,France,27.7,Landings,OTB_CRU,5,127.347043977194,2.15311495040667,had.27.7b-k
2002,France,27.7,Landings,OTB_CRU,6,48.9063266558742,1.45215433614963,had.27.7b-k
2002,France,27.7,Landings,OTB_CRU,7,749.090849644005,2.4500515397334,had.27.7b-k
2002,France,27.7,Landings,OTB_CRU,8,923.360685745341,4.03565,had.27.7b-k
2002,France,27.7,Landings,OTB_DEF,1,1671169.78477082,0.396750645629582,had.27.7b-k
2002,France,27.7,Landings,OTB_DEF,2,2040878.61668896,0.656031435714737,had.27.7b-k
2002,France,27.7,Landings,OTB_DEF,3,1712221.6799584,1.13738145835457,had.27.7b-k
2002,France,27.7,Landings,OTB_DEF,4,75120.8371596428,1.84523093520071,had.27.7b-k
2002,France,27.7,Landings,OTB_DEF,5,5104.12840937967,2.25688463910846,had.27.7b-k
2002,France,27.7,Landings,OTB_DEF,6,1394.06845156793,1.74131117071547,had.27.7b-k
2002,France,27.7,Landings,OTB_DEF,7,14063.5237174944,2.4618888071734,had.27.7b-k
2002,France,27.7,Landings,OTB_DEF,8,14704.9070972154,4.03565,had.27.7b-k
2002,Spain,27.7,Discards,GNS_DEF,1,3421.25113919675,0.0722283710663497,had.27.7b-k
2002,Spain,27.7,Discards,GNS_DEF,2,65.4564165304844,0.257727184923615,had.27.7b-k
2002,Spain,27.7,Discards,GNS_DEF,3,28.8840257497174,1.45206055767804,had.27.7b-k
2002,Spain,27.7,Discards,GNS_DEF,4,4.66333822319876,2.18167,had.27.7b-k
2002,Spain,27.7,Discards,GNS_DEF,5,8.64848250662705,0.713197376099392,had.27.7b-k
2002,Spain,27.7,Discards,GNS_DEF,6,15.4904449457472,0.371278775527419,had.27.7b-k
2002,Spain,27.7,Discards,MIS_MIS,1,1744.06521974731,0.072198435973915,had.27.7b-k
2002,Spain,27.7,Discards,MIS_MIS,2,32.8380931188048,0.247567246359389,had.27.7b-k
2002,Spain,27.7,Discards,MIS_MIS,3,9.63900781342802,1.45069419563904,had.27.7b-k
2002,Spain,27.7,Discards,MIS_MIS,4,1.55444607439959,2.18167,had.27.7b-k
2002,Spain,27.7,Discards,MIS_MIS,5,4.04809888869053,0.570409816583778,had.27.7b-k
2002,Spain,27.7,Discards,MIS_MIS,6,7.70883291699898,0.319892280910663,had.27.7b-k
2002,Spain,27.7,Landings,GNS_DEF,1,109.612545937852,0.435685966213166,had.27.7b-k
2002,Spain,27.7,Landings,GNS_DEF,2,271.773211987209,0.714495700086431,had.27.7b-k
2002,Spain,27.7,Landings,GNS_DEF,3,407.639414593697,1.38553637221572,had.27.7b-k
2002,Spain,27.7,Landings,GNS_DEF,4,29.028138120229,1.7360481304811,had.27.7b-k
2002,Spain,27.7,Landings,GNS_DEF,5,0.658032795150662,2.028751484752,had.27.7b-k
2002,Spain,27.7,Landings,GNS_DEF,6,0.345169493565606,1.34841150620399,had.27.7b-k
2002,Spain,27.7,Landings,GNS_DEF,7,3.44811203142235,2.50474995799213,had.27.7b-k
2002,Spain,27.7,Landings,GNS_DEF,8,8.03637730586979,4.03565,had.27.7b-k
2002,Spain,27.7,Landings,MIS_MIS,1,1371.97380552305,0.397849540626134,had.27.7b-k
2002,Spain,27.7,Landings,MIS_MIS,2,1154.59934023159,0.743506253370119,had.27.7b-k
2002,Spain,27.7,Landings,MIS_MIS,3,455.447540015673,1.35229334515393,had.27.7b-k
2002,Spain,27.7,Landings,MIS_MIS,4,39.2615764843407,1.99217168229172,had.27.7b-k
2002,Spain,27.7,Landings,MIS_MIS,5,0.242928260013318,1.91890775510146,had.27.7b-k
2002,Spain,27.7,Landings,MIS_MIS,6,0.155769920738865,1.23082121540075,had.27.7b-k
2002,Spain,27.7,Landings,MIS_MIS,7,13.6014327587926,2.52934368768251,had.27.7b-k
2002,Spain,27.7,Landings,MIS_MIS,8,4.09697666573754,4.03565,had.27.7b-k
2002,Spain,27.7,Landings,OTB_DEF,1,57360.7454031064,0.386614991292723,had.27.7b-k
2002,Spain,27.7,Landings,OTB_DEF,2,64182.9980138062,0.606438132021958,had.27.7b-k
2002,Spain,27.7,Landings,OTB_DEF,3,73812.9627564997,1.16773213742661,had.27.7b-k
2002,Spain,27.7,Landings,OTB_DEF,4,3154.0125857315,1.77254972144051,had.27.7b-k
2002,Spain,27.7,Landings,OTB_DEF,5,229.340033188157,2.23639886431768,had.27.7b-k
2002,Spain,27.7,Landings,OTB_DEF,6,69.7183228308941,1.81729090125524,had.27.7b-k
2002,Spain,27.7,Landings,OTB_DEF,7,198.463391661955,2.59582424158454,had.27.7b-k
2002,Spain,27.7,Landings,OTB_DEF,8,783.9295394885,4.03565,had.27.7b-k
2002,UK (England),27.7,Discards,GNS_DEF,1,107035.876921648,0.0728266004427889,had.27.7b-k
2002,UK (England),27.7,Discards,GNS_DEF,2,2697.73571017592,0.40940546421277,had.27.7b-k
2002,UK (England),27.7,Discards,GNS_DEF,3,7140.60164969701,1.45432268526558,had.27.7b-k
2002,UK (England),27.7,Discards,GNS_DEF,4,1155.03115558261,2.18167,had.27.7b-k
2002,UK (England),27.7,Discards,GNS_DEF,5,712.924936106314,1.70757526929932,had.27.7b-k
2002,UK (England),27.7,Discards,GNS_DEF,6,714.950694148884,1.05081922878513,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_CRU,1,2342.35040593694,0.0724776988000971,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_CRU,2,50.7419983879639,0.331276828684127,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_CRU,3,76.6603298403025,1.45398235049296,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_CRU,4,12.3967074433367,2.18167,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_CRU,5,9.95569412633626,1.36265238054902,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_CRU,6,12.7061840421292,0.720018654822571,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_DEF,1,248203.765198491,0.0724953888003194,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_DEF,2,5421.36595736436,0.335847760406592,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_DEF,3,8550.87309875926,1.45401576495601,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_DEF,4,1382.79636663401,2.18167,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_DEF,5,1085.27311922322,1.3892921579668,had.27.7b-k
2002,UK (England),27.7,Discards,OTB_DEF,6,1362.18579446836,0.740431794990346,had.27.7b-k
2002,UK (England),27.7,Discards,TBB_DEF,1,9326.6493755136,0.0721418823534365,had.27.7b-k
2002,UK (England),27.7,Discards,TBB_DEF,2,170.253197858088,0.22745,had.27.7b-k
2002,UK (England),27.7,Discards,TBB_DEF,3,0.169943301249926,0.25467,had.27.7b-k
2002,UK (England),27.7,Discards,TBB_DEF,5,18.0039932677128,0.21716,had.27.7b-k
2002,UK (England),27.7,Discards,TBB_DEF,6,39.3268792421888,0.21565,had.27.7b-k
2002,UK (England),27.7,Landings,GNS_DEF,1,32895.4505178195,0.368187382133737,had.27.7b-k
2002,UK (England),27.7,Landings,GNS_DEF,2,16124.7571385417,0.715976129049665,had.27.7b-k
2002,UK (England),27.7,Landings,GNS_DEF,3,33328.6288303099,1.37326926210885,had.27.7b-k
2002,UK (England),27.7,Landings,GNS_DEF,4,2114.86958349731,1.87641957868543,had.27.7b-k
2002,UK (England),27.7,Landings,GNS_DEF,5,192.824599999232,2.05810057921456,had.27.7b-k
2002,UK (England),27.7,Landings,GNS_DEF,6,146.5340348638,3.27252103543517,had.27.7b-k
2002,UK (England),27.7,Landings,GNS_DEF,7,199.323252075029,4.17386453024507,had.27.7b-k
2002,UK (England),27.7,Landings,GNS_DEF,8,251.128912007151,4.03565,had.27.7b-k
2002,UK (England),27.7,Landings,MIS_MIS,1,1968.89584857568,0.345643050095088,had.27.7b-k
2002,UK (England),27.7,Landings,MIS_MIS,2,801.031709561232,0.680865723982801,had.27.7b-k
2002,UK (England),27.7,Landings,MIS_MIS,3,1182.04160327345,1.45467945807944,had.27.7b-k
2002,UK (England),27.7,Landings,MIS_MIS,4,129.392071129273,1.96092204581459,had.27.7b-k
2002,UK (England),27.7,Landings,MIS_MIS,5,1.92129604777414,1.89478536350092,had.27.7b-k
2002,UK (England),27.7,Landings,MIS_MIS,6,1.72128213883836,2.62892370201825,had.27.7b-k
2002,UK (England),27.7,Landings,MIS_MIS,7,22.8664017242589,4.1724614124792,had.27.7b-k
2002,UK (England),27.7,Landings,MIS_MIS,8,18.4048797906979,4.03565,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_CRU,1,2109.77391775281,0.347871654884607,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_CRU,2,947.830333508269,0.688307455711163,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_CRU,3,855.392180987714,1.34756146614919,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_CRU,4,111.322389724686,2.11578524222258,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_CRU,5,1.72719252792145,2.02097365811554,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_CRU,6,1.36593808436313,3.10677466316847,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_CRU,7,30.0817154395796,4.17246883941912,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_CRU,8,5.49940329362462,4.03565,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_DEF,1,68808.9786525726,0.363001960544198,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_DEF,2,33941.5111188345,0.670975682672399,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_DEF,3,53108.8387899693,1.37025030547043,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_DEF,4,4238.60473143347,1.91388643848431,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_DEF,5,192.149655812497,2.02396088571759,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_DEF,6,151.482348211441,3.11962981058624,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_DEF,7,605.619445213485,4.17185403368405,had.27.7b-k
2002,UK (England),27.7,Landings,OTB_DEF,8,582.716142688363,4.03565,had.27.7b-k
2002,UK (England),27.7,Landings,TBB_DEF,1,58101.6767714476,0.355164355246292,had.27.7b-k
2002,UK (England),27.7,Landings,TBB_DEF,2,30433.5275492556,0.656489586612932,had.27.7b-k
2002,UK (England),27.7,Landings,TBB_DEF,3,27693.7327049754,1.3317776888987,had.27.7b-k
2002,UK (England),27.7,Landings,TBB_DEF,4,2947.82743845863,2.06897479713134,had.27.7b-k
2002,UK (England),27.7,Landings,TBB_DEF,5,36.9256851845051,1.94832805035542,had.27.7b-k
2002,UK (England),27.7,Landings,TBB_DEF,6,31.4356254310133,2.81727571873685,had.27.7b-k
2002,UK (England),27.7,Landings,TBB_DEF,7,649.186941632819,4.1737514202284,had.27.7b-k
2002,UK (England),27.7,Landings,TBB_DEF,8,253.524067596351,4.03565,had.27.7b-k
2002,UK(Scotland),27.7,Discards,OTB_DEF,1,0.00963594815284913,0.58394,had.27.7b-k
2002,UK(Scotland),27.7,Discards,OTB_DEF,2,0.0502297791362064,0.88504,had.27.7b-k
2002,UK(Scotland),27.7,Discards,OTB_DEF,3,0.48036161297745,1.45465,had.27.7b-k
2002,UK(Scotland),27.7,Discards,OTB_DEF,4,0.0777223037199794,2.18167,had.27.7b-k
2002,UK(Scotland),27.7,Discards,OTB_DEF,5,0.0340879663871972,2.31466,had.27.7b-k
2002,UK(Scotland),27.7,Discards,OTB_DEF,6,0.0177797959675546,2.47548,had.27.7b-k
2002,UK(Scotland),27.7,Landings,OTB_DEF,1,257.00088407274,0.43584829114296,had.27.7b-k
2002,UK(Scotland),27.7,Landings,OTB_DEF,2,444.160038757927,0.792224117081831,had.27.7b-k
2002,UK(Scotland),27.7,Landings,OTB_DEF,3,110.904605647225,1.16870905378904,had.27.7b-k
2002,UK(Scotland),27.7,Landings,OTB_DEF,4,11.4031655024333,2.11593967971896,had.27.7b-k
2002,UK(Scotland),27.7,Landings,OTB_DEF,5,0.0087398359504407,2.31710579366821,had.27.7b-k
2002,UK(Scotland),27.7,Landings,OTB_DEF,6,0.00190766828708077,2.25524722822179,had.27.7b-k
2002,UK(Scotland),27.7,Landings,OTB_DEF,7,8.12221945179488,2.50474995799213,had.27.7b-k
2003,France,27.7,Discards,MIS_MIS,0,523656.951200852,0.0446134404621375,had.27.7b-k
2003,France,27.7,Discards,MIS_MIS,1,2464437.06085656,0.107920436025532,had.27.7b-k
2003,France,27.7,Discards,MIS_MIS,2,980212.056123998,0.178019948899189,had.27.7b-k
2003,France,27.7,Discards,MIS_MIS,3,55434.1568594509,0.260656680405247,had.27.7b-k
2003,France,27.7,Discards,MIS_MIS,4,33229.3615874777,0.292459328803945,had.27.7b-k
2003,France,27.7,Discards,MIS_MIS,5,0.0946143850011752,2.01588,had.27.7b-k
2003,France,27.7,Discards,MIS_MIS,7,0.0108848407523476,2.06825,had.27.7b-k
2003,France,27.7,Discards,OTB_CRU,0,3437625.56726683,0.0444178371796225,had.27.7b-k
2003,France,27.7,Discards,OTB_CRU,1,18666176.2876625,0.112416475461539,had.27.7b-k
2003,France,27.7,Discards,OTB_CRU,2,8017130.01500582,0.178974006833581,had.27.7b-k
2003,France,27.7,Discards,OTB_CRU,3,440990.676349865,0.266280146928554,had.27.7b-k
2003,France,27.7,Discards,OTB_CRU,4,218852.996359898,0.293217664456774,had.27.7b-k
2003,France,27.7,Discards,OTB_CRU,5,1.69948505371813,2.01588,had.27.7b-k
2003,France,27.7,Discards,OTB_CRU,7,0.195515979631289,2.06825,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,1,7742.5218249019,0.371304511851175,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,2,136075.985929052,0.473244027093664,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,3,35455.3879699972,0.846026038878669,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,4,15064.5325676899,1.35186315010598,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,5,1016.70008166752,1.42662157736965,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,6,297.762558747053,2.02327355878915,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,7,590.541581998371,2.18147570075001,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,8,30.2563791985211,2.09189733673465,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,9,34.63682663526,1.94200759802732,had.27.7b-k
2003,France,27.7,Landings,MIS_MIS,15,78.5284646306291,4.09074,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,1,45920.0610503128,0.372155471702821,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,2,592993.816325185,0.485398642398549,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,3,172540.214221837,0.794725507804448,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,4,79940.4081313672,1.13120326219191,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,5,8845.81947365296,1.1727537879274,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,6,1297.09122144493,1.93555512126942,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,7,3356.98793427447,1.85784712218625,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,8,312.831205862287,2.09189733673465,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,9,358.122172268418,1.94200759802732,had.27.7b-k
2003,France,27.7,Landings,OTB_CRU,15,244.004221875085,4.09074,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,1,429896.051618806,0.370254556905557,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,2,5400807.89177986,0.485120538784842,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,3,1850656.65600553,0.788227260922616,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,4,776012.313113767,1.11435574761027,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,5,78499.5846011727,1.15519771865028,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,6,19838.9382836345,1.86126001720019,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,7,34035.477432632,1.93907359960053,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,8,2630.63560738243,2.09189733673465,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,9,3011.49284504937,1.94200759802732,had.27.7b-k
2003,France,27.7,Landings,OTB_DEF,15,1463.58222434849,4.09074,had.27.7b-k
2003,Ireland,27.7,Discards,GNS_DEF,0,31975.110728927,0.04351,had.27.7b-k
2003,Ireland,27.7,Discards,GNS_DEF,1,174749.957930154,0.112414622800714,had.27.7b-k
2003,Ireland,27.7,Discards,GNS_DEF,2,73153.8366846938,0.179318827239657,had.27.7b-k
2003,Ireland,27.7,Discards,GNS_DEF,3,4408.69492995282,0.256155803903371,had.27.7b-k
2003,Ireland,27.7,Discards,GNS_DEF,4,2060.62504726509,0.29202,had.27.7b-k
2003,Ireland,27.7,Discards,MIS_MIS,0,974008.422063462,0.04351,had.27.7b-k
2003,Ireland,27.7,Discards,MIS_MIS,1,12677749.8269017,0.136931267816658,had.27.7b-k
2003,Ireland,27.7,Discards,MIS_MIS,2,8433759.02770478,0.180173518239003,had.27.7b-k
2003,Ireland,27.7,Discards,MIS_MIS,3,401236.201652464,0.295158649444911,had.27.7b-k
2003,Ireland,27.7,Discards,MIS_MIS,4,62769.6378300429,0.29202,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_CRU,0,287765.921319546,0.04351,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_CRU,1,2598846.53892235,0.133734680601873,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_CRU,2,1001848.26661279,0.19244639501546,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_CRU,3,109831.35277656,0.209420383495151,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_CRU,4,18544.9683821132,0.29202,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_DEF,0,6844193.20460191,0.04351,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_DEF,1,28895822.8431295,0.0985582418260151,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_DEF,2,9138597.64478937,0.176225050292293,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_DEF,3,574006.96960625,0.244114427842055,had.27.7b-k
2003,Ireland,27.7,Discards,OTB_DEF,4,441071.692404992,0.29202,had.27.7b-k
2003,Ireland,27.7,Discards,TBB_DEF,0,543199.457736909,0.04351,had.27.7b-k
2003,Ireland,27.7,Discards,TBB_DEF,1,3258992.44695814,0.114151702162474,had.27.7b-k
2003,Ireland,27.7,Discards,TBB_DEF,2,1434854.00659032,0.179393905330896,had.27.7b-k
2003,Ireland,27.7,Discards,TBB_DEF,3,82868.950579564,0.261893008131841,had.27.7b-k
2003,Ireland,27.7,Discards,TBB_DEF,4,35006.3031692667,0.29202,had.27.7b-k
2003,Ireland,27.7,Landings,GNS_DEF,1,1212.76531626637,0.397341364252196,had.27.7b-k
2003,Ireland,27.7,Landings,GNS_DEF,2,72394.9953304147,0.396052446418006,had.27.7b-k
2003,Ireland,27.7,Landings,GNS_DEF,3,45273.8618477603,0.475407612912,had.27.7b-k
2003,Ireland,27.7,Landings,GNS_DEF,4,21259.3168800748,0.704635658771323,had.27.7b-k
2003,Ireland,27.7,Landings,GNS_DEF,5,3778.09508818064,0.776692019009842,had.27.7b-k
2003,Ireland,27.7,Landings,GNS_DEF,6,675.139865188543,1.43471448391102,had.27.7b-k
2003,Ireland,27.7,Landings,GNS_DEF,7,965.127562075051,1.34071868902091,had.27.7b-k
2003,Ireland,27.7,Landings,GNS_DEF,8,1245.23937368779,1.59250174393903,had.27.7b-k
2003,Ireland,27.7,Landings,GNS_DEF,9,274.345340586945,1.9837484466334,had.27.7b-k
2003,Ireland,27.7,Landings,MIS_MIS,1,27883.5711249907,0.387855523650626,had.27.7b-k
2003,Ireland,27.7,Landings,MIS_MIS,2,698870.446467846,0.359749280127008,had.27.7b-k
2003,Ireland,27.7,Landings,MIS_MIS,3,320929.733744314,0.494077686272205,had.27.7b-k
2003,Ireland,27.7,Landings,MIS_MIS,4,136280.324486481,0.774062069577621,had.27.7b-k
2003,Ireland,27.7,Landings,MIS_MIS,5,25831.5858964274,0.751676283735215,had.27.7b-k
2003,Ireland,27.7,Landings,MIS_MIS,6,6767.83942272961,1.71144936521803,had.27.7b-k
2003,Ireland,27.7,Landings,MIS_MIS,7,8552.27399893216,1.51067554592719,had.27.7b-k
2003,Ireland,27.7,Landings,MIS_MIS,8,8735.73954686095,1.79930634446623,had.27.7b-k
2003,Ireland,27.7,Landings,MIS_MIS,9,2867.09403750698,2.87420807210576,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_CRU,1,893.940674061574,0.43892613783,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_CRU,2,36676.5896796744,0.462834443711586,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_CRU,3,32025.2821559303,0.686486286234433,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_CRU,4,25554.0894985782,1.00435009753933,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_CRU,5,4371.12936629386,1.32834035173486,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_CRU,6,1867.77074831617,1.54637584810676,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_CRU,7,2077.1017117646,1.46079696914781,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_CRU,8,2912.83905019111,1.89595249100741,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_CRU,9,456.435753762607,2.16857762843128,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_DEF,1,12381.1965834377,0.413983264544208,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_DEF,2,585106.546108948,0.423842735942956,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_DEF,3,420936.234511567,0.695578903489871,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_DEF,4,297075.932964607,0.959352568028018,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_DEF,5,49314.446535344,1.03574656758059,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_DEF,6,17288.8763746267,1.52498948993882,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_DEF,7,25534.6669181114,1.40134050630406,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_DEF,8,28155.3711780566,1.60857498874826,had.27.7b-k
2003,Ireland,27.7,Landings,OTB_DEF,9,6209.09623401126,1.99447648475164,had.27.7b-k
2003,Ireland,27.7,Landings,TBB_DEF,1,7771.14153355061,0.421207225072716,had.27.7b-k
2003,Ireland,27.7,Landings,TBB_DEF,2,149040.865939051,0.464965289985229,had.27.7b-k
2003,Ireland,27.7,Landings,TBB_DEF,3,90332.1932181065,0.583550249337053,had.27.7b-k
2003,Ireland,27.7,Landings,TBB_DEF,4,43641.6555926533,0.778612382606611,had.27.7b-k
2003,Ireland,27.7,Landings,TBB_DEF,5,5615.34373537078,1.00981204848987,had.27.7b-k
2003,Ireland,27.7,Landings,TBB_DEF,6,1338.87773947997,1.17689575047664,had.27.7b-k
2003,Ireland,27.7,Landings,TBB_DEF,7,1635.31804986091,1.23826110828347,had.27.7b-k
2003,Ireland,27.7,Landings,TBB_DEF,8,889.051943445992,1.14961444410357,had.27.7b-k
2003,Ireland,27.7,Landings,TBB_DEF,9,503.343613276361,1.75908319529119,had.27.7b-k
2003,Spain,27.7,Discards,GNS_DEF,0,395.863665413189,0.0450603309549045,had.27.7b-k
2003,Spain,27.7,Discards,GNS_DEF,1,1463.77301561648,0.0977770202189368,had.27.7b-k
2003,Spain,27.7,Discards,GNS_DEF,2,508.891546484427,0.174575674654059,had.27.7b-k
2003,Spain,27.7,Discards,GNS_DEF,3,26.1214218255309,0.267143969050015,had.27.7b-k
2003,Spain,27.7,Discards,GNS_DEF,4,24.9522417958754,0.292020141844087,had.27.7b-k
2003,Spain,27.7,Discards,MIS_MIS,0,28981.5850537985,0.044963601360879,had.27.7b-k
2003,Spain,27.7,Discards,MIS_MIS,1,115042.103218158,0.100898838597254,had.27.7b-k
2003,Spain,27.7,Discards,MIS_MIS,2,42065.8012274928,0.175663008078685,had.27.7b-k
2003,Spain,27.7,Discards,MIS_MIS,3,2189.24060299057,0.26744879779334,had.27.7b-k
2003,Spain,27.7,Discards,MIS_MIS,4,1829.56598387965,0.29222913028085,had.27.7b-k
2003,Spain,27.7,Discards,MIS_MIS,5,0.00247973001909267,2.01588,had.27.7b-k
2003,Spain,27.7,Discards,MIS_MIS,7,0.000285278674762873,2.06825,had.27.7b-k
2003,Spain,27.7,Discards,OTB_DEF,0,4894271.25516762,0.0445878952989217,had.27.7b-k
2003,Spain,27.7,Discards,OTB_DEF,1,25538599.8631947,0.110784631242993,had.27.7b-k
