Year,Stock,Country,Area,lvl4,Discards,Landings,Catch,DR,CorrectCountry
2004,lem.27.3a47d,FRA,27.7.d,TBB_DEF,680.3,6310.65,6990.95,0.097311524184839,NA
2004,lem.27.3a47d,NL,27.7.d,MIS_MIS,3.318,30,33.318,0.0995858094723573,NA
2004,lem.27.3a47d,NL,27.7.d,OTB_DEF,92.894,840,932.894,0.0995761576342007,NA
2004,lem.27.3a47d,NL,27.7.d,SDN_DEF,3.318,30,33.318,0.0995858094723573,NA
2004,lem.27.3a47d,UKE,27.7.d,FPO_CRU,7.409,67,74.409,0.0995712884194116,NA
2004,lem.27.3a47d,UKE,27.7.d,GNS_DEF,298.806,2702,3000.806,0.099575247450185,NA
2004,lem.27.3a47d,UKE,27.7.d,GTR_DEF,24.108,218,242.108,0.099575396104218,NA
2004,lem.27.3a47d,UKE,27.7.d,MIS_MIS,256.409,179,435.409,0.588892282888043,NA
2004,lem.27.3a47d,UKE,27.7.d,OTB_CRU,675.577,6109,6784.577,0.0995754046272892,NA
2004,lem.27.3a47d,UKE,27.7.d,OTB_DEF,4127.318,47997,52124.318,0.0791821966860075,NA
2004,lem.27.3a47d,UKE,27.7.d,TBB_DEF,7055.578,47765,54820.578,0.128703093936733,NA
2004,ple.27.7d,BE,27.7.d,TBB_DEF,325921,928183,1254104,0.259883550327565,NA
2004,ple.27.7d,FRA,27.7.d,GTR_DEF,170631.597,812689,983320.597,0.173525905508923,NA
2004,ple.27.7d,UKE,27.7.d,GTR_DEF,819.652,12788.6,13608.252,0.0602319827704543,NA
2004,ple.27.7d,UKE,27.7.d,OTB_CRU,4433.996,40019.4,44453.396,0.0997448203957241,NA
2004,ple.27.7d,UKE,27.7.d,TBB_DEF,55089.423,270665,325754.423,0.169113353834646,NA
2004,sol.27.7d,BE,27.7.d,GNS_DEF,595.512,18824,19419.512,0.0306656521543899,NA
2004,sol.27.7d,BE,27.7.d,OTB_CRU,581.276,18374,18955.276,0.0306656574137987,NA
2004,sol.27.7d,BE,27.7.d,TBB_DEF,59853,1433128,1492981,0.0400895925668177,NA
2004,sol.27.7d,FRA,27.7.d,DRB_MOL,2699.637,85334.93,88034.567,0.0306656475063937,NA
2004,sol.27.7d,FRA,27.7.d,GNS_DEF,1285.123,40622.46,41907.583,0.0306656434946391,NA
2004,sol.27.7d,FRA,27.7.d,GTR_DEF,65346.112,2115848.35,2181194.462,0.0299588657217121,NA
2004,sol.27.7d,FRA,27.7.d,MIS_MIS,4174.057,131941.01,136115.067,0.0306656499680524,NA
2004,sol.27.7d,FRA,27.7.d,OTB_DEF,14778.753,738324.82,753103.573,0.0196237988104725,NA
2004,sol.27.7d,FRA,27.7.d,TBB_DEF,14934.72,524106.61,539041.33,0.0277060758958872,NA
2004,sol.27.7d,NL,27.7.d,MIS_MIS,3.164,100,103.164,0.0306696134310418,NA
2004,sol.27.7d,NL,27.7.d,OTB_DEF,1.424,45,46.424,0.0306737894192659,NA
2004,sol.27.7d,NL,27.7.d,TBB_DEF,7.248,200,207.248,0.0349725932216475,NA
2004,sol.27.7d,UKE,27.7.d,FPO_CRU,14.695,464.5,479.195,0.0306660127922871,NA
2004,sol.27.7d,UKE,27.7.d,GNS_DEF,8554.56,270407.7,278962.26,0.0306656534830195,NA
2004,sol.27.7d,UKE,27.7.d,GTR_DEF,1520.725,33599.8,35120.525,0.0433001784568995,NA
2004,sol.27.7d,UKE,27.7.d,LLS_FIF,0.013,0.4,0.413,0.0314769975786925,NA
2004,sol.27.7d,UKE,27.7.d,MIS_MIS,1028.963,30340.4,31369.363,0.0328015267635495,NA
2004,sol.27.7d,UKE,27.7.d,OTB_CRU,1980.473,62602.3,64582.773,0.0306656544462716,NA
2004,sol.27.7d,UKE,27.7.d,OTB_DEF,866.007,27374.3,28240.307,0.0306656368856047,NA
2004,sol.27.7d,UKE,27.7.d,TBB_CRU,109.771,3029.1,3138.871,0.0349714913419507,NA
2004,sol.27.7d,UKE,27.7.d,TBB_DEF,21990.178,713275.5,735265.678,0.0299077988514514,NA
2004,sol.27.7fg,BE,27.7.f,OTB_CRU,193.927,4786,4979.927,0.0389417354913034,NA
2004,sol.27.7fg,BE,27.7.f,TBB_DEF,23527,953000,976527,0.0240925238114256,NA
2004,sol.27.7fg,BE,27.7.g,OTB_CRU,531.699,13122,13653.699,0.0389417549046599,NA
2004,sol.27.7fg,FRA,27.7.f,GTR_DEF,74.937,1849.4,1924.337,0.038941723824881,NA
2004,sol.27.7fg,FRA,27.7.f,MIS_MIS,17.112,422.32,439.432,0.0389411786123905,NA
2004,sol.27.7fg,FRA,27.7.f,OTB_CRU,4.954,122.27,127.224,0.0389391938627932,NA
2004,sol.27.7fg,FRA,27.7.f,OTB_DEF,472.632,11664.26,12136.892,0.0389417653217974,NA
2004,sol.27.7fg,FRA,27.7.f,OTT_CRU,23.076,569.51,592.586,0.0389411832206633,NA
2004,sol.27.7fg,FRA,27.7.f,OTT_DEF,18.464,455.68,474.144,0.0389417560909766,NA
2004,sol.27.7fg,FRA,27.7.g,MIS_MIS,45.162,1114.58,1159.742,0.0389414197295605,NA
2004,sol.27.7fg,FRA,27.7.g,OTB_CRU,566.537,13981.79,14548.327,0.0389417284887809,NA
2004,sol.27.7fg,FRA,27.7.g,OTB_DEF,942.835,23268.56,24211.395,0.0389417875343408,NA
2004,sol.27.7fg,FRA,27.7.g,OTT_CRU,1231.392,30389.97,31621.362,0.0389417761322235,NA
2004,sol.27.7fg,FRA,27.7.g,OTT_DEF,819.69,20229.43,21049.12,0.0389417704873173,NA
2004,sol.27.7fg,IE,27.7.f,OTB_CRU,1.823,45,46.823,0.0389338572923563,NA
2004,sol.27.7fg,IE,27.7.f,TBB_DEF,27.174,665,692.174,0.0392589146659655,NA
2004,sol.27.7fg,IE,27.7.g,DRB_MOL,14.79,365,379.79,0.0389425735274757,NA
2004,sol.27.7fg,IE,27.7.g,GNS_DEF,4.579,113,117.579,0.0389440291208464,NA
2004,sol.27.7fg,IE,27.7.g,OTB_CRU,303.087,7480,7783.087,0.0389417463790396,NA
2004,sol.27.7fg,IE,27.7.g,OTB_DEF,488.181,12048,12536.181,0.0389417638433906,NA
2004,sol.27.7fg,IE,27.7.g,SSC_DEF,49.961,1233,1282.961,0.0389419475728413,NA
2004,sol.27.7fg,IE,27.7.g,TBB_DEF,464.367,11364,11828.367,0.0392587582039008,NA
2004,sol.27.7fg,UKE,27.7.f,GNS_DEF,80.472,1986,2066.472,0.0389417325761007,NA
2004,sol.27.7fg,UKE,27.7.f,GTR_DEF,0.324,8,8.324,0.0389235944257569,NA
2004,sol.27.7fg,UKE,27.7.f,MIS_MIS,5.511,136,141.511,0.0389439690200762,NA
2004,sol.27.7fg,UKE,27.7.f,OTB_CRU,151.301,3734,3885.301,0.0389418992247962,NA
2004,sol.27.7fg,UKE,27.7.f,OTB_DEF,215.767,14308,14523.767,0.0148561320213964,NA
2004,sol.27.7fg,UKE,27.7.f,TBB_CRU,30.892,756,786.892,0.0392582463667187,NA
2004,sol.27.7fg,UKE,27.7.f,TBB_DEF,50398.875,209515,259913.875,0.19390605830489,NA
2004,sol.27.7fg,UKE,27.7.g,GNS_DEF,8.428,309,317.428,0.0265509028819134,NA
2004,sol.27.7fg,UKE,27.7.g,GTR_DEF,0.122,3,3.122,0.0390775144138373,NA
2004,sol.27.7fg,UKE,27.7.g,LLS_FIF,0.486,12,12.486,0.0389235944257568,NA
2004,sol.27.7fg,UKE,27.7.g,MIS_MIS,0.405,10,10.405,0.0389235944257569,NA
2004,sol.27.7fg,UKE,27.7.g,OTB_CRU,2.796,69,71.796,0.0389436737422698,NA
2004,sol.27.7fg,UKE,27.7.g,OTB_DEF,12.804,316,328.804,0.0389411321030158,NA
2004,sol.27.7fg,UKE,27.7.g,TBB_DEF,60076.882,51821,111897.882,0.536890251416912,NA
2004,sol.27.7fg,UKS,27.7.g,OTB_DEF,0.81,20,20.81,0.0389235944257569,NA
2004,sol.27.7h-k,IE,27.7.j,OTB_CRU,0.688,1326,1326.688,0.000518584625774862,NA
2004,sol.27.7h-k,IE,27.7.j,OTB_DEF,38.167,73612,73650.167,0.000518220141985557,NA
2004,sol.27.7h-k,UKE,27.7.h,TBB_DEF,7044,78145,85189,0.0826867318550517,NA
2005,hke.27.3a46-8abd,NL,27.7.j,OTM_DEF,24234,231,24465,0.990557939914163,NA
2005,lem.27.3a47d,BE,27.7.d,GNS_DEF,1.781,18,19.781,0.0900358930286639,NA
2005,lem.27.3a47d,BE,27.7.d,MIS_MIS,15.431,156,171.431,0.0900128914840373,NA
2005,lem.27.3a47d,BE,27.7.d,OTB_CRU,20.971,212,232.971,0.0900154954908551,NA
2005,lem.27.3a47d,BE,27.7.d,TBB_CRU,16.223,164,180.223,0.0900162576363727,NA
2005,lem.27.3a47d,BE,27.7.d,TBB_DEF,13959,88949,102908,0.135645430870292,NA
2005,lem.27.3a47d,FRA,27.7.d,GTR_DEF,328.122,3317.08,3645.202,0.0900147646138678,NA
2005,lem.27.3a47d,FRA,27.7.d,MIS_MIS,563.922,5700.85,6264.772,0.0900147682948398,NA
2005,lem.27.3a47d,FRA,27.7.d,OTB_DEF,6676.577,160384.57,167061.147,0.039964869868875,NA
2005,lem.27.3a47d,FRA,27.7.d,OTM_DEF,183.416,1854.2,2037.616,0.0900149979191369,NA
2005,lem.27.3a47d,FRA,27.7.d,TBB_DEF,192.177,1942.77,2134.947,0.0900148809314704,NA
2005,lem.27.3a47d,NL,27.7.d,OTB_DEF,177.362,1793,1970.362,0.0900149312664373,NA
2005,lem.27.3a47d,UKE,27.7.d,GNS_DEF,401.809,4062,4463.809,0.0900148281434085,NA
2005,lem.27.3a47d,UKE,27.7.d,GTR_DEF,13.354,135,148.354,0.0900144249565229,NA
2005,lem.27.3a47d,UKE,27.7.d,MIS_MIS,71.419,722,793.419,0.0900142295558841,NA
2005,lem.27.3a47d,UKE,27.7.d,OTB_CRU,781.954,7905,8686.954,0.0900147508551329,NA
2005,lem.27.3a47d,UKE,27.7.d,OTB_DEF,2392.453,24186,26578.453,0.0900147574428053,NA
2005,lem.27.3a47d,UKE,27.7.d,TBB_CRU,0.099,1,1.099,0.0900818926296633,NA
2005,lem.27.3a47d,UKE,27.7.d,TBB_DEF,4990.566,33688,38678.566,0.129026655228118,NA
2005,sol.27.7d,BE,27.7.d,GNS_DEF,1208.92,19212,20420.92,0.0592000752169834,NA
2005,sol.27.7d,BE,27.7.d,MIS_MIS,89.92,1429,1518.92,0.0591999578647987,NA
2005,sol.27.7d,BE,27.7.d,OTB_CRU,549.463,8732,9281.463,0.0592000420623344,NA
2005,sol.27.7d,BE,27.7.d,TBB_CRU,219.043,3481,3700.043,0.0592001228093836,NA
2005,sol.27.7d,BE,27.7.d,TBB_DEF,70802,1190655,1261457,0.056127160894109,NA
2005,sol.27.7d,FRA,27.7.d,DRB_MOL,8001.922,127165.51,135167.432,0.0592000741717132,NA
2005,sol.27.7d,FRA,27.7.d,GNS_DEF,1745.086,27732.69,29477.776,0.0592000563407497,NA
2005,sol.27.7d,FRA,27.7.d,GTR_DEF,125627.155,2066395.98,2192023.135,0.0573110534255379,NA
2005,sol.27.7d,FRA,27.7.d,MIS_MIS,5711.531,90766.92,96478.451,0.0592000694538514,NA
2005,sol.27.7d,FRA,27.7.d,OTB_DEF,39919.104,546532.6,586451.704,0.0680688686344068,NA
2005,sol.27.7d,FRA,27.7.d,TBB_DEF,22276.536,354015.85,376292.386,0.0592000710851481,NA
2005,sol.27.7d,NL,27.7.d,OTB_DEF,2.957,47,49.957,0.0591909041775927,NA
2005,sol.27.7d,UKE,27.7.d,FPO_CRU,20.312,322.8,343.112,0.059199328499149,NA
2005,sol.27.7d,UKE,27.7.d,GNS_DEF,11440.516,181811.2,193251.716,0.0592000745804503,NA
2005,sol.27.7d,UKE,27.7.d,GTR_DEF,902.109,14336.2,15238.309,0.0592000726589807,NA
2005,sol.27.7d,UKE,27.7.d,LLS_FIF,1.806,28.7,30.506,0.0592014685635613,NA
2005,sol.27.7d,UKE,27.7.d,MIS_MIS,289.06,4593.7,4882.76,0.0592001245197388,NA
2005,sol.27.7d,UKE,27.7.d,OTB_CRU,1418.059,22535.6,23953.659,0.0592000996590959,NA
2005,sol.27.7d,UKE,27.7.d,OTB_DEF,1582.752,25152.9,26735.652,0.0592000524243807,NA
2005,sol.27.7d,UKE,27.7.d,TBB_CRU,12.453,197.9,210.353,0.0592004868007587,NA
2005,sol.27.7d,UKE,27.7.d,TBB_DEF,23103.024,319562.7,342665.724,0.0674214617391963,NA
2005,sol.27.7fg,BE,27.7.f,OTB_CRU,82.65,4470,4552.65,0.018154261803565,NA
2005,sol.27.7fg,BE,27.7.f,TBB_DEF,16610,906600,923210,0.0179915728815762,NA
2005,sol.27.7fg,BE,27.7.g,OTB_CRU,177.28,9588,9765.28,0.0181541133485164,NA
2005,sol.27.7fg,FRA,27.7.f,MIS_MIS,3.846,207.98,211.826,0.0181564113942576,NA
2005,sol.27.7fg,FRA,27.7.f,OTB_CRU,3.464,187.36,190.824,0.0181528528906217,NA
2005,sol.27.7fg,FRA,27.7.f,OTB_DEF,282.2,15262.42,15544.62,0.0181541909676789,NA
2005,sol.27.7fg,FRA,27.7.f,OTT_CRU,7.239,391.53,398.769,0.0181533669869022,NA
2005,sol.27.7fg,FRA,27.7.f,OTT_DEF,5.62,303.95,309.57,0.0181542139096166,NA
2005,sol.27.7fg,FRA,27.7.g,MIS_MIS,67.83,3668.51,3736.34,0.0181541294421814,NA
2005,sol.27.7fg,FRA,27.7.g,OTB_CRU,268.561,14524.75,14793.311,0.0181542184842866,NA
2005,sol.27.7fg,FRA,27.7.g,OTB_DEF,193.732,10477.74,10671.472,0.0181541965344612,NA
2005,sol.27.7fg,FRA,27.7.g,OTT_CRU,545.526,29504.16,30049.686,0.0181541331247188,NA
2005,sol.27.7fg,FRA,27.7.g,OTT_DEF,318.168,17207.74,17525.908,0.0181541521272393,NA
2005,sol.27.7fg,IE,27.7.f,OTB_CRU,1.479,80,81.479,0.0181519164447281,NA
2005,sol.27.7fg,IE,27.7.f,TBB_DEF,25.534,1381,1406.534,0.0181538448412907,NA
2005,sol.27.7fg,IE,27.7.g,GNS_DEF,1.738,94,95.738,0.0181537111700683,NA
2005,sol.27.7fg,IE,27.7.g,OTB_CRU,176.54,9548,9724.54,0.0181540720692187,NA
2005,sol.27.7fg,IE,27.7.g,OTB_DEF,162.822,8806,8968.822,0.0181542235981492,NA
2005,sol.27.7fg,IE,27.7.g,TBB_DEF,262.223,14182,14444.223,0.0181541783175184,NA
2005,sol.27.7fg,UKE,27.7.f,GNS_DEF,14.681,794,808.681,0.0181542536550259,NA
2005,sol.27.7fg,UKE,27.7.f,GTR_DEF,0.943,51,51.943,0.018154515526635,NA
2005,sol.27.7fg,UKE,27.7.f,MIS_MIS,0.462,25,25.462,0.0181446861990417,NA
2005,sol.27.7fg,UKE,27.7.f,OTB_CRU,40.918,2213,2253.918,0.0181541653245593,NA
2005,sol.27.7fg,UKE,27.7.f,OTB_DEF,301.957,16331,16632.957,0.0181541381968342,NA
2005,sol.27.7fg,UKE,27.7.f,TBB_CRU,1.054,57,58.054,0.0181555103868812,NA
2005,sol.27.7fg,UKE,27.7.f,TBB_DEF,3050.063,164959,168009.063,0.0181541575527982,NA
2005,sol.27.7fg,UKE,27.7.g,GNS_DEF,3.384,183,186.384,0.0181560648982745,NA
2005,sol.27.7fg,UKE,27.7.g,GTR_DEF,0.259,14,14.259,0.0181639666175749,NA
2005,sol.27.7fg,UKE,27.7.g,MIS_MIS,3.402,184,187.402,0.018153488223178,NA
2005,sol.27.7fg,UKE,27.7.g,OTB_CRU,1.128,61,62.128,0.0181560648982745,NA
2005,sol.27.7fg,UKE,27.7.g,OTB_DEF,1.46,79,80.46,0.0181456624409645,NA
2005,sol.27.7fg,UKE,27.7.g,TBB_CRU,2.829,153,155.829,0.018154515526635,NA
2005,sol.27.7fg,UKE,27.7.g,TBB_DEF,739.537,31719,32458.537,0.0227840521586047,NA
2005,sol.27.7h-k,IE,27.7.j,OTB_CRU,20.24,1439,1459.24,0.0138702338203448,NA
2005,sol.27.7h-k,IE,27.7.j,OTB_DEF,907.605,64528,65435.605,0.0138702010931205,NA
2005,sol.27.7h-k,IE,27.7.k,OTB_CRU,0.858,61,61.858,0.0138704775453458,NA
2005,sol.27.7h-k,IE,27.7.k,OTB_DEF,6.513,463,469.513,0.0138718203755807,NA
2005,sol.27.7h-k,UKE,27.7.h,TBB_DEF,0,110392,110392,0,NA
2006,hke.27.3a46-8abd,UKN,27.7,OTB_CRU,2324,39975,42299,0.0549421972150642,NA
2006,lem.27.3a47d,BE,27.7.d,OTB_CRU,115.444,1003,1118.444,0.103218399848361,NA
2006,lem.27.3a47d,BE,27.7.d,TBB_DEF,12395,96100,108495,0.11424489607816,NA
2006,lem.27.3a47d,FRA,27.7.d,GTR_DEF,246.652,2142.95,2389.602,0.103218862387963,NA
2006,lem.27.3a47d,FRA,27.7.d,MIS_MIS,352.393,3061.65,3414.043,0.103218676507589,NA
2006,lem.27.3a47d,FRA,27.7.d,OTB_DEF,5448.841,80055.15,85503.991,0.0637261598701282,NA
2006,lem.27.3a47d,FRA,27.7.d,OTM_DEF,166.816,1449.32,1616.136,0.103219036021721,NA
2006,lem.27.3a47d,FRA,27.7.d,TBB_DEF,590.213,5127.86,5718.073,0.103218864117335,NA
2006,lem.27.3a47d,NL,27.7.d,MIS_MIS,6.906,60,66.906,0.103219442202493,NA
2006,lem.27.3a47d,NL,27.7.d,OTB_DEF,92.194,801,893.194,0.10321833778552,NA
2006,lem.27.3a47d,NL,27.7.d,SSC_DEF,7.597,66,73.597,0.103224316208541,NA
2006,lem.27.3a47d,NL,27.7.d,TBB_DEF,9.208,80,89.208,0.103219442202493,NA
2006,lem.27.3a47d,UKE,27.7.d,GNS_DEF,151.47,1316,1467.47,0.103218464431982,NA
2006,lem.27.3a47d,UKE,27.7.d,GTR_DEF,0.691,6,6.691,0.103273053355253,NA
2006,lem.27.3a47d,UKE,27.7.d,MIS_MIS,22.79,198,220.79,0.103220254540514,NA
2006,lem.27.3a47d,UKE,27.7.d,OTB_CRU,19.452,169,188.452,0.103219918069323,NA
2006,lem.27.3a47d,UKE,27.7.d,OTB_DEF,1757.743,17220,18977.743,0.0926212880003697,NA
2006,lem.27.3a47d,UKE,27.7.d,TBB_DEF,5016.483,29010,34026.483,0.147428783633031,NA
2006,lem.27.3a47d,UKS,27.7.d,OTB_CRU,30.271,263,293.271,0.103218524845621,NA
2006,ple.27.7d,BE,27.7.d,GNS_DEF,197.164,960,1157.164,0.17038552875824,NA
2006,ple.27.7d,BE,27.7.d,OTB_CRU,1049.485,5110,6159.485,0.170385186423865,NA
2006,ple.27.7d,BE,27.7.d,TBB_DEF,147619,1026292,1173911,0.12574973741621,NA
2006,ple.27.7d,FRA,27.7.d,GNS_DEF,4255.857,20722,24977.857,0.170385193573652,NA
2006,ple.27.7d,FRA,27.7.d,GTR_DEF,98106.529,477686,575792.529,0.170385206578462,NA
2006,ple.27.7d,FRA,27.7.d,MIS_MIS,32767.35,159546,192313.35,0.170385207267202,NA
2006,ple.27.7d,FRA,27.7.d,OTB_DEF,250060,1015549,1265609,0.197580769416147,NA
2006,ple.27.7d,FRA,27.7.d,OTB_SPF,2594.549,12633,15227.549,0.17038520119029,NA
2006,ple.27.7d,FRA,27.7.d,TBB_DEF,74482.023,362657,437139.023,0.170385207179273,NA
2006,ple.27.7d,NL,27.7.d,OTB_DEF,3197.746,15570,18767.746,0.170385191700698,NA
2006,ple.27.7d,NL,27.7.d,SSC_DEF,36.968,180,216.968,0.170384572840235,NA
2006,ple.27.7d,NL,27.7.d,TBB_DEF,65.721,320,385.721,0.170384811819942,NA
2006,ple.27.7d,UKE,27.7.d,GNS_DEF,24983.805,121647.5,146631.305,0.170385205260227,NA
2006,ple.27.7d,UKE,27.7.d,GTR_DEF,350.931,1708.7,2059.631,0.170385374855981,NA
2006,ple.27.7d,UKE,27.7.d,LLS_FIF,157.792,768.3,926.092,0.170384799782311,NA
2006,ple.27.7d,UKE,27.7.d,MIS_MIS,1492.261,7265.9,8758.161,0.170385198445199,NA
2006,ple.27.7d,UKE,27.7.d,OTB_CRU,46768.277,220295,267063.277,0.175120583875708,NA
2006,ple.27.7d,UKE,27.7.d,TBB_DEF,60644.266,197176.3,257820.566,0.235218884749481,NA
2006,sol.27.7d,BE,27.7.d,GNS_DEF,1416.796,23846,25262.796,0.0560823117124486,NA
2006,sol.27.7d,BE,27.7.d,OTB_CRU,729.49,12278,13007.49,0.0560823033498392,NA
2006,sol.27.7d,BE,27.7.d,TBB_DEF,68019,1493972,1561991,0.0435463456575614,NA
2006,sol.27.7d,FRA,27.7.d,DRB_MOL,2810.22,47298.63,50108.85,0.0560823088137125,NA
2006,sol.27.7d,FRA,27.7.d,GNS_DEF,281.689,4741.08,5022.769,0.0560824119126322,NA
