Stock,Country,lvl4,Area,Year,BMS landing,Discards,Landings,Logbook Registered Discard,Catch,DR
cod.27.7e-k,Ireland,OTB_DEF,27.7.g,2007,NA,140.22272,383.425,NA,523.64772,0.267780636951881
had.27.7b-k,Ireland,OTB_DEF,27.7.g,2007,NA,600.34712,694.346,NA,1294.69312,0.463698393639413
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.g,2007,NA,6937.34931,3507.394,NA,10444.74331,0.664195289831397
cod.27.7e-k,UK (England),OTB_DEF,27.7.g,2007,NA,0.0661449541695614,3.63,NA,3.69614495416956,0.0178956602053565
had.27.7b-k,UK (England),OTB_DEF,27.7.g,2007,NA,4.13390388031791,5.471,NA,9.60490388031791,0.430395132718505
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.g,2007,NA,0.952102095433075,1.06,NA,2.01210209543308,0.473187765965797
cod.27.7e-k,Ireland,SSC_DEF,27.7.g,2007,NA,141.43225,88.967,NA,230.39925,0.613857249969347
whg.27.7b-ce-k,Ireland,SSC_DEF,27.7.g,2007,NA,282.8939,1035.266,NA,1318.1599,0.214612734008977
cod.27.7e-k,France,TBB_DEF,27.7.g,2007,NA,0.106755021921676,0.14017,NA,0.246925021921676,0.432337804775161
cod.27.7e-k,Ireland,TBB_DEF,27.7.g,2007,NA,98.4001486215353,129.2,NA,227.600148621535,0.432337804775163
had.27.7b-k,Ireland,TBB_DEF,27.7.g,2007,NA,498.90124,172.789,NA,671.69024,0.742754934179184
whg.27.7b-ce-k,Ireland,TBB_DEF,27.7.g,2007,NA,77.38634,25.809,NA,103.19534,0.7499014974901
cod.27.7e-k,UK (England),TBB_DEF,27.7.g,2007,NA,13.815353249218,13.753,NA,27.568353249218,0.501130884544578
had.27.7b-k,UK (England),TBB_DEF,27.7.g,2007,NA,0,13.281,NA,13.281,0
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.g,2007,NA,1.74542797477342,1.063,NA,2.80842797477342,0.621496435177134
had.27.7b-k,UK (England),GNS_DEF,27.7.h,2007,NA,1.53483447821034,2.094,NA,3.62883447821034,0.422955218108291
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.h,2007,NA,1.28142461925388,1.164,NA,2.44542461925388,0.524009044958766
cod.27.7e-k,France,MIS_MIS,27.7.h,2007,NA,1.12439135790868,1.79096,NA,2.91535135790868,0.385679535627314
had.27.7b-k,France,MIS_MIS,27.7.h,2007,NA,2.91433110018041,3.97607,NA,6.89040110018041,0.42295521810829
whg.27.7b-ce-k,France,MIS_MIS,27.7.h,2007,NA,0,1.11667,NA,1.11667,0
cod.27.7e-k,UK (England),MIS_MIS,27.7.h,2007,NA,2.73255177651207,14.851,NA,17.5835517765121,0.15540385760755
had.27.7b-k,UK (England),MIS_MIS,27.7.h,2007,NA,0,6.798,NA,6.798,0
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.h,2007,NA,0.192512885947737,0.426,NA,0.618512885947737,0.311251212903597
cod.27.7e-k,Belgium,OTB_CRU,27.7.h,2007,NA,0.0419169641725766,0.111,NA,0.152916964172577,0.274115853655521
had.27.7b-k,Belgium,OTB_CRU,27.7.h,2007,NA,0.0283962979438279,0.036,NA,0.0643962979438279,0.440961652307989
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.h,2007,NA,0.0380792565814509,0.021,NA,0.0590792565814509,0.644545290256862
cod.27.7e-k,France,OTB_CRU,27.7.h,2007,NA,0.000426722247882987,0.00113,NA,0.00155672224788299,0.274115853655521
had.27.7b-k,France,OTB_CRU,27.7.h,2007,NA,25.6638720620436,32.53591,NA,58.1997820620436,0.440961652307989
whg.27.7b-ce-k,France,OTB_CRU,27.7.h,2007,NA,5.26367750427463,2.90282,NA,8.16649750427463,0.644545290256862
cod.27.7e-k,France,OTB_DEF,27.7.h,2007,NA,1.40809273252904,9.1639,NA,10.571992732529,0.133190853243445
had.27.7b-k,France,OTB_DEF,27.7.h,2007,NA,23.7562179705026,484.30805,NA,508.064267970503,0.0467582931297224
whg.27.7b-ce-k,France,OTB_DEF,27.7.h,2007,NA,0,100.45018,NA,100.45018,0
cod.27.7e-k,UK (England),OTB_DEF,27.7.h,2007,NA,0.0728468658255082,2.758,NA,2.83084686582551,0.0257332414214731
had.27.7b-k,UK (England),OTB_DEF,27.7.h,2007,NA,3.24215434003428,4.146,NA,7.38815434003428,0.438831430803493
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.h,2007,NA,0.195334367097667,0.363,NA,0.558334367097667,0.34985195002961
cod.27.7e-k,UK (England),TBB_DEF,27.7.h,2007,NA,33.4499707587952,37.142,NA,70.5919707587952,0.473849510068078
had.27.7b-k,UK (England),TBB_DEF,27.7.h,2007,NA,13.971,32.763,NA,46.734,0.298947233277699
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.h,2007,NA,2.78151927494466,1.694,NA,4.47551927494466,0.621496435177135
had.27.7b-k,UK (England),GNS_DEF,27.7.j,2007,NA,4.17791620143216,5.7,NA,9.87791620143216,0.422955218108291
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.j,2007,NA,1.89461492245354,1.721,NA,3.61561492245354,0.524009044958765
cod.27.7e-k,France,MIS_MIS,27.7.j,2007,NA,1.31478921399547,2.94946,NA,4.26424921399547,0.308328417973384
had.27.7b-k,France,MIS_MIS,27.7.j,2007,NA,24.0614256685779,32.8274,NA,56.8888256685779,0.422955218108291
whg.27.7b-ce-k,France,MIS_MIS,27.7.j,2007,NA,0,18.30316,NA,18.30316,0
whg.27.7b-ce-k,Ireland,MIS_MIS,27.7.j,2007,NA,0.0533251655911571,0.118,NA,0.171325165591157,0.311251212903596
cod.27.7e-k,Netherlands,MIS_MIS,27.7.j,2007,NA,0.022288642904048,0.05,NA,0.072288642904048,0.308328417973384
whg.27.7b-ce-k,Netherlands,MIS_MIS,27.7.j,2007,NA,0.777282074718561,1.72,NA,2.49728207471856,0.311251212903596
had.27.7b-k,Spain,MIS_MIS,27.7.j,2007,NA,0.916209693296525,1.25,NA,2.16620969329652,0.422955218108291
whg.27.7b-ce-k,Spain,MIS_MIS,27.7.j,2007,NA,0.00451908182975908,0.01,NA,0.0145190818297591,0.311251212903596
cod.27.7e-k,UK (England),MIS_MIS,27.7.j,2007,NA,1.32165641442907,7.183,NA,8.50465641442907,0.15540385760755
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.j,2007,NA,0.00632671456166271,0.014,NA,0.0203267145616627,0.311251212903596
cod.27.7e-k,Belgium,OTB_CRU,27.7.j,2007,NA,0.00113289092358315,0.003,NA,0.00413289092358315,0.274115853655521
had.27.7b-k,Belgium,OTB_CRU,27.7.j,2007,NA,0.0165645071338996,0.021,NA,0.0375645071338996,0.440961652307989
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.j,2007,NA,0.00181329793245004,0.001,NA,0.00281329793245004,0.644545290256862
had.27.7b-k,France,OTB_CRU,27.7.j,2007,NA,0.220442038510044,0.27947,NA,0.499912038510044,0.440961652307989
whg.27.7b-ce-k,France,OTB_CRU,27.7.j,2007,NA,0.0991329979670438,0.05467,NA,0.153802997967044,0.644545290256862
cod.27.7e-k,Ireland,OTB_CRU,27.7.j,2007,NA,2.58197,2.276,NA,4.85797,0.531491548939166
had.27.7b-k,Ireland,OTB_CRU,27.7.j,2007,NA,6.38581,5.869,NA,12.25481,0.521086006229391
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.j,2007,NA,0.70259,1.986,NA,2.68859,0.261322849523356
cod.27.7e-k,France,OTB_DEF,27.7.j,2007,NA,2.27463604661256,16.58471,NA,18.8593460466126,0.120610547205115
had.27.7b-k,France,OTB_DEF,27.7.j,2007,NA,18.0609819455907,311.5589,NA,329.619881945591,0.0547933633098381
whg.27.7b-ce-k,France,OTB_DEF,27.7.j,2007,NA,0,81.25445,NA,81.25445,0
cod.27.7e-k,Ireland,OTB_DEF,27.7.j,2007,NA,44.33957,39.085,NA,83.42457,0.531492940269276
had.27.7b-k,Ireland,OTB_DEF,27.7.j,2007,NA,462.0152,424.623,NA,886.6382,0.521086504055431
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.j,2007,NA,98.51474,278.471,NA,376.98574,0.261322192186898
had.27.7b-k,Spain,OTB_DEF,27.7.j,2007,NA,311.09637,184.3988,NA,495.49517,0.627849450076375
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.j,2007,NA,40.57678,11.42625,NA,52.00303,0.780277226153938
cod.27.7e-k,UK (England),OTB_DEF,27.7.j,2007,NA,0.235441070348042,12.801,NA,13.036441070348,0.0180602258758767
had.27.7b-k,UK (England),OTB_DEF,27.7.j,2007,NA,21.2882700431146,27.223,NA,48.5112700431146,0.438831430803493
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.j,2007,NA,7.38772872144316,13.729,NA,21.1167287214432,0.34985195002961
cod.27.7e-k,UK(Scotland),OTB_DEF,27.7.j,2007,NA,0.131943562153573,0.563,NA,0.694943562153573,0.189862269886623
had.27.7b-k,UK(Scotland),OTB_DEF,27.7.j,2007,NA,0.287910592626251,0.632,NA,0.919910592626251,0.31297671201317
whg.27.7b-ce-k,UK(Scotland),OTB_DEF,27.7.j,2007,NA,0.0288837874529153,0.096,NA,0.124883787452915,0.231285325677725
had.27.7b-k,France,MIS_MIS,27.7.k,2007,NA,0.200649922831939,0.27375,NA,0.474399922831939,0.422955218108291
whg.27.7b-ce-k,France,MIS_MIS,27.7.k,2007,NA,0,0.07647,NA,0.07647,0
had.27.7b-k,France,OTB_CRU,27.7.k,2007,NA,0.0835245552575539,0.10589,NA,0.189414555257554,0.440961652307989
whg.27.7b-ce-k,France,OTB_CRU,27.7.k,2007,NA,0.636793967917806,0.35118,NA,0.987973967917806,0.644545290256862
cod.27.7e-k,UK(Scotland),OTB_CRU,27.7.k,2007,NA,0.0286999033974398,0.076,NA,0.10469990339744,0.274115853655521
had.27.7b-k,France,OTB_DEF,27.7.k,2007,NA,0.00817922033931014,0.26534,NA,0.27351922033931,0.0299036401506393
whg.27.7b-ce-k,France,OTB_DEF,27.7.k,2007,NA,0,0.02777,NA,0.02777,0
cod.27.7e-k,UK (England),OTB_DEF,27.7.k,2007,NA,0.0196686537728872,0.135,NA,0.154668653772887,0.127166386291616
had.27.7b-k,UK (England),OTB_DEF,27.7.k,2007,NA,0.00390997870240507,0.005,NA,0.00890997870240507,0.438831430803493
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.k,2007,NA,0.0403583403094353,0.075,NA,0.115358340309435,0.34985195002961
had.27.7b-k,Ireland,GNS_DEF,27.7.b,2008,NA,0.125112301078513,4.168,NA,4.29311230107851,0.0291425642527642
whg.27.7b-ce-k,Ireland,GNS_DEF,27.7.b,2008,NA,4.47106426515024,6.221,NA,10.6920642651502,0.418166609765267
had.27.7b-k,France,MIS_MIS,27.7.b,2008,NA,2.81870516349081,1.85536,NA,4.67406516349081,0.603052175118943
whg.27.7b-ce-k,France,MIS_MIS,27.7.b,2008,NA,0,0.01818,NA,0.01818,0
had.27.7b-k,Ireland,MIS_MIS,27.7.b,2008,NA,5.55575408654708,3.571,NA,9.12675408654708,0.60873274702737
had.27.7b-k,Ireland,OTB_CRU,27.7.b,2008,NA,43.03439,38.271,NA,81.30539,0.529293199380754
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.b,2008,NA,26.30416,20.119,NA,46.42316,0.56661717987315
had.27.7b-k,UK(Scotland),OTB_CRU,27.7.b,2008,NA,0.0781872728456979,0.048,NA,0.126187272845698,0.619612985386454
had.27.7b-k,France,OTB_DEF,27.7.b,2008,NA,24.4339449783082,246.82777,NA,271.261714978308,0.0900751695839647
whg.27.7b-ce-k,France,OTB_DEF,27.7.b,2008,NA,3.74183900524603,40.02433,NA,43.766169005246,0.0854961512577789
had.27.7b-k,Ireland,OTB_DEF,27.7.b,2008,NA,210.72695,187.402,NA,398.12895,0.529293210152138
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.b,2008,NA,67.23584,51.426,NA,118.66184,0.566617203980656
had.27.7b-k,Spain,OTB_DEF,27.7.b,2008,NA,0,0,NA,0,NA
whg.27.7b-ce-k,Spain,OTB_DEF,27.7.b,2008,NA,0,0,NA,0,NA
had.27.7b-k,UK (England),OTB_DEF,27.7.b,2008,NA,2.33897357272259,1.987,NA,4.32597357272259,0.540681428909085
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.b,2008,NA,1.65070614712271,1.416,NA,3.06670614712271,0.538266813946768
had.27.7b-k,UK(Scotland),OTB_DEF,27.7.b,2008,NA,0.119889567317923,0.088,NA,0.207889567317923,0.576698334912484
whg.27.7b-ce-k,Ireland,SSC_DEF,27.7.b,2008,NA,0.0286802928009582,0.358,NA,0.386680292800958,0.074170557266339
had.27.7b-k,France,MIS_MIS,27.7.c,2008,NA,1.68161249483461,1.10689,NA,2.78850249483461,0.603052175118943
whg.27.7b-ce-k,France,MIS_MIS,27.7.c,2008,NA,0,0.0009,NA,0.0009,0
had.27.7b-k,France,OTB_CRU,27.7.c,2008,NA,0.496521760600534,0.30482,NA,0.801341760600534,0.619612985386454
whg.27.7b-ce-k,France,OTB_CRU,27.7.c,2008,NA,0.082967520547206,0.0558,NA,0.138767520547206,0.597888614137067
had.27.7b-k,France,OTB_DEF,27.7.c,2008,NA,4.63250373528707,39.47699,NA,44.1094937352871,0.105022827128508
whg.27.7b-ce-k,France,OTB_DEF,27.7.c,2008,NA,0.148693232021279,0.92483,NA,1.07352323202128,0.138509561401212
had.27.7b-k,UK (England),GNS_DEF,27.7.d,2008,NA,0.00078045101440531,0.026,NA,0.0267804510144053,0.0291425642527642
had.27.7b-k,France,MIS_MIS,27.7.d,2008,NA,0.0895885669040256,0.05897,NA,0.148558566904026,0.603052175118943
had.27.7b-k,France,OTB_DEF,27.7.d,2008,NA,0.087281128955815,2.2649,NA,2.35218112895581,0.0371064659440411
had.27.7b-k,UK (England),OTB_DEF,27.7.d,2008,NA,0.00588569092280472,0.005,NA,0.0108856909228047,0.540681428909086
had.27.7b-k,UK (England),TBB_DEF,27.7.d,2008,NA,0,0.231,NA,0.231,0
had.27.7b-k,UK (England),GNS_DEF,27.7.e,2008,NA,0.0573931669054982,2.398,NA,2.4553931669055,0.0233743286733302
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.e,2008,NA,11.0220610143617,15.336,NA,26.3580610143617,0.418166609765267
cod.27.7e-k,France,MIS_MIS,27.7.e,2008,NA,0,31.23611,NA,31.23611,0
had.27.7b-k,France,MIS_MIS,27.7.e,2008,NA,27.0435478461512,17.80091,NA,44.8444578461512,0.603052175118942
whg.27.7b-ce-k,France,MIS_MIS,27.7.e,2008,NA,0,75.31705,NA,75.31705,0
cod.27.7e-k,Netherlands,MIS_MIS,27.7.e,2008,NA,0.0155254090385848,0.176,NA,0.191525409038585,0.0810618764190032
had.27.7b-k,Netherlands,MIS_MIS,27.7.e,2008,NA,0.142806940630463,0.094,NA,0.236806940630463,0.603052175118942
whg.27.7b-ce-k,Netherlands,MIS_MIS,27.7.e,2008,NA,2.062683562286,2.87,NA,4.932683562286,0.418166609765268
cod.27.7e-k,UK (Channel Island Guernsey),MIS_MIS,27.7.e,2008,NA,0.167603847575632,1.9,NA,2.06760384757563,0.0810618764190035
cod.27.7e-k,UK (Channel Island Jersey),MIS_MIS,27.7.e,2008,NA,0.017466085168408,0.198,NA,0.215466085168408,0.0810618764190036
cod.27.7e-k,UK (England),MIS_MIS,27.7.e,2008,NA,11.1646483683155,29.506,NA,40.6706483683155,0.274513655823922
had.27.7b-k,UK (England),MIS_MIS,27.7.e,2008,NA,0,0.226,NA,0.226,0
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.e,2008,NA,10.422660982673,14.502,NA,24.924660982673,0.418166609765267
cod.27.7e-k,UK(Scotland),MIS_MIS,27.7.e,2008,NA,0.664416936810347,7.532,NA,8.19641693681035,0.0810618764190034
had.27.7b-k,UK(Scotland),MIS_MIS,27.7.e,2008,NA,8.18861074466166,5.39,NA,13.5786107446617,0.603052175118943
cod.27.7e-k,Belgium,OTB_CRU,27.7.e,2008,NA,0.00165823279681275,0.019,NA,0.0206582327968127,0.0802698281659693
had.27.7b-k,Belgium,OTB_CRU,27.7.e,2008,NA,0.0179179166938058,0.011,NA,0.0289179166938058,0.619612985386454
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.e,2008,NA,2.32100895294245,1.561,NA,3.88200895294245,0.597888614137068
cod.27.7e-k,France,OTB_CRU,27.7.e,2008,NA,19.6779658274473,225.46976,NA,245.147725827447,0.0802698281659691
had.27.7b-k,France,OTB_CRU,27.7.e,2008,NA,1.97066134503029,1.20981,NA,3.18047134503029,0.619612985386454
whg.27.7b-ce-k,France,OTB_CRU,27.7.e,2008,NA,0.043297745489868,0.02912,NA,0.072417745489868,0.597888614137067
cod.27.7e-k,UK (England),OTB_CRU,27.7.e,2008,NA,0.0343865116812749,0.394,NA,0.428386511681275,0.0802698281659692
had.27.7b-k,UK (England),OTB_CRU,27.7.e,2008,NA,0.00162890151761871,0.001,NA,0.00262890151761871,0.619612985386455
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.e,2008,NA,1.12258921170503,0.755,NA,1.87758921170503,0.597888614137068
whg.27.7b-ce-k,UK(Scotland),OTB_CRU,27.7.e,2008,NA,2.74922841383125,1.849,NA,4.59822841383125,0.597888614137067
cod.27.7e-k,France,OTB_DEF,27.7.e,2008,NA,21.7134434625657,709.0902,NA,730.803643462566,0.029711734002429
had.27.7b-k,France,OTB_DEF,27.7.e,2008,NA,92.5587248763899,722.17448,NA,814.73320487639,0.113606177239864
whg.27.7b-ce-k,France,OTB_DEF,27.7.e,2008,NA,203.197655925924,1246.37605,NA,1449.57370592592,0.140177526051447
cod.27.7e-k,UK (England),OTB_DEF,27.7.e,2008,NA,0.395626550824129,74.797,NA,75.1926265508241,0.00526150726436877
had.27.7b-k,UK (England),OTB_DEF,27.7.e,2008,NA,387.584000570981,347.304,NA,734.888000570981,0.527405536993178
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.e,2008,NA,304.880334920926,475.278,NA,780.158334920926,0.390792895844441
cod.27.7e-k,France,SSC_DEF,27.7.e,2008,NA,0.916525337549662,14.49359,NA,15.4101153375497,0.0594755663714193
cod.27.7e-k,Netherlands,SSC_DEF,27.7.e,2008,NA,0.0292153086949433,0.462,NA,0.491215308694943,0.0594755663714193
whg.27.7b-ce-k,Netherlands,SSC_DEF,27.7.e,2008,NA,1.83313536276962,22.882,NA,24.7151353627696,0.0741705572663388
cod.27.7e-k,France,TBB_DEF,27.7.e,2008,NA,0.0103862112815671,0.03953,NA,0.0499162112815671,0.208072908878853
cod.27.7e-k,UK (England),TBB_DEF,27.7.e,2008,NA,0,32.04,NA,32.04,0
had.27.7b-k,UK (England),TBB_DEF,27.7.e,2008,NA,0,28.651,NA,28.651,0
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.e,2008,NA,46.7498850973879,46.123,NA,92.8728850973879,0.503374962976172
had.27.7b-k,UK (England),GNS_DEF,27.7.f,2008,NA,0.533071724866129,13.209,NA,13.7420717248661,0.0387912198057838
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.f,2008,NA,2.48312603055683,3.455,NA,5.93812603055683,0.418166609765267
had.27.7b-k,France,MIS_MIS,27.7.f,2008,NA,51.4059713431042,33.83702,NA,85.2429913431042,0.603052175118943
whg.27.7b-ce-k,France,MIS_MIS,27.7.f,2008,NA,0,3.62713,NA,3.62713,0
cod.27.7e-k,UK (England),MIS_MIS,27.7.f,2008,NA,13.275685747835,17.605,NA,30.880685747835,0.429902556447139
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.f,2008,NA,0.0481532399558055,0.067,NA,0.115153239955806,0.418166609765267
cod.27.7e-k,Belgium,OTB_CRU,27.7.f,2008,NA,0.00960029513944223,0.11,NA,0.119600295139442,0.0802698281659692
had.27.7b-k,Belgium,OTB_CRU,27.7.f,2008,NA,1.55722985084348,0.956,NA,2.51322985084348,0.619612985386454
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.f,2008,NA,1.22964407692723,0.827,NA,2.05664407692723,0.597888614137068
had.27.7b-k,France,OTB_CRU,27.7.f,2008,NA,1.20463782833974,0.73954,NA,1.94417782833974,0.619612985386454
whg.27.7b-ce-k,France,OTB_CRU,27.7.f,2008,NA,0.232472613576266,0.15635,NA,0.388822613576266,0.597888614137067
cod.27.7e-k,UK (England),OTB_CRU,27.7.f,2008,NA,0.000872754103585657,0.01,NA,0.0108727541035857,0.0802698281659692
had.27.7b-k,France,OTB_DEF,27.7.f,2008,NA,124.050606133865,1044.31602,NA,1168.36662613386,0.106174383416231
whg.27.7b-ce-k,France,OTB_DEF,27.7.f,2008,NA,124.172301628173,689.82177,NA,813.994071628173,0.152546936097213
cod.27.7e-k,UK (England),OTB_DEF,27.7.f,2008,NA,0.0316399176408849,12.757,NA,12.7886399176409,0.00247406431369142
had.27.7b-k,UK (England),OTB_DEF,27.7.f,2008,NA,90.322330978916,58.686,NA,149.008330978916,0.606156249020038
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.f,2008,NA,265.380489604323,13.929,NA,279.309489604323,0.950130588045067
cod.27.7e-k,Belgium,TBB_DEF,27.7.f,2008,NA,7.02,55.715,NA,62.735,0.111899258786961
had.27.7b-k,Belgium,TBB_DEF,27.7.f,2008,NA,43.978,89.131,NA,133.109,0.330390882660076
whg.27.7b-ce-k,Belgium,TBB_DEF,27.7.f,2008,NA,66.345,75.38,NA,141.725,0.468124889751279
cod.27.7e-k,UK (England),TBB_DEF,27.7.f,2008,NA,0,9.709,NA,9.709,0
had.27.7b-k,UK (England),TBB_DEF,27.7.f,2008,NA,0,11.618,NA,11.618,0
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.f,2008,NA,9.52181851124868,10.725,NA,20.2468185112487,0.470287146889699
had.27.7b-k,Ireland,GNS_DEF,27.7.g,2008,NA,1.47133026623426,49.016,NA,50.4873302662343,0.0291425642527642
whg.27.7b-ce-k,Ireland,GNS_DEF,27.7.g,2008,NA,12.8863819762327,17.93,NA,30.8163819762327,0.418166609765267
had.27.7b-k,UK (England),GNS_DEF,27.7.g,2008,NA,0.558599140206652,22.673,NA,23.2315991402067,0.0240447993629458
whg.27.7b-ce-k,UK (England),GNS_DEF,27.7.g,2008,NA,1.47406410670682,2.051,NA,3.52506410670682,0.418166609765267
cod.27.7e-k,France,MIS_MIS,27.7.g,2008,NA,0,25.41204,NA,25.41204,0
had.27.7b-k,France,MIS_MIS,27.7.g,2008,NA,85.9031451487297,56.54414,NA,142.44728514873,0.603052175118943
whg.27.7b-ce-k,France,MIS_MIS,27.7.g,2008,NA,0,8.59483,NA,8.59483,0
cod.27.7e-k,Ireland,MIS_MIS,27.7.g,2008,NA,43.3640552706919,491.586,NA,534.950055270692,0.0810618764190035
had.27.7b-k,Ireland,MIS_MIS,27.7.g,2008,NA,706.044396747791,453.815,NA,1159.85939674779,0.60873274702737
whg.27.7b-ce-k,Ireland,MIS_MIS,27.7.g,2008,NA,1.80898067117556,2.517,NA,4.32598067117556,0.418166609765267
cod.27.7e-k,UK (England),MIS_MIS,27.7.g,2008,NA,17.9811925730222,36.971,NA,54.9521925730222,0.327215197994661
whg.27.7b-ce-k,UK (England),MIS_MIS,27.7.g,2008,NA,0.0194050369971156,0.027,NA,0.0464050369971156,0.418166609765267
cod.27.7e-k,Belgium,OTB_CRU,27.7.g,2008,NA,0.764008942278884,8.754,NA,9.51800894227888,0.0802698281659692
had.27.7b-k,Belgium,OTB_CRU,27.7.g,2008,NA,28.425960383964,17.451,NA,45.876960383964,0.619612985386454
whg.27.7b-ce-k,Belgium,OTB_CRU,27.7.g,2008,NA,64.8142865264024,43.591,NA,108.405286526402,0.597888614137067
cod.27.7e-k,France,OTB_CRU,27.7.g,2008,NA,43.6826424153224,500.51489,NA,544.197532415322,0.0802698281659692
had.27.7b-k,France,OTB_CRU,27.7.g,2008,NA,227.159633948609,139.45572,NA,366.615353948609,0.619612985386454
whg.27.7b-ce-k,France,OTB_CRU,27.7.g,2008,NA,70.9862374061628,47.74196,NA,118.728197406163,0.597888614137067
cod.27.7e-k,Ireland,OTB_CRU,27.7.g,2008,NA,13.69133,156.875,NA,170.56633,0.0802698281659692
had.27.7b-k,Ireland,OTB_CRU,27.7.g,2008,NA,148.40282,80.723,NA,229.12582,0.647691386330881
whg.27.7b-ce-k,Ireland,OTB_CRU,27.7.g,2008,NA,83.52792,51.94,NA,135.46792,0.616588192983254
cod.27.7e-k,UK (England),OTB_CRU,27.7.g,2008,NA,0.495200678374502,5.674,NA,6.1692006783745,0.0802698281659692
had.27.7b-k,UK (England),OTB_CRU,27.7.g,2008,NA,0.131941022927115,0.081,NA,0.212941022927115,0.619612985386454
whg.27.7b-ce-k,UK (England),OTB_CRU,27.7.g,2008,NA,3.83018517794987,2.576,NA,6.40618517794987,0.597888614137067
cod.27.7e-k,UK(Scotland),OTB_CRU,27.7.g,2008,NA,0.00349101641434263,0.04,NA,0.0434910164143426,0.0802698281659692
had.27.7b-k,UK(Scotland),OTB_CRU,27.7.g,2008,NA,0.18895257604377,0.116,NA,0.30495257604377,0.619612985386454
cod.27.7e-k,France,OTB_DEF,27.7.g,2008,NA,30.306465035091,1468.832,NA,1499.13846503509,0.020215921172019
had.27.7b-k,France,OTB_DEF,27.7.g,2008,NA,163.235796665713,1353.34805,NA,1516.58384666571,0.107633875320903
whg.27.7b-ce-k,France,OTB_DEF,27.7.g,2008,NA,100.743198300315,596.8771,NA,697.620298300315,0.1444097864494
cod.27.7e-k,Ireland,OTB_DEF,27.7.g,2008,NA,28.60068,327.706,NA,356.30668,0.0802698394540344
had.27.7b-k,Ireland,OTB_DEF,27.7.g,2008,NA,1155.65504,628.613,NA,1784.26804,0.647691386099142
whg.27.7b-ce-k,Ireland,OTB_DEF,27.7.g,2008,NA,1706.49267,1061.145,NA,2767.63767,0.616588178610822
cod.27.7e-k,UK (England),OTB_DEF,27.7.g,2008,NA,0.0479701977135996,2.128,NA,2.1759701977136,0.0220454295578148
had.27.7b-k,UK (England),OTB_DEF,27.7.g,2008,NA,4.10232657319489,3.485,NA,7.58732657319489,0.540681428909086
whg.27.7b-ce-k,UK (England),OTB_DEF,27.7.g,2008,NA,0.689987393033784,0.563,NA,1.25298739303378,0.550673851045826
cod.27.7e-k,France,SSC_DEF,27.7.g,2008,NA,0.361604578796798,5.71828,NA,6.0798845787968,0.0594755663714194
cod.27.7e-k,Ireland,SSC_DEF,27.7.g,2008,NA,7.36953,116.539,NA,123.90853,0.0594755663714193
whg.27.7b-ce-k,Ireland,SSC_DEF,27.7.g,2008,NA,79.32977,990.229,NA,1069.55877,0.0741705572663389
cod.27.7e-k,France,TBB_DEF,27.7.g,2008,NA,0.00763529723861222,0.02906,NA,0.0366952972386122,0.208072908878854
cod.27.7e-k,Ireland,TBB_DEF,27.7.g,2008,NA,34.16988,94.481,NA,128.65088,0.265601603346981
had.27.7b-k,Ireland,TBB_DEF,27.7.g,2008,NA,578.42781,140.895,NA,719.32281,0.804128274480827
whg.27.7b-ce-k,Ireland,TBB_DEF,27.7.g,2008,NA,58.24976,4.092,NA,62.34176,0.934361814616719
cod.27.7e-k,UK (England),TBB_DEF,27.7.g,2008,NA,0,5.575,NA,5.575,0
had.27.7b-k,UK (England),TBB_DEF,27.7.g,2008,NA,0.457,5.438,NA,5.895,0.0775233248515691
whg.27.7b-ce-k,UK (England),TBB_DEF,27.7.g,2008,NA,0.477124867884644,0.263,NA,0.740124867884644,0.644654555721547
had.27.7b-k,UK (England),GNS_DEF,27.7.h,2008,NA,0.0109863488950901,0.366,NA,0.37698634889509,0.0291425642527641
