"year","country","subArea","fleet","landings","discards"
2006,"France","27.7.g","OTB_DEF_100-119",1046.43712,86.4925570403451
2006,"France","27.7.g","OTB_DEF_70-99_0",316.19668,277.118605459839
2006,"France","27.7.g","TBB_DEF",0.4267,0.391335529538441
2006,"France","27.7.j","MIS_MIS",2.48504,1.0611790988231
2006,"France","27.7.j","OTB_CRU",0.06137,0.0577628198853696
2006,"France","27.7.j","OTB_DEF_100-119",2.99899,0.247879503393787
2006,"France","27.7.j","OTB_DEF_70-99_0",12.51953,10.9722679397286
2006,"Ireland","27.7.g","MIS_MIS",215.165,91.8812577657797
2006,"Ireland","27.7.g","OTB_CRU",153.188,144.18398
2006,"Ireland","27.7.g","OTB_DEF_100-119",77.965,73.38242
2006,"Ireland","27.7.g","OTB_DEF_70-99_0",208.727,196.45854
2006,"Ireland","27.7.g","SSC_DEF",122.002,52.098144261105
2006,"Ireland","27.7.g","TBB_DEF",169.181,155.159447440457
2006,"Ireland","27.7.j","OTB_CRU",2.662,2.50553408073739
2006,"Ireland","27.7.j","OTB_DEF_100-119",27.989,26.3438793481691
2006,"Ireland","27.7.j","OTB_DEF_70-99_0",18.342,17.2639023254299
2006,"Netherlands","27.7.e","OTB_DEF_70-99_0",0.04,0.0350564851547257
2006,"Netherlands","27.7.e","SSC_DEF",3.102,1.32463765756256
2006,"Netherlands","27.7.f","MIS_MIS",0.2,0.0854053937822413
2006,"Netherlands","27.7.g","MIS_MIS",0.08,0.0341621575128965
2006,"UK (England)","27.7.e","MIS_MIS",40.289,17.2044895504636
2006,"UK (England)","27.7.e","OTB_CRU",1.117,1.05134544259341
2006,"UK (England)","27.7.e","OTB_DEF_100-119",2.099,0.327479689112231
2006,"UK (England)","27.7.e","OTB_DEF_70-99_0",45.135,12.3283925704602
2006,"UK (England)","27.7.e","SSC_DEF",0.02,0.00854053937822413
2006,"UK (England)","27.7.e","TBB_DEF",30.361,49.9070809508513
2006,"UK (England)","27.7.f","MIS_MIS",36.108,15.4190897934458
2006,"UK (England)","27.7.f","OTB_CRU",1.35,1.2706502663394
2006,"UK (England)","27.7.f","OTB_DEF_100-119",0.572,0.0892417256656483
2006,"UK (England)","27.7.f","OTB_DEF_70-99_0",27.806,7.59506555476275
2006,"UK (England)","27.7.f","TBB_DEF",14.914,81.8129533717166
2006,"UK (England)","27.7.g","MIS_MIS",72.308,30.8774660680315
2006,"UK (England)","27.7.g","OTB_DEF_100-119",5.154,0.804111633008307
2006,"UK (England)","27.7.g","OTB_DEF_70-99_0",0.65,0.177544149125937
2006,"UK (England)","27.7.g","SSC_DEF",0.092,0.039286481139831
2006,"UK (England)","27.7.g","TBB_DEF",12.649,27.8562714917591
2006,"UK (England)","27.7.h","MIS_MIS",8.549,3.6506535572219
2006,"UK (England)","27.7.h","OTB_DEF_100-119",4.327,0.675085571600106
2006,"UK (England)","27.7.h","OTB_DEF_70-99_0",0.598,0.163340617195862
2006,"UK (England)","27.7.h","TBB_DEF",33.821,30.0551161382787
2006,"UK (England)","27.7.j","MIS_MIS",5.144,2.19662672807925
2006,"UK (England)","27.7.j","OTB_DEF_100-119",22.419,3.49774518828351
2006,"UK (England)","27.7.j","OTB_DEF_70-99_0",2.088,0.57032643596147
2006,"UK (England)","27.7.j","TBB_DEF",0.423,0.874315673725568
2006,"UK (England)","27.7.k","OTB_DEF_100-119",0.004,0.000624068011647891
2006,"UK(Scotland)","27.7.e","OTB_CRU",0.615,0.57885178799906
2006,"UK(Scotland)","27.7.g","MIS_MIS",0.105,0.0448378317356767
2006,"UK(Scotland)","27.7.g","OTB_CRU",0.034,0.0320015622633627
2006,"UK(Scotland)","27.7.j.","OTB_CRU",0.975,0.9176918590229
2006,"UK(Scotland)","27.7.j.","OTB_DEF_100-119",1.094,0.170682601185698
2007,"Belgium","27.7.e","OTB_CRU",0.008,0.0030210424628884
2007,"Belgium","27.7.f","OTB_CRU",3.561,1.3447415262932
2007,"Belgium","27.7.f","TBB_DEF",92.66,63.659
2007,"Belgium","27.7.g","OTB_CRU",10.849,4.09691120998454
2007,"Belgium","27.7.h","OTB_CRU",0.111,0.0419169641725766
2007,"Belgium","27.7.j","OTB_CRU",0.003,0.00113289092358315
2007,"France","27.7.e","MIS_MIS",53.43891,23.8216156434312
2007,"France","27.7.e","OTB_CRU",185.14598,69.9167334266359
2007,"France","27.7.e","OTB_DEF_100-119",435.5837,0
2007,"France","27.7.e","OTB_DEF_70-99_0",90.81903,17.2622177266666
2007,"France","27.7.e","TBB_DEF",0.00272,0.00207158207624285
2007,"France","27.7.g","MIS_MIS",22.0561,9.83201073511946
2007,"France","27.7.g","OTB_CRU",392.27846,148.136235617059
2007,"France","27.7.g","OTB_DEF_100-119",1518.10132,0
2007,"France","27.7.g","OTB_DEF_70-99_0",384.61663,73.1051191403032
2007,"France","27.7.g","TBB_DEF",0.14017,0.106755021921676
2007,"France","27.7.h","MIS_MIS",1.79096,1.12439135790868
2007,"France","27.7.h","OTB_CRU",0.00113,0.000426722247882987
2007,"France","27.7.h","OTB_DEF_100-119",1.75572,0
2007,"France","27.7.h","OTB_DEF_70-99_0",7.40818,1.40809273252904
2007,"France","27.7.j","MIS_MIS",2.94946,1.31478921399547
2007,"France","27.7.j","OTB_DEF_100-119",4.61752,0
2007,"France","27.7.j","OTB_DEF_70-99_0",11.96719,2.27463604661256
2007,"Ireland","27.7.g","MIS_MIS",420.759,187.562941993287
2007,"Ireland","27.7.g","OTB_CRU",144.511,52.84925
2007,"Ireland","27.7.g","OTB_DEF_100-119",248.904,91.02692
2007,"Ireland","27.7.g","OTB_DEF_70-99_0",134.521,49.1958
2007,"Ireland","27.7.g","SSC_DEF",88.967,141.43225
2007,"Ireland","27.7.g","TBB_DEF",129.2,98.4001486215353
2007,"Ireland","27.7.j","OTB_CRU",2.276,2.58197
2007,"Ireland","27.7.j","OTB_DEF_100-119",17.913,20.32122
2007,"Ireland","27.7.j","OTB_DEF_70-99_0",21.172,24.01835
2007,"Netherlands","27.7.e","SSC_DEF",1.39,2.20970503107894
2007,"Netherlands","27.7.e","TBB_DEF",0.802,0.610812068068663
2007,"Netherlands","27.7.f","MIS_MIS",0.661,0.294655859191514
2007,"Netherlands","27.7.j","MIS_MIS",0.05,0.022288642904048
2007,"UK (England)","27.7.e","MIS_MIS",46.386,7.65062978030919
2007,"UK (England)","27.7.e","OTB_CRU",0.266,0.100449661891039
2007,"UK (England)","27.7.e","OTB_DEF_100-119",5.681,0
2007,"UK (England)","27.7.e","OTB_DEF_70-99_0",81.907,13.0904360951122
2007,"UK (England)","27.7.e","TBB_DEF",41.409,45.4571631813869
2007,"UK (England)","27.7.f","MIS_MIS",26.754,5.75845690263087
2007,"UK (England)","27.7.f","OTB_CRU",0.92,0.347419883232166
2007,"UK (England)","27.7.f","OTB_DEF_100-119",0.576,0
2007,"UK (England)","27.7.f","OTB_DEF_70-99_0",21.873,2.02965937563031
2007,"UK (England)","27.7.f","TBB_DEF",19.476,19.5643001440973
2007,"UK (England)","27.7.g","MIS_MIS",69.794,12.8904591809059
2007,"UK (England)","27.7.g","OTB_CRU",0.236,0.0891207526552079
2007,"UK (England)","27.7.g","OTB_DEF_100-119",3.176,0
2007,"UK (England)","27.7.g","OTB_DEF_70-99_0",0.454,0.0661449541695614
2007,"UK (England)","27.7.g","TBB_DEF",13.753,13.815353249218
2007,"UK (England)","27.7.h","MIS_MIS",14.851,2.73255177651207
2007,"UK (England)","27.7.h","OTB_DEF_100-119",2.258,0
2007,"UK (England)","27.7.h","OTB_DEF_70-99_0",0.5,0.0728468658255082
2007,"UK (England)","27.7.h","TBB_DEF",37.142,33.4499707587952
2007,"UK (England)","27.7.j","MIS_MIS",7.183,1.32165641442907
2007,"UK (England)","27.7.j","OTB_DEF_100-119",11.185,0
2007,"UK (England)","27.7.j","OTB_DEF_70-99_0",1.616,0.235441070348042
2007,"UK (England)","27.7.k","OTB_DEF_70-99_0",0.135,0.0196686537728872
2007,"UK(Scotland)","27.7.e","MIS_MIS",1.17,0.521554243954723
2007,"UK(Scotland)","27.7.e","OTB_CRU",1.253,0.473170775749896
2007,"UK(Scotland)","27.7.j.","OTB_DEF_100-119",0.563,0.131943562153573
2007,"UK(Scotland)","27.7.k.","OTB_CRU",0.076,0.0286999033974398
2008,"Belgium","27.7.e","OTB_CRU",0.019,0.00165823279681275
2008,"Belgium","27.7.f","OTB_CRU",0.11,0.00960029513944223
2008,"Belgium","27.7.f","TBB_DEF",55.715,7.02
2008,"Belgium","27.7.g","OTB_CRU",8.754,0.764008942278884
2008,"Belgium","27.7.h","TBB_DEF",0.333,0.0419574620838194
2008,"France","27.7.e","MIS_MIS",31.23611,0
2008,"France","27.7.e","OTB_CRU",225.46976,19.6779658274473
2008,"France","27.7.e","OTB_DEF_100-119",507.93129,1.26081512680833
2008,"France","27.7.e","OTB_DEF_70-99_0",201.15891,20.4526283357574
2008,"France","27.7.e","SSC_DEF",14.49359,0.916525337549662
2008,"France","27.7.e","TBB_DEF",0.03953,0.0103862112815671
2008,"France","27.7.g","MIS_MIS",25.41204,0
2008,"France","27.7.g","OTB_CRU",500.51489,43.6826424153224
2008,"France","27.7.g","OTB_DEF_100-119",1200.05507,2.97884303457467
2008,"France","27.7.g","OTB_DEF_70-99_0",268.77693,27.3276220005163
2008,"France","27.7.g","SSC_DEF",5.71828,0.361604578796798
2008,"France","27.7.g","TBB_DEF",0.02906,0.00763529723861222
2008,"France","27.7.j","MIS_MIS",4.4341,0
2008,"France","27.7.j","OTB_DEF_100-119",2.20871,0.00548258206091776
2008,"France","27.7.j","OTB_DEF_70-99_0",6.77282,0.688619610461125
2008,"Ireland","27.7.g","MIS_MIS",491.586,43.3640552706919
2008,"Ireland","27.7.g","OTB_CRU",156.875,13.69133
2008,"Ireland","27.7.g","OTB_DEF_100-119",207.63,18.12099
2008,"Ireland","27.7.g","OTB_DEF_70-99_0",120.076,10.47969
2008,"Ireland","27.7.g","SSC_DEF",116.539,7.36953
2008,"Ireland","27.7.g","TBB_DEF",94.481,34.16988
2008,"Ireland","27.7.j","MIS_MIS",0.554,0.048869753451
2008,"Ireland","27.7.j","OTB_CRU",2.027,0.176907256796813
2008,"Ireland","27.7.j","OTB_DEF_100-119",14.585,1.27291161754082
2008,"Ireland","27.7.j","OTB_DEF_70-99_0",17.526,1.52958998417669
2008,"Netherlands","27.7.e","MIS_MIS",0.176,0.0155254090385848
2008,"Netherlands","27.7.e","SSC_DEF",0.462,0.0292153086949433
2008,"Netherlands","27.7.h","MIS_MIS",0.3,0.0264637654066787
2008,"UK (Channel Island Guernsey)","27.7.e","MIS_MIS",1.9,0.167603847575632
2008,"UK (Channel Island Jersey)","27.7.e","MIS_MIS",0.198,0.017466085168408
2008,"UK (England)","27.7.e","MIS_MIS",29.506,11.1646483683155
2008,"UK (England)","27.7.e","OTB_CRU",0.394,0.0343865116812749
2008,"UK (England)","27.7.e","OTB_DEF_100-119",12.404,0.395626550824129
2008,"UK (England)","27.7.e","OTB_DEF_70-99_0",62.393,0
2008,"UK (England)","27.7.e","TBB_DEF",32.04,0
2008,"UK (England)","27.7.f","MIS_MIS",17.605,13.275685747835
2008,"UK (England)","27.7.f","OTB_CRU",0.01,0.000872754103585657
2008,"UK (England)","27.7.f","OTB_DEF_100-119",0.992,0.0316399176408849
2008,"UK (England)","27.7.f","OTB_DEF_70-99_0",11.765,0
2008,"UK (England)","27.7.f","TBB_DEF",9.709,0
2008,"UK (England)","27.7.g","MIS_MIS",36.971,17.9811925730222
2008,"UK (England)","27.7.g","OTB_CRU",5.674,0.495200678374502
2008,"UK (England)","27.7.g","OTB_DEF_100-119",1.504,0.0479701977135996
2008,"UK (England)","27.7.g","OTB_DEF_70-99_0",0.624,0
2008,"UK (England)","27.7.g","TBB_DEF",5.575,0
2008,"UK (England)","27.7.h","MIS_MIS",5.214,2.63059680023485
2008,"UK (England)","27.7.h","OTB_DEF_100-119",2.582,0.0823530920854483
2008,"UK (England)","27.7.h","OTB_DEF_70-99_0",0.903,0
2008,"UK (England)","27.7.h","TBB_DEF",24.553,0
2008,"UK (England)","27.7.j","MIS_MIS",6.033,3.04380331718773
2008,"UK (England)","27.7.j","OTB_DEF_100-119",9.982,0.318376671261404
2008,"UK (England)","27.7.j","OTB_DEF_70-99_0",1.084,0
2008,"UK(Scotland)","27.7.e","MIS_MIS",7.532,0.664416936810347
2008,"UK(Scotland)","27.7.g","OTB_CRU",0.04,0.00349101641434263
2008,"UK(Scotland)","27.7.h","OTB_CRU",0.044,0.00384011805577689
2008,"UK(Scotland)","27.7.j.","OTB_CRU",2.47,0.215570263585657
2008,"UK(Scotland)","27.7.j.","OTB_DEF_100-119",4.977,0.158741804534964
2009,"Belgium","27.7.f","OTB_CRU",2.194,0.164264366744408
2009,"Belgium","27.7.g","OTB_CRU",10.781,0.807171439321541
2009,"Belgium","27.7.g","TBB_DEF",34.252,8.401
2009,"Belgium","27.7.h","OTB_CRU",1.09,0.081608094690704
2009,"France","27.7.e","MIS_MIS",34.47018,27.534338376762
2009,"France","27.7.e","OTB_CRU",123.12569,2.44554445639128
2009,"France","27.7.e","OTB_DEF_100-119",339.29345,46.9025661777461
2009,"France","27.7.e","OTB_DEF_70-99_0",584.5474,133.371704667284
2009,"France","27.7.e","SSC_DEF",1.88128,5.73665710891474
2009,"France","27.7.e","TBB_DEF",0.0161,0.00203221432441133
2009,"France","27.7.g","MIS_MIS",46.71531,82.7073990753545
2009,"France","27.7.g","OTB_CRU",416.04273,8.2635150468874
2009,"France","27.7.g","OTB_DEF_100-119",998.1779,137.984110839492
2009,"France","27.7.g","OTB_DEF_70-99_0",451.17127,102.940294280333
2009,"France","27.7.g","SSC_DEF",23.22649,70.8254002453846
2009,"France","27.7.g","TBB_DEF",1.07367,0.135523450539796
2009,"Ireland","27.7.g","MIS_MIS",168.227,0.298776176776595
2009,"Ireland","27.7.g","OTB_CRU",126.037,26.52551
2009,"Ireland","27.7.g","OTB_DEF_100-119",245.391,51.64453
2009,"Ireland","27.7.g","OTB_DEF_70-99_0",138.402,29.12783
2009,"Ireland","27.7.g","SSC_DEF",57.59,175.61133
2009,"Ireland","27.7.g","TBB_DEF",83.242,4.96233
2009,"Ireland","27.7.j","MIS_MIS",0.426,0.000756588724204969
2009,"Ireland","27.7.j","OTB_CRU",0.665,0.10353
2009,"Ireland","27.7.j","OTB_DEF_100-119",18.631,2.90053
2009,"Ireland","27.7.j","OTB_DEF_70-99_0",8.447,1.31506
2009,"Netherlands","27.7.e","MIS_MIS",0.548,0.127025790512205
2009,"Netherlands","27.7.e","SSC_DEF",2.933,8.9437060408057
2009,"Netherlands","27.7.g","MIS_MIS",0.46,0.106627488386157
2009,"Netherlands","27.7.h","MIS_MIS",1.21,0.280476654233152
2009,"Netherlands","27.7.j","MIS_MIS",0.043,0.00996735217522773
2009,"Spain","27.7.h","OTB_DEF_70-99_0",0,1.751
2009,"Spain","27.7.j.","OTB_DEF_70-99_0",0,3.404
2009,"Spain","27.7.k.","OTB_DEF_70-99_0",0,0.032
2009,"UK (England)","27.7.e","MIS_MIS",46.975,0
2009,"UK (England)","27.7.e","OTB_CRU",0.263,0.0196907604620689
2009,"UK (England)","27.7.e","OTB_DEF_100-119",6.544,1.0422087734332
2009,"UK (England)","27.7.e","OTB_DEF_70-99_0",42.767,0
2009,"UK (England)","27.7.e","SSC_DEF",0.485,1.47892854749088
2009,"UK (England)","27.7.e","TBB_DEF",21.889,6.20322362954707
2009,"UK (England)","27.7.f","MIS_MIS",11.09,3.764
2009,"UK (England)","27.7.f","OTB_CRU",0.517,0.0387076926193523
2009,"UK (England)","27.7.f","OTB_DEF_100-119",0.338,0.0538304653759811
2009,"UK (England)","27.7.f","OTB_DEF_70-99_0",5.339,0
2009,"UK (England)","27.7.f","TBB_DEF",5.548,1.33924075387577
2009,"UK (England)","27.7.g","MIS_MIS",41.902,4.122
2009,"UK (England)","27.7.g","OTB_CRU",5.704,0.427057405610803
2009,"UK (England)","27.7.g","OTB_DEF_100-119",2.376,0.378405874950684
2009,"UK (England)","27.7.g","OTB_DEF_70-99_0",0.346,0
2009,"UK (England)","27.7.g","TBB_DEF",3.432,0.94346093829162
2009,"UK (England)","27.7.h","MIS_MIS",7.737,0
2009,"UK (England)","27.7.h","OTB_DEF_100-119",2.347,0.373787284726117
2009,"UK (England)","27.7.h","OTB_DEF_70-99_0",1.214,0
2009,"UK (England)","27.7.h","TBB_DEF",36.455,10.0215234572905
2009,"UK (England)","27.7.j","MIS_MIS",12.584,261.785
2009,"UK (England)","27.7.j","OTB_DEF_100-119",7.636,1.2161225846479
2009,"UK (England)","27.7.j","OTB_DEF_70-99_0",0.802,0
2009,"UK(Scotland)","27.7.e","OTB_CRU",0.364,0.0272526114379966
2009,"UK(Scotland)","27.7.g","OTB_CRU",0.086,0.0064388038012849
2009,"UK(Scotland)","27.7.j.","OTB_CRU",0.179,0.0134016962840697
2009,"UK(Scotland)","27.7.j.","OTB_DEF_100-119",2.136,0.3401830592991
2010,"Belgium","27.7.e","SSC_DEF",0.73,1.34694035243557
2010,"Belgium","27.7.f","OTB_CRU",0.313,0.165118418324097
2010,"Belgium","27.7.f","TBB_DEF",37.72,71.263
2010,"Belgium","27.7.g","OTB_CRU",13.729,7.24252640629882
2010,"France","27.7.e","MIS_MIS",44.29855,43.5796471897716
2010,"France","27.7.e","OTB_CRU",63.86142,23.3915592071057
2010,"France","27.7.e","OTB_DEF_100-119",386.93627,157.172102250049
2010,"France","27.7.e","OTB_DEF_70-99_0",378.18219,27.8681278598727
2010,"France","27.7.e","SSC_DEF",6.59337,12.1655837144358
2010,"France","27.7.e","TBB_DEF",0.03142,0.0560095008481498
2010,"France","27.7.g","MIS_MIS",64.44841,72.3697739603983
2010,"France","27.7.g","OTB_CRU",189.78267,69.51478
2010,"France","27.7.g","OTB_DEF_100-119",977.98635,397.25449
2010,"France","27.7.g","OTB_DEF_70-99_0",262.96014,19.3774508618982
2010,"France","27.7.g","SSC_DEF",26.35623,48.6305064727026
2010,"France","27.7.g","TBB_DEF",0.08187,0.145942006188352
2010,"France","27.7.h","MIS_MIS",17.76161,26.1083365967354
2010,"France","27.7.h","OTB_CRU",0.00455,0.00166660237734035
2010,"France","27.7.h","OTB_DEF_100-119",8.36607,3.39826713445878
2010,"France","27.7.h","OTB_DEF_70-99_0",21.15376,1.55881398961982
2010,"France","27.7.h","SSC_DEF",0.16057,0.296271523822711
2010,"Ireland","27.7.g","MIS_MIS",191.023,0.034774409426272
2010,"Ireland","27.7.g","OTB_CRU",179.465,124.65069
2010,"Ireland","27.7.g","OTB_DEF_100-119",275.09,191.06877
2010,"Ireland","27.7.g","OTB_DEF_70-99_0",149.552,103.87407
2010,"Ireland","27.7.g","SSC_DEF",76.553,141.24976
2010,"Ireland","27.7.g","TBB_DEF",100.671,179.456793758246
2010,"Ireland","27.7.j","MIS_MIS",1.368,0.000249034891584469
2010,"Ireland","27.7.j","OTB_CRU",1.252,1.28603
